Date	U	thermD	AirP	Hum	delT	AirT	SWR	CC	Prec	MLD	W	NO3	SRP	TotP	NH4	Si	Chl
2004-05-06	2.409139772727273	-5.0	990.3935574494948	75.67335542929293	0.07405472	14.750271464646463	311.9347821969697	0.7770833333333332	0.0583333333333333	-5.25	0.7900355082603895	0.03997187688946724	7.2644243240356445	69.50601196289062	0.03038552589714527	2.95672607421875	22.255416870117188
2004-05-07	4.948902272727273	-0.25	992.6352904040403	79.47607638888888	0.10482788	12.619958964646464	313.9950662878788	0.8479166666666668	0.0541666666666666	-5.25	0.1303380737608435	0.0381922610104084	8.385976791381836	70.66490936279297	0.03338488191366196	3.0429818630218506	23.133377075195312
2004-05-08	3.749267045454546	-0.25	1000.4596654040404	64.66679292929292	-0.0019416809	11.267765151515151	315.5960984848485	0.7937500000000001	0.0	-5.25	0.0006251809528187	0.0484529510140419	12.757648468017578	68.86104583740234	0.039936523884534836	3.041903018951416	17.000288009643555
2004-05-09	3.9215352272727273	-0.25	1001.653759469697	79.71956755050505	-0.00062179565	11.121679292929294	317.84601325757575	0.8979166666666667	0.1041666666666666	-5.25	0.0004356077516358	0.06307335942983627	18.121192932128906	65.56802368164062	0.04575055465102196	2.218249797821045	15.760958671569824
2004-05-10	3.708923863636364	-0.25	1005.7196243686868	78.58976641414141	-0.00026226044	13.811066919191918	320.2249273989899	0.8020833333333334	0.0666666666666666	-5.25	0.0001117105374265	0.052831172943115234	23.85791015625	71.62101745605469	0.05768914148211479	2.3874995708465576	15.724462509155273
2004-05-11	3.5348625000000005	-0.25	1012.5535069444444	70.48871527777779	-0.0010643005	14.383472222222222	322.00319444444443	0.7000000000000001	0.0	-5.25	0.0007040343346808	0.05308612436056137	27.505023956298828	71.7399673461914	0.06759150326251984	1.4741029739379883	14.65066909790039
2004-05-12	2.42985	-0.25	1014.5830208333332	79.26736111111111	-0.00048065186	11.347743055555554	323.88652777777776	0.95625	0.0499999999999999	-5.25	0.0008586799533164	0.04319954663515091	21.057584762573242	72.00077819824219	0.06778985261917114	0.9008499383926392	20.49717903137207
2004-05-13	2.495025	-0.25	1016.0495833333332	78.79656250000001	-0.00039482117	9.848888888888888	325.7310763888889	0.8624999999999999	0.0458333333333333	-5.25	0.0004903810271784	0.061842530965805054	20.569660186767578	66.76256561279297	0.06752825528383255	0.24540568888187408	20.25837516784668
2004-05-14	2.056067788461539	-0.25	1021.8547217770656	58.23740340099715	0.01515007	10.060620548433048	327.9822217770655	0.60625	0.0	-5.25	0.0490919578191958	0.08383020758628845	20.543140411376953	72.04668426513672	0.05085844174027443	2.0219404697418213	18.272722244262695
2004-05-15	4.908975000000001	-0.25	1020.3832638888888	73.191875	0.01917839	11.32201388888889	329.2989236111111	0.8020833333333334	0.0708333333333333	-5.25	0.0218170664510971	0.10022734105587006	18.91622543334961	73.17707061767578	0.050264909863471985	2.75563383102417	17.091405868530273
2004-05-16	2.6956125	-0.25	1023.3760416666668	59.62545138888888	-0.000667572	13.148020833333334	331.02180555555555	0.4666666666666666	0.0	-5.25	0.00054809973334	0.11197259277105331	16.58555793762207	70.67526245117188	0.04805772379040718	2.508582592010498	16.559473037719727
2004-05-17	1.9820625000000005	-0.25	1022.85875	61.9046875	0.0032615662	14.578854166666666	332.7028125	0.875	0.0	-5.25	0.0078529944231674	0.11731189489364624	14.756257057189941	70.15947723388672	0.04615413397550583	2.988065481185913	16.571617126464844
2004-05-18	3.5334750000000006	-0.25	1019.8769791666668	53.82788194444444	0.021814346	16.043368055555558	334.34211805555555	0.6895833333333333	0.0	-5.25	0.0490291683833649	0.16037516295909882	11.654356002807617	66.90674591064453	0.043770164251327515	3.0248003005981445	16.691280364990234
2004-05-19	6.153354545454547	-0.25	1017.8060511363636	46.26983901515152	-0.0025672913	15.119185606060606	336.123134469697	0.5854166666666667	0.0	-5.25	0.000994804612523	0.2476060390472412	9.369178771972656	61.45733642578125	0.042515240609645844	2.7721033096313477	16.395967483520508
2004-05-20	3.3570000000000007	-0.25	1016.9705208333334	53.76305555555555	-0.0017795563	12.988506944444444	337.4917708333333	0.6	0.0	-5.25	0.0005815735049264	0.18934495747089386	8.012229919433594	62.76991653442383	0.040804389864206314	3.1059396266937256	15.791890144348145
2004-05-21	1.8322875000000003	-0.25	1014.6603125	61.5684375	0.0031166077	11.254826388888889	338.9973958333333	0.81875	0.0	-5.25	0.0199057124078165	0.12587881088256836	7.472566604614258	64.20301818847656	0.03927668184041977	3.3224124908447266	14.51937484741211
2004-05-22	4.2749625	-0.25	1016.5127430555556	54.19291666666667	0.006095886	8.833055555555555	340.45975694444445	0.4875	0.0583333333333333	-5.25	0.006757285367347	0.10489171743392944	6.975019454956055	60.052345275878906	0.03875122219324112	3.1854310035705566	13.616277694702148
2004-05-23	4.0702125	-0.25	1015.6155555555556	68.8157986111111	-0.002623558	7.990381944444445	341.8805208333333	0.63125	0.1125	-5.25	0.0010210851053516	0.08260999619960785	7.398414134979248	61.88179397583008	0.04049642011523247	3.313983917236328	12.776960372924805
2004-05-24	4.7817375	-0.25	1019.4079513888888	66.71190972222222	-0.0031785965	9.430694444444445	343.2527777777778	0.6354166666666666	0.0083333333333333	-5.25	0.0016723938977262	0.0963829904794693	7.289445877075195	58.38006591796875	0.04372527822852135	3.041489601135254	12.070701599121094
2004-05-25	4.981168333333334	-0.25	1017.2761388888888	71.34586111111112	-0.0018577576	10.59661111111111	189.87400462962964	0.69375	0.0125	-5.25	0.0006279214930119	0.07149189710617065	7.073951244354248	61.310115814208984	0.04728362709283829	3.0630557537078857	12.00013542175293
2004-05-26	4.0200375	-0.25	1016.6906944444444	65.09177083333333	-0.00022029877	9.615277777777775	296.4521527777778	0.6145833333333334	0.0041666666666666	-5.25	7.062271478964809e-05	0.07832732796669006	7.227961540222168	63.23183059692383	0.049258142709732056	3.0426998138427734	12.625895500183105
2004-05-27	2.508975	-0.25	1020.1126736111112	82.73868055555555	-0.00062179565	9.478125	347.09840277777784	0.6354166666666666	0.0875	-5.25	0.0003093427974116	0.12087775766849518	8.956809043884277	65.24103546142578	0.04965731501579285	3.0807313919067383	12.66283130645752
2004-05-28	0.945975	-0.25	1024.733715277778	59.24069444444444	0.043670654	12.667048611111111	348.2859375	0.24375	0.0	-5.25	0.4598820574075604	0.16113035380840302	9.390395164489746	66.18099212646484	0.04440542310476303	2.892821788787842	13.677145957946777
2004-05-29	1.5225	-1.1718	1025.5911805555554	50.10829861111111	0.23408699	13.884479166666669	349.42645833333336	0.0666666666666666	0.0	-1.746690945668405	0.5167790676217917	0.12971001863479614	7.9357428550720215	63.69524002075195	0.03635793551802635	2.721169948577881	14.69188117980957
2004-05-30	1.8549375	-2.9479	1022.6594444444444	41.70211805555555	0.33979797	16.525381944444444	350.51923611111107	0.5125000000000001	0.0	-2.654630794755406	1.2195482490337572	0.1721419245004654	6.752039432525635	53.773529052734375	0.033759988844394684	2.315242052078247	15.683487892150879
2004-05-31	4.122262500000001	-3.3183	1017.9094097222222	35.49458333333333	0.42267227	17.885347222222222	351.5642361111111	0.7458333333333332	0.0041666666666666	-3.582640588758816	0.2520754277102621	0.17946898937225342	6.169602870941162	45.48856735229492	0.035195477306842804	2.2693653106689453	14.332240104675293
2004-06-01	3.336225	-0.25	1016.65875	54.788090277777776	0.072665215	16.1446875	352.56086805555555	0.7791666666666667	0.0416666666666666	-5.25	0.1320903708810354	0.16832642257213593	6.474557876586914	41.9480094909668	0.037677034735679626	2.345646381378174	13.010096549987793
2004-06-02	2.1875625	-0.25	1018.0043055555556	73.32847222222222	0.011629105	13.81951388888889	353.5052430555556	0.95	0.0791666666666666	-5.25	0.0309772250011655	0.08031390607357025	7.091634273529053	45.18204116821289	0.04067068547010422	2.55125093460083	11.720975875854492
2004-06-03	3.0684375	-0.25	1020.9680208333334	39.81010416666667	0.0059509277	17.412916666666668	354.40430555555554	0.4583333333333333	0.0	-5.25	0.0068282083034807	0.055622804909944534	7.794722557067871	50.69794845581055	0.03970695286989212	2.9722046852111816	11.605195045471191
2004-06-04	2.090025	-0.25	1017.1129861111112	72.25868055555556	0.027605057	14.3725	355.25371527777776	0.8729166666666667	0.4458333333333333	-5.25	0.100331080923091	0.03885439783334732	8.802180290222168	61.649906158447266	0.038875799626111984	3.2009880542755127	11.391605377197266
2004-06-05	1.6210125000000002	-2.4668	1012.6310069444444	71.97350694444445	0.19498444	15.024201388888889	356.050625	0.8333333333333334	0.1541666666666666	-3.2966929693993765	0.3913228807914492	0.028998738154768944	8.592768669128418	57.81355285644531	0.033839378505945206	3.211963653564453	13.460399627685547
2004-06-06	2.332425	-2.0689	1017.7957986111112	60.694340277777776	0.3303547	15.7803125	356.8008333333334	0.2375	0.0	-2.4998825477962	0.7843068713609878	0.024603579193353653	8.204768180847168	52.09511184692383	0.03118395246565342	2.8478875160217285	17.05551528930664
2004-06-07	1.7301375000000003	-4.5167	1019.4433333333332	60.82874999999999	0.17709541	17.737395833333334	357.49763888888884	0.44375	0.0	-4.6821206938626965	1.400728372605204	0.02570515312254429	7.974313259124756	50.42708206176758	0.030777310952544212	2.3194706439971924	18.197710037231445
2004-06-08	3.25155	-4.539	1018.7676388888888	54.94885416666667	0.29855156	19.22836805555556	358.14736111111114	0.5041666666666667	0.0	-4.166789193506253	0.4527017506732924	0.02943778596818447	9.069523811340332	51.28290939331055	0.03233964741230011	2.327648878097534	17.4044189453125
2004-06-09	2.842575	-0.25	1019.9484722222222	76.77784722222222	0.03548622	15.316423611111112	358.74326388888886	0.7708333333333334	0.5291666666666667	-5.25	0.2578080216891385	0.028069276362657547	10.986098289489746	55.52778625488281	0.03421400114893913	2.6548819541931152	16.163681030273438
2004-06-10	2.3975250000000004	-0.25	1017.136840277778	71.31305555555555	0.031700134	18.43871527777777	359.2884027777778	0.8312499999999999	0.0	-5.25	0.0767163310759712	0.02258237637579441	15.28303050994873	68.53532409667969	0.038016416132450104	3.2498795986175537	15.061744689941406
2004-06-11	3.2098875	-0.25	1013.555	66.42423611111111	0.03399849	18.749305555555555	359.78288194444445	0.8104166666666667	0.0	-5.25	0.3683187313985239	0.022569799795746803	18.493188858032227	61.15724563598633	0.04107212647795677	3.3701841831207275	14.765649795532227
2004-06-12	3.3214500000000005	-0.25	1014.6677777777776	60.82111111111112	-0.0019168854	15.745347222222222	360.22548611111114	0.55625	0.1875	-5.25	0.0017453304998123	0.021896475926041603	20.16602897644043	65.5517578125	0.0458277203142643	3.68219256401062	15.0485258102417
2004-06-13	2.5641000000000003	-0.25	1022.2651388888888	68.48440972222222	-0.0016899109	15.600590277777778	360.6145138888889	0.5895833333333333	0.0	-5.25	0.0021526664754677	0.023922717198729515	20.186195373535156	79.82817840576172	0.05241422727704048	3.67150616645813	16.541669845581055
2004-06-14	5.196525	-0.25	1024.1785069444445	62.29517361111112	0.0014896393	16.00451388888889	360.9549652777778	0.5583333333333333	0.0	-5.25	0.0016342218046601	0.025478344410657883	15.403804779052734	75.52666473388672	0.056553106755018234	2.899946928024292	17.123043060302734
2004-06-15	6.934387500000001	-0.25	1012.4181597222224	64.950625	-0.0013427734	17.940625	361.2476388888888	0.5666666666666667	0.0166666666666666	-5.25	0.0003357279224208	0.02983759343624115	14.755143165588379	74.06212615966797	0.05315427854657173	2.9659323692321777	17.58267593383789
2004-06-16	6.328687500000001	-0.25	1012.1357638888888	49.31090277777778	-0.0024223328	13.942361111111111	361.48145833333336	0.5499999999999999	0.0	-5.25	0.000673739207393	0.03856612369418144	17.087461471557617	75.61756134033203	0.05520954355597496	3.1198601722717285	17.993906021118164
2004-06-17	4.194375	-0.25	1007.5487847222222	77.04197916666666	-0.0020999908	13.331805555555556	361.664375	0.8354166666666667	0.2541666666666666	-5.25	0.0011683554381801	0.04170479625463486	17.883808135986328	81.58661651611328	0.060039665549993515	3.504800319671631	17.519725799560547
2004-06-18	4.146187500000001	-0.25	1002.4867361111112	77.07125	-9.918213e-05	13.942777777777778	361.7987152777778	0.8291666666666666	0.0541666666666666	-5.25	8.391382347267168e-05	0.04103044420480728	19.82146644592285	88.00773620605469	0.06242138892412186	3.4624099731445312	17.28528594970703
2004-06-19	4.206225	-0.25	1002.3954513888888	69.07461805555555	-0.001493454	13.779895833333333	361.8780902777778	0.6645833333333333	0.1708333333333333	-5.25	0.0009688018751216	0.04189956188201904	22.26352310180664	93.55207061767578	0.0613175593316555	3.3734383583068848	17.15898895263672
2004-06-20	2.3058375	-0.25	1006.8457291666668	55.13666666666666	-0.0017299652	14.558888888888887	361.9023611111111	0.4854166666666666	0.0	-5.25	0.0032919498059391	0.045156329870224	22.806245803833008	90.35183715820312	0.05482051521539688	3.104079008102417	17.33690643310547
2004-06-21	3.2002875	-0.25	1010.2869097222224	57.05291666666667	0.023117065	15.65392361111111	361.88229166666673	0.5395833333333333	0.0	-5.25	0.0721907157524545	0.03931102156639099	19.995132446289062	89.13671875	0.047403883188962936	2.7033157348632812	15.954948425292969
2004-06-22	3.2034400000000005	-0.25	1014.8959375	65.60771148989899	0.013343811	16.05949494949495	361.6215782828283	0.6437499999999999	0.2458333333333333	-5.25	0.0180841106084121	0.03422338888049126	16.534528732299805	86.74456787109375	0.04477591812610626	2.3942129611968994	15.755291938781738
2004-06-23	3.9515625	-0.25	1007.5905555555556	74.84822916666667	0.001083374	17.092291666666668	361.6798958333333	0.69375	0.3333333333333333	-5.25	0.0016282594271915	0.03407123684883118	14.357494354248047	84.7301025390625	0.04754358157515526	2.2592506408691406	16.202491760253906
2004-06-24	7.980412500000001	-0.25	1006.3480555555556	49.9675	-0.0016708374	16.787673611111114	361.4983680555556	0.6145833333333334	0.0	-5.25	0.0003380639258276	0.03447866067290306	14.889853477478027	79.68617248535156	0.0540887713432312	2.198195695877075	16.313697814941406
2004-06-25	7.106512500000001	-0.25	1012.5993055555556	64.86753472222223	-0.0025596619	14.323854166666663	361.26909722222223	0.6458333333333334	0.0249999999999999	-5.25	0.0004394352319439	0.032168369740247726	15.347461700439453	87.51537322998047	0.0616445355117321	2.9531643390655518	15.790620803833008
2004-06-26	4.5255375	-0.25	1019.8213888888888	64.09166666666667	-0.0014305115	14.313958333333334	360.9883680555556	0.5854166666666667	0.0	-5.25	0.0003932339568157	0.03169115260243416	15.977447509765625	98.64148712158203	0.06439017504453659	3.4489657878875732	15.705126762390137
2004-06-27	1.4792250000000002	-0.25	1017.4490625	66.85868055555555	0.025856018	15.429722222222225	360.6533680555556	0.8333333333333334	0.0	-5.25	0.1101808826631302	0.032748930156230927	17.48702621459961	101.81089782714844	0.06123385578393936	3.666867256164551	16.494672775268555
2004-06-28	5.3425875000000005	-3.809	1017.8274652777776	60.51868055555556	0.15747261	16.678333333333335	360.2712152777778	0.4916666666666667	0.0541666666666666	-5.25	0.1465536700200307	0.033598221838474274	18.442190170288086	95.55016326904297	0.0549030639231205	3.3386621475219727	18.077434539794922
2004-06-29	4.9609125	-0.25	1019.9242708333333	58.3746875	-0.0030612946	15.0878125	359.8347222222222	0.5041666666666667	0.0124999999999999	-5.25	0.0013979246464071	0.03438148647546768	19.078784942626953	89.47064208984375	0.048665523529052734	2.943887948989868	18.31594467163086
2004-06-30	2.8134	-0.25	1016.5460416666666	62.94770833333334	-3.8146973e-06	16.43875	359.3446875	0.74375	0.0	-5.25	0.0	0.0327150821685791	18.497648239135742	86.74898529052734	0.044661328196525574	2.7702040672302246	16.292098999023438
2004-07-01	3.950025	-0.25	1008.7925694444444	64.81281249999999	0.0034770966	17.233645833333334	358.81125	0.7374999999999999	0.0125	-5.25	0.0072696681814265	0.03246241435408592	15.335000991821289	86.524658203125	0.04378470033407211	2.7512383460998535	13.659584045410156
2004-07-02	4.1837625	-0.25	1010.7669444444444	59.08104166666666	-7.43866e-05	16.077708333333334	358.2245833333333	0.5854166666666667	0.0	-5.25	0.0	0.03798612207174301	14.101876258850098	78.8247299194336	0.044924262911081314	2.844290256500244	15.848580360412598
2004-07-03	5.54145	-0.25	1011.3399305555556	72.47826388888889	-0.002105713	14.6890625	357.5881597222222	0.53125	0.1	-5.25	0.0008581572913292	0.04044739529490471	14.435352325439453	79.99099731445312	0.048044294118881226	3.056964874267578	16.965425491333008
2004-07-04	4.7141625000000005	-0.25	1014.2670833333332	59.40340277777778	-0.0015335083	16.26798611111111	356.9023958333333	0.6645833333333333	0.0166666666666666	-5.25	0.0007795473303841	0.04019597917795181	14.543776512145996	80.86639404296875	0.051340680569410324	3.0365331172943115	17.01494789123535
2004-07-05	2.1156	-0.25	1014.7170138888888	70.0826736111111	0.026229858	16.055243055555554	356.1675694444445	0.63125	0.05	-5.25	0.0620332589642529	0.035107649862766266	14.346955299377441	88.67797088623047	0.05159037932753563	2.909043312072754	16.724924087524414
2004-07-06	3.3346875	-0.25	1019.7609722222222	58.13024305555555	0.07624054	15.135451388888889	355.3805555555556	0.2749999999999999	0.0	-5.25	0.1486032910591044	0.03731025382876396	16.781017303466797	87.1860580444336	0.04773582145571709	3.081019639968872	17.084516525268555
2004-07-07	2.24655	-0.25	1019.1917708333334	47.04302083333334	0.020500183	18.12048611111111	354.54881944444446	0.5479166666666667	0.0	-5.25	0.0784320050851109	0.03599512577056885	16.12159538269043	81.64441680908203	0.045014526695013046	2.9794392585754395	16.831918716430664
2004-07-08	3.1580250000000003	-0.86059	1011.0571875	61.92079861111111	0.11828995	19.636979166666663	353.6655555555556	0.8375	0.6666666666666666	-5.068102066352735	0.1283963941052112	0.030646126717329025	16.36062240600586	82.4303970336914	0.04630830138921738	2.832094430923462	16.195526123046875
2004-07-09	6.131587500000001	-0.5	1006.9635416666666	63.06395833333334	0.109638214	18.621666666666663	352.7347916666667	0.7458333333333332	0.0	-5.25	0.1055294426466258	0.02939288318157196	15.82923698425293	84.00057983398438	0.05202058330178261	2.877600908279419	16.2086238861084
2004-07-10	6.6095250000000005	-0.25	1009.6543402777778	65.16166666666668	-0.001045227	15.781041666666669	351.7597916666667	0.7270833333333333	0.0666666666666666	-5.25	0.0002240272909336	0.029802367091178894	16.265913009643555	83.85025787353516	0.05942677706480026	3.0261688232421875	16.743284225463867
2004-07-11	5.720512500000001	-0.25	1007.2842361111112	57.56697916666667	-0.0021247864	15.640868055555556	350.7348263888889	0.6479166666666667	0.0	-5.25	0.0007045723297613	0.03136470541357994	17.176700592041016	87.46488952636719	0.06480393558740616	3.4064183235168457	16.960128784179688
2004-07-12	5.7825	-0.25	1004.5824305555556	82.10961805555556	-0.0009460449	14.122569444444444	349.6633680555556	0.9395833333333332	0.3166666666666666	-5.25	0.0002984827219053	0.03319256380200386	21.071609497070312	95.38597106933594	0.07057542353868484	3.76291823387146	17.946407318115234
