Date	thermD	delT	U	AirP	Hum	AirT	SWR	CC	Prec	days from iceoff date	MLD	W	Ice_d	NO3	SRP	TotP	NH4	Chl
2004-04-16	-0.25	0.0058202744	2.8129875	1015.0049652777778	50.37357638888889	12.506354166666666	263.94614583333333	0.11875	0.0	45.0	-5.25	0.0078227043000272	56.0	0.4148702025413513	7.059399604797363	60.74960708618164	0.009684438817203045	26.02261734008789
2004-04-17	-0.25	0.018007278	2.175975	1005.7050347222222	60.125590277777775	11.787291666666668	266.60312500000003	0.2312499999999999	0.0	46.0	-5.25	0.0252749539009242	56.0	0.3696960508823395	6.940455436706543	60.66716384887695	0.012027382850646973	24.08250617980957
2004-04-18	-0.25	0.025356293	4.224600000000001	996.004027777778	59.63645833333334	12.851875	269.23847222222224	0.5104166666666666	0.0	47.0	-5.25	0.0147696386139465	56.0	0.36869102716445923	7.316078186035156	61.2296257019043	0.013270489871501923	22.823604583740234
2004-04-19	-0.25	0.017961502	3.3447	996.06375	77.19850694444445	10.813125	271.84746527777776	0.78125	0.0166666666666666	48.0	-5.25	0.0083861590850628	56.0	0.27220258116722107	8.293684005737305	61.9594841003418	0.012114494107663631	22.50542449951172
2004-04-20	-0.25	0.049289703	1.2188625	1007.3980555555556	66.13958333333333	10.4065625	274.4364583333333	0.5375	0.0	49.0	-5.25	0.115300729308488	56.0	0.2614407539367676	9.30490779876709	62.58110046386719	0.0166345052421093	22.400310516357422
2004-04-21	-1.4829	0.17601204	1.7376375	1014.8075347222222	59.57336805555556	12.31652777777778	277.00100694444444	0.69375	0.0	50.0	-2.4924154544701644	0.2696754929932146	56.0	0.3282961845397949	9.34692096710205	59.60442352294922	0.023686040192842484	21.753908157348633
2004-04-22	-2.4863	0.31012344	1.4155875	1014.3072569444444	53.84607638888889	14.885694444444445	279.5368055555556	0.7020833333333334	0.0	51.0	-2.045686349831348	0.6602549386144894	56.0	0.24774110317230225	8.166531562805176	56.123680114746094	0.024602314457297325	21.69380760192871
2004-04-23	-0.5	0.47222614	1.8699375	1017.125	75.76864583333334	9.84388888888889	282.0504513888889	0.8041666666666667	0.1083333333333333	52.0	-2.155830012643523	0.492773167895017	56.0	0.16350510716438293	7.5692524909973145	55.759178161621094	0.022796079516410828	22.05206871032715
2004-04-24	-3.0518	0.47062206	2.8870500000000003	1021.3415625	78.81034722222222	8.616319444444445	284.53743055555555	0.7770833333333332	0.0333333333333333	53.0	-3.54959793721936	0.5865290654708043	56.0	0.11489813029766083	7.270547389984131	58.51498794555664	0.01976853609085083	24.395397186279297
2004-04-25	-5.0	0.08946991	2.5320750000000003	1024.929513888889	57.83197916666666	10.3609375	286.9930902777777	0.6041666666666666	0.0	54.0	-5.25	0.3985661457372154	56.0	0.10402791202068329	7.194855690002441	62.776031494140625	0.016186051070690155	28.630069732666016
2004-04-26	-0.25	0.0015954971	2.70555	1022.2420138888888	78.61486111111111	10.470555555555556	289.4247569444445	0.9875	0.0375	55.0	-5.25	0.0047769280955694	56.0	0.10654468834400177	9.103511810302734	67.1188735961914	0.018534613773226738	31.81605339050293
2004-04-27	-0.25	0.008434296	3.0109875	1016.6392361111112	61.06090277777778	11.970208333333334	291.82680555555555	0.85	0.0	56.0	-5.25	0.0065404748418331	56.0	0.15812750160694122	10.845666885375977	69.98539733886719	0.02706061117351055	33.2109489440918
2004-04-28	-0.25	0.031879425	4.202325	1013.3942361111112	36.78729166666667	12.915486111111113	294.19586805555554	0.1166666666666666	0.0	57.0	-5.25	0.0200343154959937	56.0	0.24932444095611572	11.264045715332031	70.92266082763672	0.03515781834721565	33.40596389770508
2004-04-29	-0.25	-0.0014591217	6.7046625	1009.0336111111112	36.57326388888889	13.56920138888889	296.53819444444446	0.6666666666666666	0.0	58.0	-5.25	0.0003988745397749	56.0	0.2857087254524231	11.842281341552734	70.20045471191406	0.045315902680158615	30.50037384033203
2004-04-30	-0.25	-0.0014371872	7.700400000000001	1005.7406597222222	38.37020833333333	15.11638888888889	298.84947916666664	0.5041666666666667	0.0	59.0	-5.25	0.0001927522357803	56.0	0.3483443260192871	11.613872528076172	68.4400863647461	0.0497446171939373	26.69254493713379
2004-05-01	-0.25	0.004460335	3.6457125	1003.6835763888888	51.35704861111111	15.932638888888889	301.1256597222222	0.5291666666666667	0.0	60.0	-5.25	0.0010929034326308	56.0	0.3031102120876312	11.731813430786133	64.75715637207031	0.05470278486609459	21.012113571166992
2004-05-02	-0.25	0.001791954	4.2353625	1003.8538541666668	83.24145833333334	12.882708333333332	303.3725	0.8770833333333333	0.0041666666666666	61.0	-5.25	0.0018098261150792	56.0	0.24591612815856934	13.344277381896973	62.496822357177734	0.048585195094347	20.607711791992188
2004-05-03	-0.25	0.001414299	3.735070833333333	1003.5254513888888	64.71309027777778	14.429583333333332	311.4285185185185	0.80625	0.0208333333333333	62.0	-5.25	0.000702692061167	56.0	0.22878599166870117	14.05103874206543	62.70942306518555	0.03330419585108757	23.844846725463867
2004-05-04	-0.5	0.07433605	2.9125	994.7291666666666	77.25	15.391666666666666	222.91666666666663	0.7895833333333333	0.0833333333333333	63.0	-5.25	0.1838201976051218	56.0	0.21303048729896545	15.626141548156738	64.71797943115234	0.027706876397132874	27.29298210144043
2004-05-05	-1.7869	0.34947395	4.034854166666666	988.0441666666668	60.493159722222224	16.839270833333334	272.7683101851852	0.5437500000000001	0.3208333333333333	64.0	-4.132952017622477	0.1597260306820068	56.0	0.24808497726917267	16.7039852142334	65.71665954589844	0.02230578102171421	30.069772720336914
2004-05-06	-5.0	0.07405472	2.409139772727273	990.3935574494948	75.67335542929293	14.750271464646463	311.9347821969697	0.7770833333333332	0.0583333333333333	65.0	-5.25	0.7900355082603895	56.0	0.17065873742103577	17.67171287536621	65.27088165283203	0.013879024423658848	33.02619171142578
2004-05-07	-0.25	0.10482788	4.948902272727273	992.6352904040403	79.47607638888888	12.619958964646464	313.9950662878788	0.8479166666666668	0.0541666666666666	66.0	-5.25	0.1303380737608435	56.0	0.10898005962371826	21.10137176513672	69.18875122070312	0.022628476843237877	31.407291412353516
2004-05-08	-0.25	-0.0019416809	3.749267045454546	1000.4596654040404	64.66679292929292	11.267765151515151	315.5960984848485	0.7937500000000001	0.0	67.0	-5.25	0.0006251809528187	56.0	0.0725165456533432	24.78675079345703	73.30859375	0.046390339732170105	27.490251541137695
2004-05-09	-0.25	-0.00062179565	3.9215352272727273	1001.653759469697	79.71956755050505	11.121679292929294	317.84601325757575	0.8979166666666667	0.1041666666666666	68.0	-5.25	0.0004356077516358	56.0	0.07895147800445557	25.39789390563965	74.16337585449219	0.06255868822336197	26.381614685058594
2004-05-10	-0.25	-0.00026226044	3.708923863636364	1005.7196243686868	78.58976641414141	13.811066919191918	320.2249273989899	0.8020833333333334	0.0666666666666666	69.0	-5.25	0.0001117105374265	56.0	0.07059060037136078	30.140003204345703	77.3721923828125	0.08201660215854645	25.40032386779785
2004-05-11	-0.25	-0.0010643005	3.5348625000000005	1012.5535069444444	70.48871527777779	14.383472222222222	322.00319444444443	0.7000000000000001	0.0	70.0	-5.25	0.0007040343346808	56.0	0.07966719567775726	31.61788558959961	78.3314208984375	0.0850389376282692	24.999317169189453
2004-05-12	-0.25	-0.00048065186	2.42985	1014.5830208333332	79.26736111111111	11.347743055555554	323.88652777777776	0.95625	0.0499999999999999	71.0	-5.25	0.0008586799533164	56.0	0.06711920350790024	29.335800170898438	77.09178161621094	0.06467011570930481	26.000722885131836
2004-05-13	-0.25	-0.00039482117	2.495025	1016.0495833333332	78.79656250000001	9.848888888888888	325.7310763888889	0.8624999999999999	0.0458333333333333	72.0	-5.25	0.0004903810271784	56.0	0.06364399939775467	26.443941116333008	71.7205581665039	0.048400625586509705	24.80276107788086
2004-05-14	-0.25	0.01515007	2.056067788461539	1021.8547217770656	58.23740340099715	10.060620548433048	327.9822217770655	0.60625	0.0	73.0	-5.25	0.0490919578191958	56.0	0.07654301077127457	21.486169815063477	68.05762481689453	0.03024378977715969	27.11846351623535
2004-05-15	-0.25	0.01917839	4.908975000000001	1020.3832638888888	73.191875	11.32201388888889	329.2989236111111	0.8020833333333334	0.0708333333333333	74.0	-5.25	0.0218170664510971	56.0	0.07658962160348892	21.50017738342285	67.62800598144531	0.031831443309783936	25.991241455078125
2004-05-16	-0.25	-0.000667572	2.6956125	1023.3760416666668	59.62545138888888	13.148020833333334	331.02180555555555	0.4666666666666666	0.0	75.0	-5.25	0.00054809973334	56.0	0.08552201837301254	20.018924713134766	66.37895202636719	0.031884822994470596	24.845239639282227
2004-05-17	-0.25	0.0032615662	1.9820625000000005	1022.85875	61.9046875	14.578854166666666	332.7028125	0.875	0.0	76.0	-5.25	0.0078529944231674	56.0	0.08376497775316238	19.142671585083008	65.55024719238281	0.0330202654004097	23.263032913208008
2004-05-18	-0.25	0.021814346	3.5334750000000006	1019.8769791666668	53.82788194444444	16.043368055555558	334.34211805555555	0.6895833333333333	0.0	77.0	-5.25	0.0490291683833649	56.0	0.08319356292486191	17.596513748168945	64.97720336914062	0.031316302716732025	22.43821144104004
2004-05-19	-0.25	-0.0025672913	6.153354545454547	1017.8060511363636	46.26983901515152	15.119185606060606	336.123134469697	0.5854166666666667	0.0	78.0	-5.25	0.000994804612523	56.0	0.07884086668491364	16.358631134033203	65.61920166015625	0.030287137255072594	21.978633880615234
2004-05-20	-0.25	-0.0017795563	3.3570000000000007	1016.9705208333334	53.76305555555555	12.988506944444444	337.4917708333333	0.6	0.0	79.0	-5.25	0.0005815735049264	56.0	0.08252774178981781	15.734967231750488	65.4892349243164	0.033039335161447525	21.634872436523438
2004-05-21	-0.25	0.0031166077	1.8322875000000003	1014.6603125	61.5684375	11.254826388888889	338.9973958333333	0.81875	0.0	80.0	-5.25	0.0199057124078165	56.0	0.08927983045578003	15.697985649108887	64.0785903930664	0.03566501662135124	22.009681701660156
2004-05-22	-0.25	0.006095886	4.2749625	1016.5127430555556	54.19291666666667	8.833055555555555	340.45975694444445	0.4875	0.0583333333333333	81.0	-5.25	0.006757285367347	56.0	0.09098343551158905	16.0025634765625	62.92240524291992	0.035047926008701324	22.984439849853516
2004-05-23	-0.25	-0.002623558	4.0702125	1015.6155555555556	68.8157986111111	7.990381944444445	341.8805208333333	0.63125	0.1125	82.0	-5.25	0.0010210851053516	56.0	0.0701560378074646	16.6353816986084	62.76910400390625	0.04227813705801964	21.90283203125
2004-05-24	-0.25	-0.0031785965	4.7817375	1019.4079513888888	66.71190972222222	9.430694444444445	343.2527777777778	0.6354166666666666	0.0083333333333333	83.0	-5.25	0.0016723938977262	56.0	0.06267593801021576	17.241153717041016	62.16908645629883	0.03994201496243477	22.118209838867188
2004-05-25	-0.25	-0.0018577576	4.981168333333334	1017.2761388888888	71.34586111111112	10.59661111111111	189.87400462962964	0.69375	0.0125	84.0	-5.25	0.0006279214930119	56.0	0.0745515376329422	18.504310607910156	65.15178680419922	0.036549851298332214	22.477394104003906
2004-05-26	-0.25	-0.00022029877	4.0200375	1016.6906944444444	65.09177083333333	9.615277777777775	296.4521527777778	0.6145833333333334	0.0041666666666666	85.0	-5.25	7.062271478964809e-05	56.0	0.08471875637769699	19.451810836791992	66.81743621826172	0.03374538943171501	22.042991638183594
2004-05-27	-0.25	-0.00062179565	2.508975	1020.1126736111112	82.73868055555555	9.478125	347.09840277777784	0.6354166666666666	0.0875	86.0	-5.25	0.0003093427974116	56.0	0.07388073205947876	20.445945739746094	66.06668853759766	0.03447367250919342	21.009843826293945
2004-05-28	-0.25	0.043670654	0.945975	1024.733715277778	59.24069444444444	12.667048611111111	348.2859375	0.24375	0.0	87.0	-5.25	0.4598820574075604	56.0	0.0899728536605835	19.6174259185791	63.72114944458008	0.028241664171218872	22.634721755981445
2004-05-29	-1.1718	0.23408699	1.5225	1025.5911805555554	50.10829861111111	13.884479166666669	349.42645833333336	0.0666666666666666	0.0	88.0	-1.746690945668405	0.5167790676217917	56.0	0.14343345165252686	16.452680587768555	56.99778366088867	0.02059975266456604	23.36677360534668
2004-05-30	-2.9479	0.33979797	1.8549375	1022.6594444444444	41.70211805555555	16.525381944444444	350.51923611111107	0.5125000000000001	0.0	89.0	-2.654630794755406	1.2195482490337572	56.0	0.13122329115867615	13.04932689666748	54.16905212402344	0.01564454287290573	23.41716957092285
2004-05-31	-3.3183	0.42267227	4.122262500000001	1017.9094097222222	35.49458333333333	17.885347222222222	351.5642361111111	0.7458333333333332	0.0041666666666666	90.0	-3.582640588758816	0.2520754277102621	56.0	0.11403391510248184	10.272780418395996	56.751651763916016	0.013092945329844952	24.39879608154297
2004-06-01	-0.25	0.072665215	3.336225	1016.65875	54.788090277777776	16.1446875	352.56086805555555	0.7791666666666667	0.0416666666666666	91.0	-5.25	0.1320903708810354	56.0	0.08430013805627823	9.898794174194336	62.91641616821289	0.013829216361045837	26.778003692626953
2004-06-02	-0.25	0.011629105	2.1875625	1018.0043055555556	73.32847222222222	13.81951388888889	353.5052430555556	0.95	0.0791666666666666	92.0	-5.25	0.0309772250011655	56.0	0.03688964992761612	9.051227569580078	67.57044219970703	0.02069462463259697	29.458635330200195
2004-06-03	-0.25	0.0059509277	3.0684375	1020.9680208333334	39.81010416666667	17.412916666666668	354.40430555555554	0.4583333333333333	0.0	93.0	-5.25	0.0068282083034807	56.0	0.03211236745119095	9.313553810119629	71.83682250976562	0.03376181796193123	31.95106315612793
2004-06-04	-0.25	0.027605057	2.090025	1017.1129861111112	72.25868055555556	14.3725	355.25371527777776	0.8729166666666667	0.4458333333333333	94.0	-5.25	0.100331080923091	56.0	0.03973463922739029	10.879467964172363	74.23778533935547	0.04877832531929016	31.2238712310791
2004-06-05	-2.4668	0.19498444	1.6210125000000002	1012.6310069444444	71.97350694444445	15.024201388888889	356.050625	0.8333333333333334	0.1541666666666666	95.0	-3.2966929693993765	0.3913228807914492	56.0	0.040756501257419586	12.947154998779297	69.47328186035156	0.04891997203230858	30.03342628479004
2004-06-06	-2.0689	0.3303547	2.332425	1017.7957986111112	60.694340277777776	15.7803125	356.8008333333334	0.2375	0.0	96.0	-2.4998825477962	0.7843068713609878	56.0	0.025182191282510757	13.813163757324219	60.48469924926758	0.044388577342033386	25.407442092895508
2004-06-07	-4.5167	0.17709541	1.7301375000000003	1019.4433333333332	60.82874999999999	17.737395833333334	357.49763888888884	0.44375	0.0	97.0	-4.6821206938626965	1.400728372605204	56.0	0.021040117368102074	13.814313888549805	58.12564468383789	0.031860772520303726	26.142162322998047
2004-06-08	-4.539	0.29855156	3.25155	1018.7676388888888	54.94885416666667	19.22836805555556	358.14736111111114	0.5041666666666667	0.0	98.0	-4.166789193506253	0.4527017506732924	56.0	0.015663128346204758	13.954572677612305	60.37106704711914	0.025243444368243217	29.292461395263672
2004-06-09	-0.25	0.03548622	2.842575	1019.9484722222222	76.77784722222222	15.316423611111112	358.74326388888886	0.7708333333333334	0.5291666666666667	99.0	-5.25	0.2578080216891385	56.0	0.012642490677535534	15.674220085144043	67.5927963256836	0.025151843205094337	31.529788970947266
2004-06-10	-0.25	0.031700134	2.3975250000000004	1017.136840277778	71.31305555555555	18.43871527777777	359.2884027777778	0.8312499999999999	0.0	100.0	-5.25	0.0767163310759712	56.0	0.014045218005776405	17.876285552978516	76.37373352050781	0.034346435219049454	31.382009506225586
2004-06-11	-0.25	0.03399849	3.2098875	1013.555	66.42423611111111	18.749305555555555	359.78288194444445	0.8104166666666667	0.0	101.0	-5.25	0.3683187313985239	56.0	0.013035913929343224	21.73548698425293	81.25077819824219	0.04329061880707741	31.183605194091797
2004-06-12	-0.25	-0.0019168854	3.3214500000000005	1014.6677777777776	60.82111111111112	15.745347222222222	360.22548611111114	0.55625	0.1875	102.0	-5.25	0.0017453304998123	56.0	0.015294015407562256	21.046178817749023	85.28804779052734	0.06382310390472412	28.504098892211914
2004-06-13	-0.25	-0.0016899109	2.5641000000000003	1022.2651388888888	68.48440972222222	15.600590277777778	360.6145138888889	0.5895833333333333	0.0	103.0	-5.25	0.0021526664754677	56.0	0.021171795204281807	22.377721786499023	85.00806427001953	0.0743422880768776	26.481042861938477
2004-06-14	-0.25	0.0014896393	5.196525	1024.1785069444445	62.29517361111112	16.00451388888889	360.9549652777778	0.5583333333333333	0.0	104.0	-5.25	0.0016342218046601	56.0	0.021522222086787224	27.045869827270508	82.4813232421875	0.07171924412250519	24.21234130859375
2004-06-15	-0.25	-0.0013427734	6.934387500000001	1012.4181597222224	64.950625	17.940625	361.2476388888888	0.5666666666666667	0.0166666666666666	105.0	-5.25	0.0003357279224208	56.0	0.024054143577814102	29.398212432861328	80.5928955078125	0.05382362753152847	25.60758399963379
2004-06-16	-0.25	-0.0024223328	6.328687500000001	1012.1357638888888	49.31090277777778	13.942361111111111	361.48145833333336	0.5499999999999999	0.0	106.0	-5.25	0.000673739207393	56.0	0.023775968700647354	30.854372024536133	79.0374755859375	0.045618653297424316	24.941287994384766
2004-06-17	-0.25	-0.0020999908	4.194375	1007.5487847222222	77.04197916666666	13.331805555555556	361.664375	0.8354166666666667	0.2541666666666666	107.0	-5.25	0.0011683554381801	56.0	0.020429516211152077	29.443519592285156	78.69845581054688	0.053381044417619705	21.5263671875
2004-06-18	-0.25	-9.918213e-05	4.146187500000001	1002.4867361111112	77.07125	13.942777777777778	361.7987152777778	0.8291666666666666	0.0541666666666666	108.0	-5.25	8.391382347267168e-05	56.0	0.023032892495393753	30.245361328125	78.12451934814453	0.05049733445048332	22.03424644470215
2004-06-19	-0.25	-0.001493454	4.206225	1002.3954513888888	69.07461805555555	13.779895833333333	361.8780902777778	0.6645833333333333	0.1708333333333333	109.0	-5.25	0.0009688018751216	56.0	0.029772471636533737	30.7260799407959	78.0173568725586	0.04762749373912811	22.708051681518555
2004-06-20	-0.25	-0.0017299652	2.3058375	1006.8457291666668	55.13666666666666	14.558888888888887	361.9023611111111	0.4854166666666666	0.0	110.0	-5.25	0.0032919498059391	56.0	0.03449348360300064	29.563077926635742	76.94293975830078	0.04442748799920082	23.698060989379883
2004-06-21	-0.25	0.023117065	3.2002875	1010.2869097222224	57.05291666666667	15.65392361111111	361.88229166666673	0.5395833333333333	0.0	111.0	-5.25	0.0721907157524545	56.0	0.036416228860616684	29.86234474182129	77.289794921875	0.03495538979768753	27.361330032348633
2004-06-22	-0.25	0.013343811	3.2034400000000005	1014.8959375	65.60771148989899	16.05949494949495	361.6215782828283	0.6437499999999999	0.2458333333333333	112.0	-5.25	0.0180841106084121	56.0	0.024729732424020767	32.37274169921875	79.43111419677734	0.0297615397721529	28.862205505371094
2004-06-23	-0.25	0.001083374	3.9515625	1007.5905555555556	74.84822916666667	17.092291666666668	361.6798958333333	0.69375	0.3333333333333333	113.0	-5.25	0.0016282594271915	56.0	0.015187394805252552	34.663970947265625	82.26576232910156	0.02901851199567318	27.573009490966797
2004-06-24	-0.25	-0.0016708374	7.980412500000001	1006.3480555555556	49.9675	16.787673611111114	361.4983680555556	0.6145833333333334	0.0	114.0	-5.25	0.0003380639258276	56.0	0.010078266263008118	38.34574508666992	87.82376861572266	0.03361766040325165	24.939485549926758
2004-06-25	-0.25	-0.0025596619	7.106512500000001	1012.5993055555556	64.86753472222223	14.323854166666663	361.26909722222223	0.6458333333333334	0.0249999999999999	115.0	-5.25	0.0004394352319439	56.0	0.008756458759307861	40.301109313964844	92.48661804199219	0.047746818512678146	22.349851608276367
2004-06-26	-0.25	-0.0014305115	4.5255375	1019.8213888888888	64.09166666666667	14.313958333333334	360.9883680555556	0.5854166666666667	0.0	116.0	-5.25	0.0003932339568157	56.0	0.011682840995490551	41.39983367919922	93.84516906738281	0.06096011772751808	21.964691162109375
2004-06-27	-0.25	0.025856018	1.4792250000000002	1017.4490625	66.85868055555555	15.429722222222225	360.6533680555556	0.8333333333333334	0.0	117.0	-5.25	0.1101808826631302	56.0	0.014767569489777088	40.54381561279297	91.15077209472656	0.06479043513536453	22.875581741333008
2004-06-28	-3.809	0.15747261	5.3425875000000005	1017.8274652777776	60.51868055555556	16.678333333333335	360.2712152777778	0.4916666666666667	0.0541666666666666	118.0	-5.25	0.1465536700200307	56.0	0.01944907009601593	38.89607238769531	86.60987091064453	0.047737229615449905	27.26779556274414
2004-06-29	-0.25	-0.0030612946	4.9609125	1019.9242708333333	58.3746875	15.0878125	359.8347222222222	0.5041666666666667	0.0124999999999999	119.0	-5.25	0.0013979246464071	56.0	0.02276892401278019	37.48120880126953	84.76549530029297	0.03286759555339813	30.528873443603516
2004-06-30	-0.25	-3.8146973e-06	2.8134	1016.5460416666666	62.94770833333334	16.43875	359.3446875	0.74375	0.0	120.0	-5.25	0.0	56.0	0.022584442049264908	34.89105224609375	83.40431213378906	0.025019783526659012	31.9412841796875
2004-07-01	-0.25	0.0034770966	3.950025	1008.7925694444444	64.81281249999999	17.233645833333334	358.81125	0.7374999999999999	0.0125	121.0	-5.25	0.0072696681814265	56.0	0.02308788150548935	30.44019317626953	82.35017395019531	0.025666596367955208	31.658592224121094
2004-07-02	-0.25	-7.43866e-05	4.1837625	1010.7669444444444	59.08104166666666	16.077708333333334	358.2245833333333	0.5854166666666667	0.0	122.0	-5.25	0.0	56.0	0.01873745024204254	30.03183937072754	83.22590637207031	0.03530637174844742	27.2408390045166
2004-07-03	-0.25	-0.002105713	5.54145	1011.3399305555556	72.47826388888889	14.6890625	357.5881597222222	0.53125	0.1	123.0	-5.25	0.0008581572913292	56.0	0.015556499361991882	31.3538818359375	85.64110565185547	0.048145003616809845	23.641284942626953
2004-07-04	-0.25	-0.0015335083	4.7141625000000005	1014.2670833333332	59.40340277777778	16.26798611111111	356.9023958333333	0.6645833333333333	0.0166666666666666	124.0	-5.25	0.0007795473303841	56.0	0.014509731903672218	33.85084915161133	87.67880249023438	0.05273377522826195	22.765954971313477
2004-07-05	-0.25	0.026229858	2.1156	1014.7170138888888	70.0826736111111	16.055243055555554	356.1675694444445	0.63125	0.05	125.0	-5.25	0.0620332589642529	56.0	0.01803520880639553	34.433258056640625	86.90242767333984	0.0471561960875988	24.930356979370117
2004-07-06	-0.25	0.07624054	3.3346875	1019.7609722222222	58.13024305555555	15.135451388888889	355.3805555555556	0.2749999999999999	0.0	126.0	-5.25	0.1486032910591044	56.0	0.015338176861405373	35.97045135498047	84.45861053466797	0.04153115302324295	25.472309112548828
2004-07-07	-0.25	0.020500183	2.24655	1019.1917708333334	47.04302083333334	18.12048611111111	354.54881944444446	0.5479166666666667	0.0	127.0	-5.25	0.0784320050851109	56.0	0.012453913688659668	37.38475036621094	85.07279205322266	0.037961509078741074	26.354036331176758
2004-07-08	-0.86059	0.11828995	3.1580250000000003	1011.0571875	61.92079861111111	19.636979166666663	353.6655555555556	0.8375	0.6666666666666666	128.0	-5.068102066352735	0.1283963941052112	56.0	0.010757905431091785	39.39900207519531	87.3930435180664	0.029196903109550476	26.53997230529785
2004-07-09	-0.5	0.109638214	6.131587500000001	1006.9635416666666	63.06395833333334	18.621666666666663	352.7347916666667	0.7458333333333332	0.0	129.0	-5.25	0.1055294426466258	56.0	0.009807688184082508	40.533538818359375	92.29419708251953	0.02972683124244213	25.131698608398438
2004-07-10	-0.25	-0.001045227	6.6095250000000005	1009.6543402777778	65.16166666666668	15.781041666666669	351.7597916666667	0.7270833333333333	0.0666666666666666	130.0	-5.25	0.0002240272909336	56.0	0.009520751424133778	43.63200759887695	97.54682159423828	0.03912057727575302	23.442136764526367
2004-07-11	-0.25	-0.0021247864	5.720512500000001	1007.2842361111112	57.56697916666667	15.640868055555556	350.7348263888889	0.6479166666666667	0.0	131.0	-5.25	0.0007045723297613	56.0	0.009833037853240967	47.22500991821289	103.18496704101562	0.060528963804244995	21.619882583618164
2004-07-12	-0.25	-0.0009460449	5.7825	1004.5824305555556	82.10961805555556	14.122569444444444	349.6633680555556	0.9395833333333332	0.3166666666666666	132.0	-5.25	0.0002984827219053	56.0	0.012321680784225464	54.124183654785156	107.29586791992188	0.07893025875091553	21.037391662597656
