Date	AirT	delT	U	CC	Humidity	Prec(mm/d)	swr(w/m2)	inflow(m3/s)	outflow(m3/s)	Ice_d	days from iceoff	MLD	W	thermD	O2	NOX	NH4	PO4	TotP	Si	Chl
1999-05-03	3.8775	0.38863	3.456583333333333	0.8083333333333336	85.02916666666667	3.599999999999999	692.1	0.955	-1.346	110	24.0	-21.0	0.0158973901405107	-15.0	441.2534484863281	0.2952309548854828	0.26997825503349304	0.0582437738776207	0.9065554738044739	41.463951110839844	7.858850479125977
1999-05-04	5.0425	1.1950000000000012	2.1651666666666665	0.5875	83.16666666666667	2.299999999999999	711.0	0.944	-1.32	110	25.0	-21.0	0.0188634251179623	-2.3568	438.4005432128906	0.280793160200119	0.23531898856163025	0.058349043130874634	0.8837243914604187	41.34588623046875	6.615848541259766
1999-05-05	5.07125	1.025666666666666	2.984125	0.3291666666666666	77.16666666666667	0.0	709.0	0.929	-1.295	110	26.0	-21.0	0.4551497504822492	-13.3497	437.3572082519531	0.18193073570728302	0.27789410948753357	0.06007827818393707	0.8657104969024658	42.6663703918457	5.671703815460205
1999-05-06	7.316249999999999	1.1131666666666673	2.2062500000000003	0.25	62.2875	0.0	679.8	0.91	-1.271	110	27.0	-21.0	0.471136923222466	-13.4009	450.34515380859375	0.11839192360639572	0.3370916545391083	0.05512145534157753	0.879317581653595	32.68055725097656	5.718640327453613
1999-05-07	6.840833333333333	1.1656666666666666	5.1859166666666665	0.3291666666666665	60.458333333333336	0.0	746.0	0.889	-1.246	110	28.0	-17.00352535311935	0.994660782751576	-13.2946	447.47235107421875	0.13262273371219635	0.30301007628440857	0.054487861692905426	0.8342864513397217	32.45039749145508	4.747032165527344
1999-05-08	2.7495833333333333	1.0461666666666662	4.988166666666666	0.2749999999999999	58.91666666666666	0.0	605.5	0.867	-1.222	110	29.0	-21.0	0.1355232536600209	-13.3384	441.3471984863281	0.1678570955991745	0.34020793437957764	0.05227750167250633	0.8711261749267578	32.33942413330078	5.455661773681641
1999-05-09	3.223750000000001	1.1563333333333343	2.610958333333333	0.7708333333333334	64.25	4.200000000000002	606.8	0.844	-1.197	110	30.0	-21.0	0.001125900703588	-11.414	435.3099060058594	0.1867976188659668	0.3420271575450897	0.055357690900564194	0.8948500752449036	32.010623931884766	5.698748588562012
1999-05-10	2.6933333333333334	0.4013333333333344	4.307958333333333	0.8791666666666668	87.53333333333335	2.700000000000001	191.5	0.821	-1.173	110	31.0	-21.0	0.2594427277671413	-15.0	420.4544677734375	0.1626914143562317	0.20112095773220062	0.07452824711799622	0.8295405507087708	37.81288528442383	5.214264392852783
1999-05-11	4.116666666666668	0.1763333333333321	2.8223333333333334	0.5916666666666667	75.58333333333333	0.0	443.5	0.797	-1.149	110	32.0	-21.0	0.021711096863643	-15.0	400.5907897949219	0.14957579970359802	0.3532384932041168	0.06390894204378128	0.9242725968360901	37.84966278076172	6.247448921203613
1999-05-12	3.2079166666666663	0.2845000000000004	2.3099583333333333	0.3625	67.29166666666667	0.0	723.0	0.771	-1.125	110	33.0	-21.0	0.0769089813394674	-15.0	392.7657470703125	0.1397029310464859	0.3599891662597656	0.062270354479551315	0.8863388895988464	36.96745681762695	5.169717311859131
1999-05-13	5.318333333333334	0.2313333333333336	3.760916666666666	0.7333333333333333	62.13333333333333	0.0	701.0	0.747	-1.102	110	34.0	-21.0	0.2700517901448058	-15.0	386.06939697265625	0.1762351095676422	0.26532888412475586	0.06804084777832031	0.887981116771698	37.38634490966797	4.846095085144043
1999-05-14	6.8429166666666665	0.1611666666666664	4.339875	0.7208333333333335	53.59166666666667	0.0	472.3	0.722	-1.079	110	35.0	-21.0	0.0562190236387587	-15.0	375.6666564941406	0.21215000748634338	0.22922100126743317	0.08422911912202835	0.9411184191703796	38.351173400878906	5.235158443450928
1999-05-15	7.0441666666666665	0.4393333333333356	2.9998750000000007	0.2291666666666666	56.583333333333336	0.0	721.0	0.696	-1.058	110	36.0	-21.0	0.0100863985299412	-15.0	368.6737365722656	0.22257345914840698	0.20474210381507874	0.09214121848344803	0.8936405777931213	38.9615478515625	4.596363544464111
1999-05-16	7.186666666666667	0.7560000000000002	1.7014166666666668	0.2833333333333332	62.04166666666666	0.0	564.7	0.667	-1.038	110	37.0	-21.0	0.3797965618790567	-1.5	346.37884521484375	0.27229535579681396	0.25720512866973877	0.0933922603726387	0.8691956400871277	40.75205612182617	3.8769450187683105
1999-05-17	7.374999999999999	0.882666666666668	2.430375	0.5666666666666665	69.4875	0.0	609.7	0.636	-1.018	110	38.0	-8.54233573767213	0.7173382330164465	-2.5508	331.46881103515625	0.30219659209251404	0.26237547397613525	0.08847739547491074	0.7591244578361511	43.19736862182617	3.177912950515747
1999-05-18	11.949166666666668	1.4559999999999995	1.8833333333333333	0.3666666666666667	57.6	0.0	737.0	0.607	-0.999	110	39.0	-8.156891183118844	0.5319910623230182	-1.5	374.12884521484375	0.19471457600593567	0.3170667886734009	0.045388322323560715	0.7085124850273132	37.59220886230469	2.2922143936157227
1999-05-19	12.930833333333332	2.1361666666666688	3.300958333333333	0.1625	48.2375	0.0	747.0	0.574	-0.979	110	40.0	-4.609147426806913	0.5622800539868549	-5.2229	371.9686584472656	0.20901519060134888	0.3349407911300659	0.043088532984256744	0.6739994883537292	32.73319625854492	1.9908514022827148
1999-05-20	12.16375	2.3185	1.8885416666666668	0.0	62.41666666666666	0.0	746.0	0.545	-0.961	110	41.0	-3.009289049304074	0.2198430394836154	-5.4276	353.7313232421875	0.20336125791072845	0.3439455032348633	0.042447131127119064	0.6523972153663635	33.79267883300781	2.005207061767578
1999-05-21	12.94833333333333	2.2503333333333337	3.381333333333333	0.2333333333333333	62.708333333333336	0.0	748.0	0.542	-0.945	110	42.0	-2.584441154376516	0.6753492425558429	-3.1269	336.091064453125	0.19612351059913635	0.35578349232673645	0.04261479526758194	0.6240450739860535	36.405479431152344	1.996949315071106
1999-05-22	12.764166666666668	2.236833333333334	4.820958333333333	0.854166666666667	68.16250000000001	0.1	664.5	0.522	-0.93	110	43.0	-3.012001560284595	0.3572077064393281	-5.67	330.00262451171875	0.20471777021884918	0.35859957337379456	0.041061583906412125	0.5725263357162476	38.461177825927734	1.7192480564117432
1999-05-23	10.941666666666668	0.8374999999999986	6.124416666666669	0.6375000000000001	68.15416666666667	0.2	829.0	0.499	-0.915	110	44.0	-5.623818838101503	0.360464568371641	-13.2906	321.4535217285156	0.2040157914161682	0.375826895236969	0.04341869056224823	0.5698044300079346	39.9232177734375	1.6821452379226685
1999-05-24	13.759583333333332	0.1436666666666664	6.675291666666667	0.7749999999999999	70.16666666666667	1.8999999999999992	678.7	0.479	-0.901	110	45.0	-9.049124681366775	0.4253438650014798	-15.0	317.5804138183594	0.20365820825099945	0.3707564175128937	0.04296935722231865	0.5380611419677734	42.60066604614258	1.6713531017303467
1999-05-25	13.718333333333332	0.200666666666665	5.623041666666666	0.6625000000000001	64.35416666666667	0.0	764.0	0.503	-0.898	110	46.0	-11.38472123320562	0.5522487953599919	-15.0	311.33203125	0.20191048085689545	0.38178879022598267	0.04417416453361511	0.5290427207946777	44.781768798828125	1.7063632011413574
1999-05-26	12.704583333333334	0.4819999999999975	4.956124999999999	0.2916666666666666	56.89166666666667	0.5999999999999998	831.0	0.538	-0.899	110	47.0	-12.63634180685209	1.1113546168754862	-13.5387	310.8958435058594	0.20030054450035095	0.3898753821849823	0.044381268322467804	0.5253308415412903	44.11043930053711	1.6699225902557373
1999-05-27	12.809583333333334	0.4648333333333347	4.915416666666666	0.7166666666666667	70.16666666666667	0.0	598.4	0.5680000000000001	-0.901	110	48.0	-12.20253341961918	1.4397693905263995	-15.0	304.1214599609375	0.19939380884170532	0.3934846520423889	0.042840417474508286	0.5350770354270935	46.315555572509766	1.7347177267074585
1999-05-28	12.619166666666668	1.3193333333333328	2.398916666666666	0.5958333333333333	69.19166666666668	0.0	661.8	0.584	-0.904	110	49.0	-13.11470411980039	2.024371949065876	-13.4697	303.44342041015625	0.19917622208595276	0.4011978209018707	0.045904893428087234	0.5299447178840637	47.8912239074707	1.708837866783142
1999-05-29	13.975416666666666	1.807500000000001	6.412708333333334	0.6875	73.45416666666667	0.2	496.2	0.576	-0.906	110	50.0	-12.73102425044359	11.531653021957512	-12.2478	300.352783203125	0.19633495807647705	0.4573167860507965	0.04337339103221893	0.5493835806846619	48.31107711791992	1.7510244846343994
1999-05-30	11.397916666666667	0.9823333333333332	3.961208333333333	0.6041666666666669	56.625	0.0	660.5	0.5609999999999999	-0.906	110	51.0	-13.59658836872471	1.3476237492003753	-13.4893	303.184814453125	0.19917888939380646	0.4109470248222351	0.04694780334830284	0.528021514415741	48.269561767578125	1.739226222038269
1999-05-31	11.0775	1.2784999999999975	3.152625000000001	0.4291666666666666	64.2625	0.0	862.0	0.552	-0.904	110	52.0	-14.15631797452288	4.1738583466042245	-13.4792	310.0617370605469	0.20028488337993622	0.41533491015434265	0.04611799493432045	0.5160858631134033	45.919864654541016	1.6979906558990479
1999-06-01	14.995416666666667	1.152000000000001	6.689125000000001	0.5708333333333336	48.34166666666666	0.0	770.0	0.536	-0.899	110	53.0	-9.029919234364424	4.2432875525326885	-13.1968	313.0841369628906	0.1988821178674698	0.43067634105682373	0.04483773931860924	0.5194137096405029	47.516780853271484	1.6463167667388916
1999-06-02	15.68291666666667	0.5148333333333355	6.096708333333333	0.2041666666666665	58.69583333333333	0.0	797.0	0.515	-0.892	110	54.0	-14.02376180448345	1.5541971254687803	-11.5412	314.5271301269531	0.19738829135894775	0.4359497129917145	0.04405832290649414	0.5231349468231201	48.2781867980957	1.656429409980774
1999-06-03	14.065	1.7289999999999974	3.1880416666666664	0.5916666666666667	73.0	0.0	784.0	0.489	-0.882	110	55.0	-14.57996756748732	2.4504106604594824	-13.4123	314.9826354980469	0.1968315988779068	0.4504387676715851	0.04377301037311554	0.5301218032836914	49.46894454956055	1.7072484493255615
1999-06-04	15.39875	2.8184999999999985	4.098999999999999	0.7458333333333332	70.47500000000001	0.2	568.3	0.46	-0.877	110	56.0	-9.141632386039964	5.346609963388625	-10.1165	305.0323486328125	0.1956036537885666	0.469295471906662	0.04247615113854408	0.5435980558395386	50.528438568115234	1.7560036182403564
1999-06-05	14.880000000000004	1.7776666666666667	5.452791666666666	0.8166666666666668	74.425	2.799999999999999	664.5	0.433	-0.875	110	57.0	-5.270629221329011	0.8889433799843632	-13.1924	304.27142333984375	0.1972409188747406	0.48631760478019714	0.04600301757454872	0.5390625	50.77951431274414	1.7390072345733643
1999-06-06	14.017916666666666	2.704833333333333	5.4060000000000015	0.8041666666666666	74.77083333333333	1.3999999999999997	757.0	0.406	-0.87	110	58.0	-9.0148628318544	1.439436863960816	-13.2999	311.89910888671875	0.19905231893062592	0.48336756229400635	0.045836132019758224	0.5281266570091248	51.49728775024414	1.764372706413269
1999-06-07	13.5625	3.405999999999999	1.7550833333333336	0.8375	82.46666666666667	0.0	542.5	0.382	-0.863	110	59.0	-10.98296359823726	2.378262136385046	-10.8714	301.0860290527344	0.1973438560962677	0.4980877637863159	0.04334244877099991	0.5418984293937683	51.86627960205078	1.8080928325653076
1999-06-08	14.826666666666668	3.636333333333331	2.683583333333333	0.6124999999999999	74.45833333333333	0.6999999999999997	775.0	0.359	-0.859	110	60.0	-9.632118847228233	22.74476700597065	-9.3026	298.4498291015625	0.20038259029388428	0.49792754650115967	0.046947821974754333	0.5276799201965332	49.45924377441406	1.817826509475708
1999-06-09	13.575416666666673	3.019000000000002	4.604666666666666	0.7875000000000001	91.0	1.6000000000000003	277.4	0.421	-0.857	110	61.0	-2.767609544039671	1.0721258003140612	-7.3933	296.22747802734375	0.21926099061965942	0.47340941429138184	0.036201514303684235	0.5618674755096436	55.49397659301758	2.095433235168457
1999-06-10	15.588333333333331	2.733833333333333	3.092083333333333	0.1958333333333333	70.625	0.0	736.0	0.446	-0.864	110	62.0	-7.05678500237686	1.5336111492647988	-13.3391	300.1460266113281	0.19429916143417358	0.5709474682807922	0.04810870811343193	0.5064803957939148	51.22156524658203	2.1080448627471924
1999-06-11	15.75125	4.125	2.168375	0.5250000000000001	69.08333333333333	0.0	680.3	0.448	-0.877	110	63.0	-6.674180939943956	4.714490638742809	-1.5	299.75579833984375	0.18631479144096375	0.6061310172080994	0.04524564743041992	0.5140119791030884	50.0582275390625	2.197998046875
1999-06-12	16.72291666666667	3.1895000000000007	3.747125000000001	0.6458333333333334	66.625	0.0	675.5	0.438	-0.888	110	64.0	-3.515536910693383	3.108849685804312	-10.1875	298.1477355957031	0.1891321837902069	0.5965205430984497	0.043163787573575974	0.5128063559532166	51.77765655517578	2.081860303878784
1999-06-13	18.91375	3.226000000000001	3.530375	0.4083333333333332	65.12916666666666	0.5999999999999998	696.1	0.426	-0.896	110	65.0	-3.685895504310454	0.8247839346978686	-11.3684	297.9676513671875	0.19706755876541138	0.5626165270805359	0.04255704581737518	0.5246689915657043	52.53929138183594	2.0585312843322754
1999-06-14	19.552916666666665	4.599166666666665	2.6595833333333334	0.6875000000000001	79.54166666666667	0.0	671.4	0.42	-0.9	110	66.0	-3.794414111314544	1.690476255617419	-2.0069	297.7348327636719	0.20523390173912048	0.5264409780502319	0.042901113629341125	0.5401059985160828	52.4876708984375	2.233168363571167
1999-06-15	19.091666666666665	6.490166666666667	3.98325	0.6833333333333336	68.10416666666667	0.0	687.0	0.41	-0.901	110	67.0	-2.690455686954567	1.6966209039963638	-6.6672	293.6932067871094	0.20754671096801758	0.4998714327812195	0.043843019753694534	0.5342803597450256	53.40497970581055	2.273041009902954
1999-06-16	18.55666666666666	6.501333333333333	2.189416666666667	0.3416666666666666	74.6875	0.0	722.0	0.396	-0.903	110	68.0	-3.600762129511955	1.0301848718598694	-5.612	292.3298034667969	0.2038596123456955	0.5002636313438416	0.04496507719159126	0.5425156950950623	54.875518798828125	2.334113121032715
1999-06-17	19.315	6.675499999999998	3.206166666666668	0.25	66.29166666666667	0.0	750.0	0.387	-0.908	110	69.0	-3.442122352316376	4.851873491084326	-5.4856	299.869873046875	0.20114277303218842	0.5257828235626221	0.0442773774266243	0.5281867980957031	55.922245025634766	2.4791738986968994
1999-06-18	13.627499999999996	6.772666666666671	4.340833333333333	0.225	71.5125	0.0	694.5	0.385	-0.911	110	70.0	-3.216678914211738	2.160063289442818	-5.4926	299.46136474609375	0.19993358850479126	0.5261078476905823	0.04425976797938347	0.528298556804657	56.88300704956055	2.521803379058838
1999-06-19	17.66916666666667	6.2455	4.301416666666667	0.3791666666666666	68.29166666666667	0.0	641.9	0.377	-0.914	110	71.0	-5.299574213957659	1.6980845203392758	-7.3667	299.2842102050781	0.19893088936805725	0.5266984701156616	0.04396244138479233	0.5294447541236877	57.272430419921875	2.5155692100524902
1999-06-20	18.8025	6.244666666666667	5.082125	0.5083333333333334	68.41666666666667	0.0	723.0	0.363	-0.921	110	72.0	-5.786334951861658	2.025485118634597	-5.7298	299.2281188964844	0.19840778410434723	0.5274874567985535	0.04421623796224594	0.5287551879882812	57.50765609741211	2.511190176010132
1999-06-21	16.187916666666666	6.1931666666666665	3.96575	0.6083333333333334	73.28333333333333	0.2	446.6	0.361	-0.932	110	73.0	-6.508466337912994	1.939509110830036	-5.5553	291.0476379394531	0.1950369030237198	0.5542715191841125	0.015185046009719372	0.5458337068557739	58.64826965332031	2.467954158782959
1999-06-28	18.949583333333333	5.219333333333333	3.7642916666666673	0.425	70.24583333333334	0.0	751.0	0.403	-0.969	110	80.0	-9.186809189404135	5.119446581736242	-5.7131	290.3166809082031	0.1988874077796936	0.5187968015670776	0.04083172231912613	0.5236427783966064	56.632076263427734	2.4569151401519775
1999-06-29	17.545416666666668	5.1935	4.06275	0.4083333333333334	76.54166666666667	2.2000000000000006	749.0	0.393	-0.966	110	81.0	-7.165328646572902	3.4373966411487964	-9.8152	290.30157470703125	0.1996064931154251	0.512506365776062	0.04514081031084061	0.5246134996414185	55.655975341796875	2.444956064224243
1999-06-30	18.79625	5.713500000000002	3.112416666666667	0.4249999999999999	66.90416666666667	0.0	714.0	0.376	-0.965	110	82.0	-5.665958394923732	1.9368804893314289	-7.7555	290.1501159667969	0.19799140095710754	0.5110815763473511	0.04529162868857384	0.5288709402084351	55.497825622558594	2.4676146507263184
1999-07-01	19.46	5.844166666666666	3.851416666666668	0.5458333333333335	74.66666666666667	0.0	586.5	0.361	-0.963	110	83.0	-5.497331222130099	4.940482436504414	-7.6541	286.7391662597656	0.1959734857082367	0.5211647748947144	0.04479743167757988	0.545644998550415	55.597774505615234	2.356865167617798
1999-07-02	16.90125	6.214166666666669	3.9342916666666654	0.9083333333333335	73.86666666666666	0.5999999999999998	737.0	0.349	-0.959	110	84.0	-5.004097320819531	1.962981875544728	-8.4701	287.5841979980469	0.19410063326358795	0.5398617386817932	0.0453796461224556	0.5404226183891296	55.8134765625	2.433366537094116
1999-07-03	16.72041666666667	5.450666666666667	7.317416666666666	0.3041666666666665	67.83333333333333	0.0	780.0	0.3389999999999999	-0.954	110	85.0	-5.950710305161606	2.638043957403159	-13.3263	288.5990295410156	0.19187073409557343	0.5471947193145752	0.04486876353621483	0.5538183450698853	56.394615173339844	2.5354952812194824
1999-07-04	17.642500000000002	5.535666666666664	4.184708333333334	0.5083333333333334	57.11666666666667	0.0	789.0	0.353	-0.95	110	86.0	-9.728961439754292	1.734363932090946	-9.849	292.39166259765625	0.18904832005500793	0.5453407764434814	0.04447134584188461	0.5648306012153625	56.72001266479492	2.5976457595825195
1999-07-05	18.95625	5.520333333333337	3.997791666666668	0.8874999999999998	76.29166666666667	1.1000000000000003	675.0	0.469	-0.938	110	87.0	-10.4794676968979	6.514148703689842	-8.6391	296.37628173828125	0.1988396942615509	0.5323985815048218	0.04422406479716301	0.5595419406890869	58.277923583984375	2.7355518341064453
1999-07-06	18.935	5.758166666666668	4.268375000000001	0.5541666666666666	76.625	0.0	572.2	0.544	-0.923	110	88.0	-5.440957828183965	1.99661869967328	-9.228	294.1616516113281	0.19864265620708466	0.5353212356567383	0.04344102367758751	0.5692360401153564	57.780086517333984	2.5759987831115723
