Date,TotN,TotP,Chl
2016-04-03,0.3448556934785377,7.3240581988765605,1.0732955093814995
2016-04-04,0.3225973014229578,7.309291421691767,0.8701445239382529
2016-04-05,0.34283891616732604,7.28896924191042,0.7824551531514026
2016-04-06,0.3076709565789709,6.896149246211526,0.6311293923059771
2016-04-07,0.3520195996081082,7.271860008292486,0.8356617311408651
2016-04-08,0.31249819337389,6.796779509589452,0.19680494552191538
2016-04-09,0.33612729296081867,7.284047793684652,0.1722809706671884
2016-04-10,0.42713691228989165,7.7762796938232235,0.351737735646851
2016-04-11,0.327368832794144,7.03440009392797,1.0202225458036402
2016-04-12,0.3296953159214639,6.87735876807645,0.20558680354201767
2016-04-13,0.3435160883581501,7.5446097721706336,0.387965630444117
2016-04-14,0.28843646268416784,6.950088973057153,0.6996657890074287
2016-04-15,0.2878816828531557,6.87309969782502,0.8185238960265863
2016-04-16,0.41531104325098284,7.459644886001515,0.4185801444545356
2016-04-17,0.35787235389561867,7.406235732897377,1.068567730918035
2016-04-18,0.3290290804927526,6.891271307065857,1.1718932384111342
2016-04-19,0.3478577308919523,7.015869675937424,1.3946011874708444
2016-04-20,0.3039723210740714,6.877997419557709,0.9387779311875472
2016-04-21,0.2995812506420673,6.873481661504215,1.0502895992898775
2016-04-22,0.2740148059147325,6.958853612146476,0.755583487183694
2016-04-23,0.31641886175285894,6.693970448973123,1.2237617343405747
2016-04-24,0.3519963146696954,6.933781062788357,1.2711583637465587
2016-04-25,0.3107437828584595,6.889466651623382,1.0053750477776409
2016-04-26,0.3423466192765891,7.467649971569305,1.0467840104580228
2016-04-27,0.35098170389308064,7.32194730421166,1.0295538167477465
2016-04-28,0.38586025026297766,7.614795944882161,0.8379953534327593
2016-04-29,0.3662015309184196,7.468830701519595,0.8466311014983195
2016-04-30,0.33540346080631966,6.972178735399005,0.7591779391476225
2016-05-01,0.3114819474834896,6.645382226844394,0.6929681111634899
2016-05-02,0.2887643419807043,6.850760324560071,1.0689755622163217
2016-05-03,0.3396509132717124,7.120909345698427,0.7890596576862329
2016-05-04,0.3274016018346708,7.086801782783129,1.1334645060328685
2016-05-05,0.32982911610801613,6.96573436425985,0.9955867005703785
2016-05-06,0.3488109918025317,7.229672145256162,0.7476212778651313
2016-05-07,0.2845947420951816,6.927378851725538,0.8843788634618872
2016-05-08,0.34527716634515926,7.2188439591120375,1.117756997880424
2016-05-09,0.2860772119601407,7.059395447002002,1.6619767466083344
2016-05-10,0.2855607425655028,6.942864006264623,1.4016685281386898
2016-05-11,0.28244734656589715,6.693039540049641,1.3770993373477036
2016-05-12,0.28732129843331977,6.644175705202765,1.2764166612803205
2016-05-13,0.2880849610772665,6.663939822216247,1.1932698899836405
2016-05-14,0.32382648608154785,6.745129023732049,0.7618141936541175
2016-05-15,0.326318683544957,6.923990718191177,1.1311887912539689
2016-05-16,0.32600933737514465,7.089070794678686,0.8953753717022374
2016-05-17,0.34633489013917934,7.061748819637456,1.3971990058329533
2016-05-18,0.3579490808774731,6.997823067762949,1.723309554549503
2016-05-19,0.33801281765969854,7.281725793062366,1.3119262177215887
2016-05-20,0.3630877999212397,7.323914359469945,0.9431106942074842
2016-05-21,0.3948471373474991,7.339955892029637,0.871703972017702
2016-05-22,0.3446412691582929,7.2682067962022,1.0944438068624003
2016-05-23,0.34670810739399144,7.124927310938714,0.9835546102165826
2016-05-24,0.3446059279139206,7.17714381458318,1.0222873556342482
2016-05-25,0.31724406548234957,6.875960864787727,1.4868167580941227
2016-05-26,0.354832661287761,7.024358636258838,0.910683798654105
2016-05-27,0.35905320110662764,7.091979280225168,1.3756050795346546
2016-05-28,0.4072641250460985,6.975081868670284,1.362320874143731
2016-05-29,0.42883287748668353,6.9555652029882316,1.5905707221207543
2016-05-30,0.34015317261120115,7.1691979094137785,1.0878355352993139
2016-05-31,0.3342080209952432,6.821308663724788,1.1863135577606392
2016-06-01,0.35729403312541347,7.087873633211272,0.9171889881554831
2016-06-02,0.3270220271605922,6.846811748645657,1.5433174963971108
2016-06-03,0.40310223565790687,7.31340661059078,1.071451764759304
2016-06-04,0.35239711382930156,6.897925989213754,2.072674805031239
2016-06-05,0.3501142992679995,6.774041617614655,2.3249543599354494
2016-06-06,0.3258687876714047,6.581108370689221,2.2762802950719303
2016-06-07,0.32192525755628904,6.731067281249048,2.4591092549742597
2016-06-08,0.3463643196482038,6.837230606484386,2.761036536666725
2016-06-09,0.35364678308478176,6.7550221042637,2.3782690847239616
2016-06-10,0.3190515179431767,6.478423958536933,2.1616203710131723
2016-06-11,0.3242783043613806,6.734705226360938,2.8648728634395177
2016-06-12,0.31108886035540706,6.502430684110654,2.193780128750475
2016-06-13,0.36359965357843843,7.037961936238931,1.9410057717639044
2016-06-14,0.32693572329706283,6.961301627011726,2.6686478371895674
2016-06-15,0.3553823271415531,7.3388038445801085,1.9370708488677517
2016-06-16,0.29763328931787264,7.0376343606488225,1.823363705966282
2016-06-17,0.37016734059813405,7.067206266554208,1.3516801992685576
2016-06-18,0.4774956668626727,7.049113001520005,1.8273169436794299
2016-06-19,0.3394574731087411,6.996873490944633,1.948798337025134
2016-06-20,0.3163985433391085,7.033825218472646,2.248508305439766
2016-06-21,0.33342849710197936,7.154854131919424,2.181494578472726
2016-06-22,0.3625444068480804,7.28126135571389,1.6804668591274086
2016-06-23,0.37214619161078094,7.168326334862161,1.518055063715058
2016-06-24,0.38123208875010584,7.073358352763958,1.5069179266416115
2016-06-25,0.2959222890192556,7.090969773146515,1.8747303003184812
2016-06-26,0.36148084497919364,7.101236860668208,2.2116038342281983
2016-06-27,0.35064527310543336,7.333258897336468,1.9286179567341886
2016-06-28,0.35983740333241715,7.130657372886992,1.9670950216978076
2016-06-29,0.4086618642387034,7.214499305868438,1.2654279497310426
2016-06-30,0.4463038691894874,7.284033603635004,1.4489343743243952
2016-07-01,0.3744120108633084,7.424188981034271,1.1843087899668059
2016-07-02,0.46966476433920706,7.536118878813512,1.0599014894806476
2016-07-03,0.47593824860676315,7.217111472759271,1.1759105556705682
2016-07-04,0.48063318218328027,6.96317762708442,1.42014917604943
2016-07-05,0.43935258245448666,7.2756791103646785,1.447161191433654
2016-07-06,0.34454968751937365,7.015668672904589,1.7018382270017518
2016-07-07,0.31722126072240253,6.917835934073962,2.0088749142902125
2016-07-08,0.31773529503942355,7.218107351807803,1.9151428763325982
2016-07-09,0.30106845238084545,7.1294025347495005,2.3601130044035297
2016-07-10,0.3077229458957966,7.257558905520698,2.1049022770865036
2016-07-11,0.32582064228543944,7.265771168202016,2.026079304498799
2016-07-12,0.4447650763787094,7.245899404693436,1.535787159534621
2016-07-13,0.3498760070905889,7.320235804231901,1.19262071782055
2016-07-14,0.4770005143961778,7.094290937729765,1.9780418719156194
2016-07-15,0.3779399134335331,6.997640524070905,1.7647847368914111
2016-07-16,0.3221450264348837,7.159235385330488,1.8764762189923396
2016-07-17,0.3777321452158403,7.108979891608466,1.9866908642864103
2016-07-18,0.34576947806529446,7.163945093300851,2.5047580779734524
2016-07-19,0.34466713076573696,6.909409251460922,2.2933167865839073
2016-07-20,0.3112584462698968,6.7545407080327475,2.6303220419590767
2016-07-21,0.3147966729119942,6.865769534491801,2.633135940629135
2016-07-22,0.3188854843556744,6.623420179487034,2.086269214245421
2016-07-23,0.34745348593226766,7.220353315358706,2.8108886628355005
2016-07-24,0.3429677005734889,7.051342075423485,2.7756561774918764
2016-07-25,0.3112945839857586,6.91516568989323,1.8957835545735096
2016-07-26,0.3675843708038768,6.881493214491138,1.9079550766690911
2016-07-27,0.3273107432250471,6.98037382073842,2.324482322050903
2016-07-28,0.31862850144600013,7.03892453221666,2.0102140066553615
2016-07-29,0.3054764576962623,7.14090041566755,2.1072672540719646
2016-07-30,0.32309364226595616,6.857018563654297,2.359658776121107
2016-07-31,0.38157816842041187,6.971242048730542,1.8817967461752856
2016-08-01,0.3457877073935656,7.173169227393744,2.2931622813208636
2016-08-02,0.31384162132292415,7.240799868918627,2.341910236103107
2016-08-03,0.29627248137889367,7.153358862801111,2.1977910981700606
2016-08-04,0.31684712153569455,7.181277404952922,1.7914202311445084
2016-08-05,0.3689353941126978,7.003650581466401,2.2532538585940562
2016-08-06,0.35293867633133474,7.099010338932887,2.6753228979087167
2016-08-07,0.2930367879908383,7.146957453163628,1.8716999369847027
2016-08-08,0.32882642363575526,7.102811064854662,1.4832236243819383
2016-08-09,0.45592905676868883,7.314272106260363,1.3171479697054147
2016-08-10,0.32475075142409293,7.13766879273783,1.955333500835278
2016-08-11,0.3338852880149988,7.134216367302267,1.9370908776880067
2016-08-12,0.33483460056618014,7.247762992948311,2.01552092004469
2016-08-13,0.3646095649445538,7.069624376998711,1.879910658316828
2016-08-14,0.3607994994493895,7.158438820108648,2.212057469207865
2016-08-15,0.3277032066006351,6.776968241564021,2.0961978067706277
2016-08-16,0.3094445177941713,7.121440834305687,1.9400443566341528
2016-08-17,0.30844170114909747,7.186450167013101,2.1978684858961506
2016-08-18,0.300284758715273,7.3189341109911545,2.2150602943527042
2016-08-19,0.3102994967889306,7.176845952476279,2.5678460114751256
2016-08-20,0.38964224368222744,7.495428487606341,1.9008050544478352
2016-08-21,0.32181635871829695,7.349307826007222,2.1309759839669353
2016-08-22,0.31326620857229726,7.281021770303526,2.4354951753919476
2016-08-23,0.37185589472496666,7.130556630249346,2.4796535460372295
2016-08-24,0.36832288393603496,6.88294861828898,2.1916432849036007
2016-08-25,0.3983710653554423,6.9871786852236495,2.229710443854109
2016-08-26,0.3084772967233786,6.878114480061731,2.0331436392443156
2016-08-27,0.349755372983744,7.017514335594507,2.0266307882395616
2016-08-28,0.32812842390951297,7.2752143132072105,2.449452496093819
2016-08-29,0.4084119555951936,7.229803982782641,1.9225710528327797
2016-08-30,0.3209522245738267,7.373871072288937,2.087198882942872
2016-08-31,0.3137493419565163,7.231422144756059,2.1052223705401514
2016-09-01,0.46216731646442916,7.174393028389629,1.3959781296434286
2016-09-02,0.3745340202442694,7.035661918865871,2.0280859094774533
2016-09-03,0.31080134933505715,7.200170861376491,2.2461872563790695
2016-09-04,0.3076662148630248,7.220982530347596,2.4922288443659038
2016-09-05,0.3057136458885296,7.099644506200227,2.0498424756196627
2016-09-06,0.31066224398903924,7.089564537864325,2.0115686834909026
2016-09-07,0.32951011420163595,7.032014954639815,2.127338425306123
2016-09-08,0.31049423491485817,7.2559253257866665,1.8399099284056926
2016-09-09,0.3077912441351533,6.930132830635089,2.375411788067649
2016-09-10,0.4100044029826232,7.440408278621284,1.2156931565341138
2016-09-11,0.31636247912958754,7.2549967951842875,2.0064131450749834
2016-09-12,0.32602849594832767,7.332803607491988,2.0893523925365014
2016-09-13,0.37785706058954155,7.352225465238698,1.3758706009035688
2016-09-14,0.43750200908193865,7.269571251140239,1.3392767710660773
2016-09-15,0.33960292388890684,7.147070438814661,2.5190416896234495
2016-09-16,0.3682040222724009,7.259713354054171,1.4600443843996753
2016-09-17,0.3425521426194827,7.093999290996905,1.2300664623207733
2016-09-18,0.32940466933596635,7.120975444161414,1.8262718904698672
2016-09-19,0.3313098873016651,7.241429845134893,1.6756408533137968
2016-09-20,0.3794164437929871,7.057221998935194,1.1021638342889224
2016-09-21,0.31034803396103333,7.2031204491997585,1.7597362556336835
2016-09-22,0.3622329739941977,7.102030064713704,0.843384106996514
2016-09-23,0.32182796364914285,7.197365254690432,1.0886877219217153
2016-09-24,0.31702078871033645,7.280881328022296,1.947494942470681
2016-09-25,0.35652552307422075,7.360823928476141,1.0174391778549523
2016-09-26,0.3524874758696651,7.299276297749694,0.9473406960169203
2016-09-27,0.32762707219925025,7.395182639668917,1.5031143378858312
2016-09-28,0.31082609128956745,7.216977863955853,1.8041758522048714
2016-09-29,0.3157693435495391,7.102983409382616,1.5591409478186822
2016-09-30,0.3582793951411962,7.362436347890405,1.0825500444172584
2016-10-01,0.35056678087286175,7.281487034143725,1.1700302518064734
2016-10-02,0.3577260506228199,7.324702790032864,1.2068543183502336
2016-10-03,0.326208405651031,7.018436656879738,0.8988008574624959
2016-10-04,0.31065487259032354,6.902302688358121,1.158690821080374
2016-10-05,0.3473373591696319,7.279540054131867,1.0328138650402214
2016-10-06,0.3396750633200854,7.458994586959829,1.033081093931458
2016-10-07,0.3489114425515039,7.286925769953898,1.148916204282214
2016-10-08,0.36575486982196054,7.286414433778278,1.1039725327508416
2016-10-09,0.3559429556429947,7.176447690792653,1.550491558584421
2016-10-10,0.3767665563220511,7.127060210473903,1.3915553440997956
2016-10-11,0.3802873388757838,7.184870866153661,1.1943430670945694
2016-10-12,0.35453776558691324,7.440216869987012,0.8519022403271036
2016-10-13,0.3666438435214491,7.149841962622438,0.7135264634010791
2016-10-14,0.356042346400306,6.916988024778137,0.5635741912247115
2016-10-15,0.35116227405185596,7.229526919065045,0.7018279291896394
2016-10-16,0.3503172411123819,7.226856715523329,0.42613998105082224
2016-10-17,0.3659917898455515,7.126376103291447,0.3838888047678355
2016-10-18,0.34952706255556965,6.931404834766562,0.5927749258750064
2016-10-19,0.3557543072688397,6.968304416354734,0.6289904561794655
2016-10-20,0.36712834316441134,6.952572249328711,0.5686740815409156
2016-10-21,0.3622684735007954,7.097816219404204,0.45666255362474883
2016-10-22,0.35855961136545217,6.969806895385494,0.433063607519812
2016-10-23,0.3478529426653573,6.989734392514082,0.64257905067478
2016-10-24,0.33419095553224765,6.8251619839886875,0.5771437335155584
2016-10-25,0.32402074397256475,7.191748312770486,0.3067215313847791
2016-10-26,0.34452550803513776,7.2169924992879615,0.4318594197074613
2016-10-27,0.32930093665841526,6.655834033447651,0.5972652721558747
2016-10-28,0.3169473932055823,6.816172723451623,0.6078722826240694
2016-10-29,0.3549975491976008,7.055630747185221,0.6058288603705635
2016-10-30,0.3270132348084118,6.873308293454919,0.3706248987824924
2016-10-31,0.3404712804984317,7.308409641250199,0.5393978528609613
2016-11-01,0.3399550026549867,7.236631033052271,0.8646542655534735
2016-11-02,0.3679173634104325,6.9669205849865286,0.9403033818416415
2016-11-03,0.35408890941658644,6.990157719536155,0.39023226350153684
2016-11-04,0.34714716492101444,6.954280126769786,0.3758977068263725
2016-11-05,0.3247436765546884,6.901901334827236,0.4511068265926797
2016-11-06,0.3405346223904993,7.106744079212234,0.45345178061944913
2016-11-07,0.3444732538077523,7.096875943982282,0.5747687093532917
2016-11-08,0.3170164284271931,6.802121220864798,0.5879108333143535
2016-11-09,0.3375373935224268,7.215895500915639,0.9882482557590984
2016-11-10,0.32758572871660924,6.983015453229218,0.6953014392083107
2016-11-11,0.32829796608785605,6.980423867098764,0.8113897777981679
2016-11-12,0.2962743594074626,6.883677226644673,0.6867580742635162
2016-11-13,0.3724373099231504,7.281687957204622,0.6904225107225832
2016-11-14,0.31310986494040344,6.877945981017875,0.8984681561557469
2016-11-15,0.30475039972231305,6.872219145942241,1.5287140883960626
2016-11-16,0.2945144918362262,6.915041786647511,1.1184332920561229
2016-11-17,0.3488551807818452,7.203217613628681,0.7492440794907679
2016-11-18,0.4319137696462047,7.612987662786707,0.7888143031440514
2016-11-19,0.3456693922287253,7.351683787510103,0.9088947502449944
2016-11-20,0.3880137928037197,7.904909434312039,0.45812442400271697
2016-11-21,0.3939244686695786,7.642172055527796,0.42120613931100453
2016-11-22,0.3394004184575219,7.15183364589326,0.361584777911276
2016-11-23,0.3585093136939679,7.574875660198987,0.5589257307391122
2016-11-24,0.36478613645869995,7.719779070135993,0.4130261336356744
2016-11-25,0.3654334155205958,7.716495265334815,0.4542213956778184
2016-11-26,0.36882208812487133,7.708028424585556,0.4169382169364261
2016-11-27,0.33172604466426403,7.2882390186231945,0.41409023033959624
2016-11-28,0.3376707990783957,7.081333738241479,0.46344998558060835
2016-11-29,0.3471570883325451,7.0965337050263,0.5528817931095658
2016-11-30,0.35760528116967083,6.9624112078290326,0.6088889993419775
2017-03-01,0.3765501742651945,7.106440592373864,0.48870603162005094
2017-03-02,0.36295437917823714,7.140674602056716,0.81705917836894
2017-03-03,0.3161695842817729,7.423199193095275,0.5443878409821367
2017-03-04,0.3689874575721413,7.177501009871238,0.7917480320920152
2017-03-05,0.3672693765664278,7.254206239608332,0.4077956263352227
2017-03-06,0.3866717762058908,7.351970868964631,0.7022234596643512
2017-03-07,0.30954653712891594,7.146524554201472,0.6018973839740273
2017-03-08,0.3157440493213929,6.952141725069881,0.4546066037435426
2017-03-09,0.3251809817856188,7.040495880909943,0.7043812737042098
2017-03-10,0.2826824422994441,6.983500032325795,0.9378632413578968
2017-03-11,0.3122226674356863,6.7808380839677405,0.7556539469100984
2017-03-12,0.28436255591524684,6.922558959032078,0.9062999574253199
2017-03-13,0.29187371347972696,6.900502729845503,0.9635861395211225
2017-03-14,0.3067389974938664,6.977092806338864,0.7949757179657033
2017-03-15,0.3464778181097005,7.251334133245215,1.4445018182741947
2017-03-16,0.31483852030252907,6.92685803639378,1.0926161573748598
2017-03-17,0.3162489063643012,6.9416500707731,1.27824738888102
2017-03-18,0.30509033925215434,6.933663422350435,1.2925363498633087
2017-03-19,0.3110301467233365,6.864099422246017,1.1631881557626869
2017-03-20,0.36927157574474273,7.40369603705205,0.9695585648185906
2017-03-21,0.41814632830561804,7.768692525686331,1.1343642128413625
2017-03-22,0.3963593901354403,7.7785441536081885,0.9065068814172551
2017-03-23,0.32995753722514976,7.012650394911349,1.0019137427237432
2017-03-24,0.36892928229506566,7.200289110647312,0.5294112554320652
2017-03-25,0.3285070902481804,6.784122469306644,0.6195339637394773
2017-03-26,0.3030668546937717,6.901881335186291,1.008950735213817
2017-03-27,0.2919728084628038,6.875224197281493,0.7968981310385826
2017-03-28,0.27271742875580024,6.606436114933472,0.7390490068165523
2017-03-29,0.29232612429755894,7.106894866671904,0.7926907842338667
2017-03-30,0.2988201634811528,6.89520361459167,0.8402829743178487
2017-03-31,0.3357917528785852,7.219546611744538,0.6682192438256147
2017-04-01,0.30148956426143664,7.029990956608414,1.379365783433239
2017-04-02,0.29832646954709374,6.911281538898307,1.2517370189403836
2017-04-03,0.30499263797094234,6.735179223075112,1.1719712458807183
2017-04-04,0.3104689403486975,6.756180760069391,0.8390948376412544
2017-04-05,0.3571083500139554,7.048458622718567,1.1254502659886532
2017-04-06,0.3469626730253549,7.242200614112141,1.3109142215558707
2017-04-07,0.3287866775154737,7.0596972524058215,1.5329055367060598
2017-04-08,0.3268766924175372,6.986868486852177,1.4194605030918954
2017-04-09,0.3234456471800569,7.011326714591139,1.3227744635170466
2017-04-10,0.3595712175234872,7.114274355506072,1.0962631838483385
2017-04-11,0.34188627079084605,7.187470178825434,1.0645980880736556
2017-04-12,0.3556918481869672,7.316651667163208,0.9223192814201397
2017-04-13,0.31317250144422976,6.908313154476442,0.9630238468794782
2017-04-14,0.37381552569764875,7.373803200206166,0.8808601630814868
2017-04-15,0.31167234373214997,7.044975502477218,0.8874207378599094
2017-04-16,0.3284247982429572,6.986767631643867,1.2294675216681694
2017-04-17,0.3424870549532921,7.150839849123341,0.9652780054993437
2017-04-18,0.37810842110968607,7.133832420337929,1.0892721088573625
2017-04-19,0.3297048163163949,7.263823630922477,1.096759866634784
2017-04-20,0.3375037989638055,7.180762669921278,1.0590434547967456
2017-04-21,0.35088138550799747,6.890741921990527,1.2443880255980369
2017-04-22,0.3562286824136995,6.817434311511434,1.6210609855506464
2017-04-23,0.32112846297870307,6.81194919068185,1.3163514476251779
2017-04-24,0.2972417059408074,6.832654692393473,1.45668198593531
2017-04-25,0.33696391341931986,7.284301070369592,1.0160857784649737
2017-04-26,0.3437294828283985,7.612503266698915,0.8692861705826872
2017-04-27,0.3351579328547097,7.04279109685034,1.1641755819865063
2017-04-28,0.3198409196977016,7.063694040158639,1.2880392524940978
2017-04-29,0.32525076519164214,7.3416385853945965,0.9639266451555999
2017-04-30,0.37293464010006716,7.456366496731495,1.2303531687213665
2017-05-01,0.339454683360843,7.547109490311451,1.0358707261816116
2017-05-02,0.3055123602326225,7.286853257036745,1.5661901031087204
2017-05-03,0.31921488752671634,7.2333485687846695,1.0954733556893803
2017-05-04,0.3010461469090574,6.960500649330442,1.4563117854886098
2017-05-05,0.2978054341899772,7.318391582894564,1.1136067811224983
2017-05-06,0.3341658560102802,7.385029475693844,1.1425927230348873
2017-05-07,0.3381396708151402,7.180313159833181,0.9060176041954674
2017-05-08,0.30315179949323834,7.567916751178547,1.0997640521221452
2017-05-09,0.3468702420205912,7.201647532688463,1.1771967803507155
2017-05-10,0.4247773252643853,6.965008553612017,1.2520217870836365
2017-05-11,0.4161417356369266,7.126923120805224,1.6507601150579831
2017-05-12,0.4594796726895474,7.201130498235812,1.5068367931302817
2017-05-13,0.4114430720878959,7.115379240860657,1.5400987612695136
2017-05-14,0.3984945035644176,7.562998337183959,1.1086954089949175
2017-05-15,0.3375977993163633,7.1494558462983795,1.0402702285672252
2017-05-16,0.30684938537058704,7.135841234357165,1.6372933216776444
2017-05-17,0.32572254294198544,7.194475819513684,1.2386610257172923
2017-05-18,0.3695747863110429,7.209062422672753,1.0801318806207274
2017-05-19,0.3755321345080521,7.4154393917148775,1.2491447182203097
2017-05-20,0.4275707710608873,7.278701727895744,1.825393068003644
2017-05-21,0.4747010084200548,7.285982171538452,1.113518612544529
2017-05-22,0.3235849488646896,7.338188922074249,1.6106861087592255
2017-05-23,0.4786085797643507,7.368679909673038,1.6807167620844277
2017-05-24,0.3630979104734648,7.3937880194274594,2.1357528191129513
2017-05-25,0.3511368078557021,7.143410963144027,1.8010377642500575
2017-05-26,0.32043246242618506,6.953140849082832,2.29342918737973
2017-05-27,0.3246769310863148,6.984312036569902,1.8859209441963576
2017-05-28,0.4661969479003001,7.104482168158947,1.5586519310925053
2017-05-29,0.34171888601842004,7.18460612092641,1.457024317225268
2017-05-30,0.35576281864581055,7.141496501354123,1.9417206120097932
2017-05-31,0.43775531603111983,7.3140268664475085,1.146934046953181
2017-06-01,0.314879240657424,7.196038847858718,1.8822702995517087
2017-06-02,0.38682545337200414,7.242517084103196,1.2151372960404645
2017-06-03,0.37681596917184307,7.1516671111150485,1.196878878621116
2017-06-04,0.45298129229534423,7.281899170569272,1.1510332047682685
2017-06-05,0.39241855014829347,7.664323686748231,1.3586174172581362
2017-06-06,0.4124751443432885,7.563837474841283,1.275077463190171
2017-06-07,0.41249814594123085,7.610754293601978,0.9710163081321538
2017-06-08,0.31908224046768696,7.007507201885628,2.51460742932314
2017-06-09,0.40964424569732266,7.330163855479059,1.58498558071109
2017-06-10,0.34521060827239497,7.274898487983885,1.3498558158773128
2017-06-11,0.3364175049639603,7.413462415730855,1.6016353279826259
2017-06-12,0.4246660593863686,7.577027842424705,1.2134120920826879
2017-06-13,0.3142735276247739,7.139487953251395,2.197075920268999
2017-06-14,0.3454158467740965,7.422441901924164,1.7995191042771528
2017-06-15,0.3045301690391764,7.0930869976666635,2.099389813769455
2017-06-16,0.3521433034073449,7.2942794298873626,1.9055068423153323
2017-06-17,0.3371317999530077,7.39469475622969,1.9933069266871817
2017-06-18,0.3496183439398628,7.204002558260471,2.037665002720585
2017-06-19,0.4500034579475026,6.989223885424222,2.0411918386539663
2017-06-20,0.3493722293789362,7.523065323577054,1.27997224994873
2017-06-21,0.31855338097681196,6.894013562280552,2.2619741180034425
2017-06-22,0.3563314690454574,7.075837801033985,2.2390578945934942
2017-06-23,0.30314492959335526,6.851099136836723,1.841922238209635
2017-06-24,0.4031736964110092,7.3001968500001935,1.1636342400337418
2017-06-25,0.4130376064483768,7.36469823906192,1.5614580344063724
2017-06-26,0.4362277090389708,7.166830624758345,1.219189573099279
2017-06-27,0.38753447889373355,7.585143583249622,1.5558566359722914
2017-06-28,0.3339364235745591,7.160462691094443,2.715848228212535
2017-06-29,0.3182360920202865,6.8802506369499055,2.030743765205619
2017-06-30,0.3981709825913093,7.684332900120945,1.4470093429723179
2017-07-01,0.5679003891584645,7.264589625265624,1.6264574749859413
2017-07-02,0.5964457295460037,7.1129625696442496,1.3146740373741959
2017-07-03,0.39272868813091055,7.073797763413641,2.0931803533465128
2017-07-04,0.43118407176662377,7.054162334563332,1.2468464488651645
2017-07-05,0.34692267084480777,7.131628903995346,2.0629672321029484
2017-07-06,0.34795740862026453,6.862927128512652,2.398508486819238
2017-07-07,0.35518328912692193,7.248685453546286,1.910355417894382
2017-07-08,0.48950232876433436,7.184306783736073,1.6906753148984512
2017-07-09,0.4095540918117816,7.249223350275746,1.8197741348404533
2017-07-10,0.37353593358679943,7.289259494230841,2.0673274224982405
2017-07-11,0.35229602858824627,7.189224913565975,1.5767300278754106
2017-07-12,0.3692778524996671,7.460287144229828,1.3188185390076652
2017-07-13,0.36690255792122706,6.891675204790139,1.8131162403332346
2017-07-14,0.3659147425785066,7.301142771278942,1.5815756948351476
2017-07-15,0.3120718516159973,7.094539591001235,1.0662181914277071
2017-07-16,0.35892103952602883,7.002366995255432,1.9071665680699563
2017-07-17,0.3909572850055867,7.292968346367136,1.2214017944815854
2017-07-18,0.3472026254706049,6.968764973623698,1.8135600689286901
2017-07-19,0.30782042829332823,6.862796989309341,2.2516235065049397
2017-07-20,0.4246269568148165,7.342981088763059,1.1777937302636057
2017-07-21,0.4471993010600071,7.221321821663014,1.2839693342452425
2017-07-22,0.37602989225196715,7.2742933707876,2.084335776133798
2017-07-23,0.3261505867116718,7.205631889442034,2.350072570939859
2017-07-24,0.3265523188404462,6.70154113156819,1.5687689327370744
2017-07-25,0.3327249763042764,6.719692392067451,2.7602424130830876
2017-07-26,0.31077007137501084,6.784188862494318,2.062354008254279
2017-07-27,0.37604244690092076,7.250541700157363,1.7360152407136693
