Date,NO3N,O2,PO4P,TOTP,TOTN,SiO2,NH4N,chl-a
2012-04-03,560.7549482115271,11.279970027357665,8.105487659109874,28.890423684015783,1051.8699677530062,3.3240736257676415,11.06506666302197,6.702251811533699
2012-04-04,561.1967528148749,11.267782137863573,8.06470140744705,28.841827028363532,1048.9038835680376,3.305309603956442,11.055044035945661,6.730787075298984
2012-04-05,561.7182676620392,11.258619966783547,8.01454808232384,28.77761765855994,1045.2623669706081,3.2805222196423647,11.042990163491327,6.795487587793064
2012-04-06,562.2760983812415,11.250982379532784,7.9577538695558685,28.71029535856548,1041.008842513558,3.252872604499822,11.0379241190219,6.889153007200074
2012-04-07,562.8192392359018,11.244872971191942,7.897691475833585,28.652040940290128,1036.4968308085486,3.2264492813066177,11.026368526249753,7.002421623335322
2012-04-08,563.2952846795378,11.239110748579636,7.839325488827982,28.614222254605096,1032.2663780557982,3.204535888520496,11.0148922005791,7.127585281366415
2012-04-09,563.6573307395327,11.232959650045615,7.789480881348583,28.61152305445777,1028.5315606111944,3.1891904989946442,11.00852840558253,7.259133386726384
2012-04-10,563.869566467721,11.22732492212631,7.747593153105029,28.63589868923138,1025.4390038167653,3.1765182275982196,11.016823758585677,7.399466025799758
2012-04-11,563.9111648113425,11.223370818288691,7.713184889223131,28.670892736560656,1023.22842555964,3.1644271477595245,11.032512423583166,7.548071509271798
2012-04-12,563.7774030013534,11.22101532727913,7.685795881317934,28.691030969555253,1021.8001110929206,3.150712603141858,11.059760647156793,7.6949984160538
2012-04-13,563.4790413022798,11.22135183375565,7.6637361298878774,28.674734932404153,1021.2475785102437,3.132750348478395,11.099510865715501,7.835712745933679
2012-04-14,563.0389227832178,11.224345953303034,7.644970866713945,28.60604591470742,1021.4517577681007,3.106463034027296,11.172237197828126,7.97382482472359
2012-04-15,562.487233496436,11.230858794362632,7.625442152205354,28.47247281610792,1022.1775267950676,3.0704296743490254,11.281244795309346,8.107495171709687
2012-04-16,561.8561436597622,11.239257510668368,7.605245640429195,28.281317637873524,1023.0042476917332,3.0270751509617453,11.424571873233742,8.223778385012427
2012-04-17,561.1758382466298,11.24860014695619,7.586896237881222,28.051050896918863,1023.393019118379,2.983007544650011,11.577218338280673,8.315775329613475
2012-04-18,560.4702719570579,11.257652009955681,7.572281118276865,27.802275646886958,1023.2215602115833,2.9427040799277586,11.752343460523566,8.373118279643387
2012-04-19,559.7551323055086,11.266374030372209,7.558509731423201,27.55975280196657,1022.5959030998814,2.906835050160295,11.939157732075001,8.401448916909438
2012-04-20,559.0367634222273,11.273726297578426,7.545477517073292,27.343938024733628,1021.2879571856937,2.8775194470574355,12.131346853486852,8.406181505593718
2012-04-21,558.3136757173388,11.279448108313725,7.535229847907822,27.1699484023327,1019.1748492102375,2.859618511636186,12.320718935793279,8.379309928643051
2012-04-22,557.5790351803965,11.283606921561843,7.527410138943921,27.042597575382437,1016.0332604133351,2.8514658280064737,12.490141400783646,8.329022742543696
2012-04-23,556.8229978300399,11.28852149777793,7.517182510663667,26.938157427284647,1012.1276843389289,2.846579712905776,12.61528898365873,8.277230622245304
2012-04-24,556.0338629928553,11.294507738681729,7.502808659814769,26.8437991892122,1008.1810904137895,2.840816016931686,12.718056535690483,8.229670305778344
2012-04-25,555.2000542840927,11.301644515195287,7.482850540375636,26.744832250288358,1004.5271909024216,2.833642759986502,12.772102395988442,8.196159503103868
2012-04-26,554.3105334637446,11.31013961832105,7.461447961162135,26.63566125019233,1001.343753403983,2.8274398970857537,12.790078071024597,8.174197119100633
2012-04-27,553.3549742567923,11.320681974311398,7.440131495729014,26.504904192747457,998.7796489511642,2.821698102545413,12.762377807312792,8.156263843654703
2012-04-28,552.3221907271416,11.332653024734835,7.417061229414215,26.34688126756672,997.3169516078257,2.8125083769715453,12.671653921610305,8.156096041609645
2012-04-29,551.199056270332,11.344384975996771,7.395070746204155,26.172536441709703,997.826322805375,2.803065552863778,12.537100776733428,8.166306726026535
2012-04-30,549.9709570543101,11.354017486443341,7.376299244337848,26.008407412785342,1000.4563798073806,2.79963105575902,12.386048971183154,8.174697252853681
2012-05-01,548.6232458614126,11.361354123189303,7.3601235387456025,25.861526294440164,1004.7104250826076,2.8037449674384627,12.21200183462047,8.182109105044209
2012-05-02,547.1426611495446,11.36598259358531,7.346144990879673,25.740874544516778,1009.592134175743,2.80960569359078,12.04591244097911,8.186583186370159
2012-05-03,545.5205259361362,11.366847331612208,7.331541134753803,25.64189054479024,1014.3772939391548,2.8117015294051257,11.873260791371495,8.191577064992584
2012-05-04,543.7558989561842,11.363683056279632,7.315718316418757,25.573094194792095,1018.9444948118414,2.809671835616654,11.709015829816982,8.209521442664695
2012-05-05,541.8586288096641,11.357276619924148,7.299493337323189,25.53440851809313,1022.5108027512575,2.804525118888492,11.575622181544011,8.234064764226353
2012-05-06,539.8503958501686,11.347925985977596,7.283062702299993,25.518671571614654,1023.7039244213037,2.794878001198716,11.460148429179828,8.269973650919372
2012-05-07,537.7633949267224,11.336216290431464,7.269703881940366,25.509508019988093,1022.1733612618089,2.7773877660457384,11.355199118689715,8.317491754411556
2012-05-08,535.6384665998588,11.322135801550369,7.26264174240108,25.50866251398235,1018.305972687947,2.7503851038655065,11.262357910088623,8.376843805939112
2012-05-09,533.5220665677776,11.306171995299609,7.262998414135686,25.51826559458034,1013.6328027039282,2.718149987135852,11.1630495825594,8.458594709697747
2012-05-10,531.4606746901063,11.288999742195768,7.271820553012121,25.546317841404704,1009.3394099551831,2.683408844475108,11.073231763488122,8.566293757831783
2012-05-11,529.4951575300145,11.267149101883357,7.287462895622731,25.58875530727121,1005.728713557027,2.6430159272541816,10.987757765769743,8.69836796614982
2012-05-12,527.6571220381882,11.237021801597992,7.30759438844772,25.648706358650912,1003.7074744540397,2.595167315924094,10.896061535361266,8.861256711342369
2012-05-13,525.9673838662883,11.196286077963164,7.325333896847878,25.71694200495631,1004.2002949416054,2.534473215521494,10.817141806742312,9.06116910914818
2012-05-14,524.4360998275412,11.141435688766277,7.33421845003204,25.79735505251085,1007.393499970739,2.4583676404892474,10.76130629069871,9.31001901376008
2012-05-15,523.062851341262,11.069549977550295,7.328107282509181,25.872076779051934,1012.7036853044399,2.3641296003719994,10.73418370914482,9.610561810440613
2012-05-16,521.8387299686939,10.978677297130647,7.3062829153241795,25.927372191411262,1018.5100458672041,2.2535763173606758,10.74810429073828,9.935167862286999
2012-05-17,520.7508841765981,10.867367995461555,7.267667726502661,25.953824231336863,1023.6042519998075,2.12969840447613,10.791095669071167,10.270342347513772
2012-05-18,519.7869289288429,10.743152030232537,7.215248732726927,25.95504355817275,1027.7373413325502,1.99852661952448,10.865118758136111,10.604954682833963
2012-05-19,518.9363541688674,10.613575317024141,7.154446527377133,25.9301244414618,1030.141196768386,1.8645052188071938,10.97769165272845,10.923764253796415
2012-05-20,518.1904084168747,10.486877202200173,7.097524439719517,25.893202186712678,1030.77984642853,1.7376460253613815,11.099498055027178,11.21470301649315
2012-05-21,517.5410564044224,10.370704578718273,7.050712080492945,25.847331043674878,1029.6330431489657,1.6245653295312672,11.201831993963282,11.46635850483675
2012-05-22,516.9793040292349,10.27156995033758,7.0194125736707935,25.809367136428296,1026.7279278016472,1.530567335483106,11.272081371112836,11.687617655126619
2012-05-23,516.4907644597872,10.194838403961949,7.004229686378871,25.792135164713862,1023.2808456181663,1.4523222489291452,11.297729982833285,11.924028357047499
2012-05-24,516.0495336663516,10.14551383291966,7.006856736092772,25.807204102024368,1019.7709941584855,1.3868755135455684,11.290351595965054,12.214391527607871
2012-05-25,515.6120859698829,10.120734290846745,7.025022828714531,25.850431762402575,1015.7301252033327,1.3306492193994177,11.255880777606212,12.593091781553031
2012-05-26,515.1145424219302,10.118021511056318,7.054678314951546,25.92193901756295,1011.1635204848535,1.280854252885069,11.190390895727335,13.100260110450106
2012-05-27,514.4717827233741,10.131756823883945,7.08635965755269,26.02167893498387,1005.5311342452267,1.2318647570056236,11.11527528939944,13.756843499656117
2012-05-28,513.578944054215,10.157428977989225,7.1166606715211715,26.155747714037194,998.8856369916548,1.1803910889599203,11.0520099487684,14.579747333782052
2012-05-29,512.3171542116467,10.189341499570228,7.142937549297633,26.32472146750113,992.5238834598532,1.1289762968836778,11.002196353172183,15.522619107670886
2012-05-30,510.5641771175606,10.220480309091457,7.162130223126959,26.5198598881139,985.8735107888718,1.0818876963505437,10.965176916102655,16.515994100991893
2012-05-31,508.207815017497,10.243911435049892,7.171384063497448,26.72621843360209,979.170014508638,1.0417735826928867,10.93007376344956,17.48408294468692
2012-06-01,505.16213693776217,10.253801178931406,7.169120695090652,26.93480441247912,973.8067212558555,1.0110544970761375,10.880681048532594,18.34088333258175
2012-06-02,501.38201351658455,10.24463142753332,7.153489288339879,27.131756509640947,970.9819195664248,0.9929027046112298,10.820653381273667,18.98946257524253
2012-06-03,496.8763679351668,10.216949262398986,7.126452282400192,27.300040554295474,971.7081269829162,0.9903752734672722,10.742702379414942,19.37258810886259
2012-06-04,491.71780449163526,10.172057329542225,7.089448260220599,27.415281251722316,976.438023001336,1.0055037443433692,10.650234305308398,19.423747340100427
2012-06-05,486.043406620657,10.11462715696528,7.045899280494914,27.466921921241823,983.4104675795976,1.0312400055447413,10.555611664121466,19.186715930525537
2012-06-06,480.04784581828864,10.051003268501619,7.000702838537406,27.45562951774296,992.4443414046117,1.0626615461824431,10.473131418254868,18.71787906936325
2012-06-07,473.97084239245936,9.986727381311384,6.957290374193773,27.39069592508734,1003.0514991765206,1.0971285859269675,10.403317543702343,18.073147332908345
2012-06-08,468.0761235875029,9.931042850992224,6.921333897533089,27.290666204328343,1013.2789482191837,1.1321842332499046,10.35380032525309,17.338577248956717
2012-06-09,462.62670157445507,9.889101882330356,6.896789908805219,27.176860637859157,1021.4460570017943,1.1628786978245889,10.310503559973464,16.61640378051177
2012-06-10,457.85750651239215,9.857996853775363,6.882209587483373,27.06048712058341,1026.1675949520074,1.1845105840757213,10.277333820761683,15.968645730159512
2012-06-11,453.94757130721877,9.836435449461458,6.876055102534254,26.965649091287823,1025.9977157130713,1.1937011053531936,10.244242327799975,15.472682425515606
2012-06-12,451.001710924916,9.820709377303261,6.872905873814964,26.900240416335603,1021.8642893085206,1.1937463885230493,10.20283685110461,15.132329878840517
2012-06-13,449.03989003189963,9.808450892843803,6.869992898208926,26.876656645069634,1014.343449009861,1.1874766339570866,10.141394877857882,14.94617634360719
2012-06-14,447.9934770004442,9.79815704518741,6.866090232725003,26.887360443009992,1003.9499521009212,1.1753773718027696,10.068950800095545,14.891646194858668
2012-06-15,447.71546824955897,9.78340407022988,6.853627825402335,26.922657402204234,992.8695675983629,1.158624466482584,9.991492063817262,14.949591680879875
2012-06-16,447.9998605924539,9.763695691950563,6.831383217543631,26.968928394666527,982.0912192583735,1.1404210248186701,9.921857475003053,15.075860234027491
2012-06-17,448.6076531413159,9.74451073154365,6.802833826656581,27.027927605218313,972.5126508271152,1.124378616559437,9.859869453983658,15.245400503268362
2012-06-18,449.3016870131108,9.72613120977208,6.7692057771307645,27.087222487947816,965.9746298595347,1.1119790850938405,9.808458406857875,15.435157908432274
2012-06-19,449.87535058022837,9.710854242865922,6.734706868839525,27.138252364053553,961.7634770592391,1.1027265688509706,9.768013260904814,15.600973387696593
2012-06-20,450.17605827153164,9.698020957466323,6.699670035052457,27.16088194939338,958.9234609938927,1.0950194818225072,9.749947588421916,15.696506129622364
2012-06-21,450.1223475143956,9.687675085014067,6.666090918503694,27.167462976894118,956.5118631309458,1.0877210091341265,9.748810084054938,15.762641233024594
2012-06-22,449.702700235691,9.682894210075261,6.642350505983537,27.151986928406977,952.1794216386182,1.0791224932819101,9.761424138366086,15.790295632224838
2012-06-23,448.9635169107881,9.682935193871845,6.627874825177778,27.121226800526063,945.0886849511842,1.0676795511636346,9.786963221471169,15.801353122282368
2012-06-24,447.992533707064,9.685263922477272,6.622458897217628,27.073018747452583,935.8426114794584,1.0526063296918566,9.823297716480967,15.796337921318981
2012-06-25,446.8859786964432,9.690448807770649,6.625644296271742,27.012524012238224,922.7511466329922,1.0339674808852204,9.875872863095887,15.765674039686889
2012-06-26,445.7201012099225,9.696525132000236,6.635789756190283,26.949456445565538,907.0074535981968,1.0112990653905898,9.945351116076123,15.756489138783918
2012-06-27,444.5275370043047,9.703870927451101,6.653907279649671,26.89667521390886,890.1163132976799,0.9855496487728601,10.020758438238321,15.82143340174328
2012-06-28,443.2817387859927,9.710105683236808,6.673218798462952,26.836809826066794,873.5691572834104,0.9585154936379405,10.096791466590002,15.898277239122397
2012-06-29,441.90357109524814,9.711698822890948,6.68530549771777,26.773408615508902,859.4321871370333,0.932787768461757,10.17206795993576,15.953836918739073
2012-06-30,440.2790204961151,9.707944630303833,6.691091045292215,26.69768769270775,848.9435352351676,0.9088947764984792,10.260142870174763,15.943337703529702
2012-07-01,438.2722484807765,9.697086278890522,6.68838267007699,26.609899874262506,840.3126104699984,0.8858048653691475,10.373666890364186,15.872072393085288
2012-07-02,435.7584747567431,9.678007852589248,6.677521030307274,26.510066480461496,834.650409044821,0.8636868700228243,10.510388986985447,15.748918090101677
2012-07-03,432.65129668997395,9.653059169382873,6.6615595170611694,26.39777829572729,831.4055109866894,0.8435227036847638,10.678867010470075,15.553898436956402
2012-07-04,428.9229654683515,9.622992985090766,6.639981966111919,26.279120734548133,829.5580831862173,0.8248654673237087,10.883242207865049,15.270338520113745
2012-07-05,424.6134378234714,9.591510523005336,6.620571480799719,26.177349882214234,828.2638325817785,0.8078933134241818,11.136693899712558,14.962920077056747
2012-07-06,419.8163858122016,9.564295956650666,6.610278915696016,26.10304282006831,826.3877496662325,0.7903132418217604,11.436310285918582,14.704997657365093
2012-07-07,414.6543114494742,9.543240804327596,6.609044701791723,26.07087943924049,823.5406998580155,0.7727789156486938,11.743704524151168,14.552425022603597
2012-07-08,409.2693301876792,9.532606046494715,6.618379806931364,26.082665574751157,821.5705710300662,0.7558702409137333,12.026127364952213,14.520559919180455
2012-07-09,403.7970968964609,9.535158074898533,6.63965189006024,26.137572389731485,820.3193077125196,0.7387467039236143,12.267813138462776,14.616496899421831
2012-07-10,398.34684857849146,9.548593865970675,6.666408416952507,26.227069929663543,819.5137937459313,0.7214574383461292,12.448664447219079,14.84921579210935
2012-07-11,392.98946560782696,9.57046444014097,6.695981208335672,26.33321424534884,819.2508211026546,0.7052065100781216,12.563166182770875,15.20143014235008
2012-07-12,387.75635802311416,9.59749200688029,6.722855940664738,26.43552579117387,819.6503913538108,0.6894953399549825,12.603633521600269,15.601534627775328
2012-07-13,382.6558553725991,9.624177913486665,6.741540668179858,26.523008091652745,821.3758015125387,0.6764974806332532,12.584151508964325,15.96531644525078
2012-07-14,377.69701242199864,9.649773637408384,6.752062738216834,26.57998080368617,823.8391245250949,0.6654184674423226,12.533765890761773,16.245397591481055
2012-07-15,372.89361680108857,9.669624288759024,6.755705406552642,26.600092508291677,825.7402993506834,0.6573004624573981,12.48190267339392,16.389202267129473
2012-07-16,368.27486937257066,9.679121794901393,6.750836108526403,26.583172027607013,826.8455988958195,0.6530175338207631,12.44311463587921,16.3652922053104
2012-07-17,363.8897895552449,9.67767362204979,6.744507048994081,26.537975616266795,827.3185804184156,0.6517569885281098,12.432890492135092,16.150234576302278
2012-07-18,359.8042481208151,9.666850901760062,6.741207730707188,26.48016081108168,827.4477433628512,0.6529070868265621,12.46141212694559,15.760153585671077
2012-07-19,356.09158124317895,9.648859202687222,6.746080236411435,26.418562164840672,827.0453814773108,0.656094637520595,12.524083424261416,15.262864482321845
2012-07-20,352.8160958446758,9.626403049111206,6.765000023983753,26.352840751740473,825.3972948349038,0.6604275214922574,12.597077717900882,14.727853097997752
2012-07-21,350.013972593877,9.598412569492277,6.794988797280012,26.293930226058613,822.9592075598069,0.6674488670433316,12.671691996689676,14.194556294413482
2012-07-22,347.68709454375505,9.568054232515669,6.830578204133182,26.25519440640266,820.4517208391202,0.6757800698205501,12.730077601459413,13.732711032400713
2012-07-23,345.8006202285498,9.541185121989363,6.870539486374107,26.235471068621994,818.1997227054146,0.6861352762953644,12.7829484125589,13.374782275388073
2012-07-24,344.28827956459406,9.521699075492636,6.908045835347576,26.23407206040264,816.3176163200877,0.6996000151653865,12.839360726624708,13.15278095243867
2012-07-25,343.06469878904215,9.511965609419933,6.940636239722449,26.246461667886045,814.4330586312483,0.715363091244361,12.894192300940656,13.078865605352897
2012-07-26,342.03960830253374,9.511648883891613,6.965057183841114,26.275184248020306,812.5852098961763,0.7338014981893817,12.948119962596264,13.122455845868052
2012-07-27,341.1289681665879,9.5209837262874,6.976250347774696,26.337427676690005,811.2876410260745,0.7540791236946263,13.017310329179484,13.273630995915555
2012-07-28,340.2659021844125,9.541452655547557,6.980959230624349,26.43164589856687,810.6365949978798,0.7736954908239069,13.113100523797234,13.518677641882778
2012-07-29,339.4098028311977,9.572804158920396,6.9848862787506265,26.539138984375093,810.4151812711417,0.7933581942670097,13.253662286497695,13.7954436744251
2012-07-30,338.54850202006804,9.609622936028662,6.988638811843015,26.663569561089528,810.0261380229556,0.8111881060519052,13.411090828445822,14.098438201964555
2012-07-31,337.6928149291283,9.64797760788058,6.997846718536584,26.79543643868056,809.5253861607318,0.8249194426295138,13.542955220997426,14.400890693390668
2012-08-01,336.8652701894676,9.682274787771124,7.01028023399946,26.926299617728095,809.1638832240118,0.8355733019431948,13.636596759125496,14.661798082251536
2012-08-02,336.0890482934477,9.709169258998802,7.0220749953940444,27.050961116643634,809.3450991890774,0.8427012263528016,13.701971010587284,14.880806467562957
2012-08-03,335.38605177082127,9.725509560230496,7.034216229480203,27.141003524699066,809.958827676439,0.8473471396632748,13.740780967905412,15.017773989490465
2012-08-04,334.7767838328687,9.727442315332718,7.037634798189477,27.185803928702235,810.5584576194766,0.8521341835845583,13.736134927036604,15.050960215656662
2012-08-05,334.27539648482195,9.713461641950103,7.029702101401949,27.191869054804663,811.1655170399087,0.8577095659009446,13.67737304064328,15.015286030083999
2012-08-06,333.8886965469678,9.686244481904202,7.010731631426516,27.148781953983075,812.4656580687016,0.864799197275963,13.588210698612423,14.891830643989014
2012-08-07,333.61976575982214,9.649487547218412,6.980140455353761,27.06258113799014,814.2926880496242,0.875376103154947,13.513902153144645,14.694563621550609
2012-08-08,333.4746618001407,9.610334953965804,6.943278080717442,26.940948205518744,816.8221736517451,0.8885199759735071,13.473429493423922,14.456985876365625
2012-08-09,333.46927995708205,9.576830901225858,6.9088763763961705,26.778621331857043,819.4814252954656,0.9047503484357361,13.453410836574168,14.178784694365431
2012-08-10,333.6261306811531,9.555733890916978,6.879003934671567,26.59312386631785,821.9519274194405,0.922374465375152,13.436730466880977,13.884837965920005
2012-08-11,333.968505401412,9.555399900561538,6.861343904957777,26.39903793647226,824.4947753682866,0.9382982139161596,13.429267153152301,13.597687248002
2012-08-12,334.5211116299767,9.576311774437942,6.857343359863627,26.208813486353513,826.9505032308685,0.9503155953670432,13.424767197697793,13.316144375967756
2012-08-13,335.31000993615777,9.620153592732104,6.870462618772108,26.035460375070585,828.9485736922155,0.9597495552210348,13.404735803959426,13.068981459975689
2012-08-14,336.3595873961328,9.68495298973656,6.896874068111724,25.88537424682776,830.2634746009884,0.9670384983006766,13.34516500677613,12.858057446362654
2012-08-15,337.6874803933406,9.76626104216018,6.931919181524947,25.76122275899545,830.3102753969475,0.9724231778906142,13.236550963874965,12.687491851812492
2012-08-16,339.29858136413725,9.8555606920495,6.970146908534068,25.675668385566304,829.7366590267758,0.9756740310410065,13.08739965611454,12.563147611031269
2012-08-17,341.1870377232249,9.945234956999041,7.00941743850641,25.631032926589793,829.0162969950624,0.9793082404179048,12.911678809854536,12.504631891252872
2012-08-18,343.34056232478923,10.024186726077136,7.04417433977985,25.620150262858484,828.6897555843279,0.9845538717473978,12.710789216495849,12.51041561497525
2012-08-19,345.7386826358027,10.092162230086371,7.071424464384429,25.630015954795134,829.3925397622252,0.9924940983461144,12.493907315387917,12.57780654171391
2012-08-20,348.35074941971243,10.142707774953218,7.084594001689186,25.65428476358755,831.0808864383807,1.0006637199451767,12.274605342005342,12.700069267713847
2012-08-21,351.138399380871,10.171547704683997,7.085964020189417,25.68291588279443,834.2083424860699,1.0065156198154355,12.066212437519203,12.888358702061117
2012-08-22,354.06145068794,10.175521782535723,7.0773838157760105,25.708705592291125,839.2912593350112,1.009039983603187,11.876446954831993,13.128832894841699
2012-08-23,357.0835929551342,10.158618952957244,7.058392143763322,25.723701964764196,845.6486588504982,1.0073840737936604,11.704019441223833,13.420011868814273
2012-08-24,360.172169244713,10.124299115012205,7.030299704247284,25.715845350290785,853.2707276483868,0.9998176688301709,11.549998929785954,13.718655046532843
2012-08-25,363.2949613710083,10.082747998160357,6.998694022610465,25.684295376144913,860.9232331364714,0.9882205734184467,11.423419183504706,14.0170701473765
2012-08-26,366.42123881132824,10.034676350515678,6.968467480022769,25.636005533874194,867.4611168180069,0.973571754846148,11.327889101982388,14.289325881241023
2012-08-27,369.52348904700324,9.988024635351008,6.945930034037118,25.573572056370384,872.9387170833668,0.9587383806996728,11.265153570338244,14.494783741794679
2012-08-28,372.5740495248171,9.950331617960801,6.931560352846702,25.506039688279344,876.7584342294656,0.9469366603858795,11.246455031321522,14.584665994459465
2012-08-29,375.53844754222837,9.929794462569166,6.9257990397191,25.444080343978303,878.5274721775357,0.9407300184984239,11.266946990209835,14.55475914106942
2012-08-30,378.3709578031756,9.925161170934993,6.930570134997525,25.393007823928567,878.3735861638355,0.9421646760596314,11.337984614648251,14.40018610100203
2012-08-31,381.0143297678637,9.937015957104508,6.945654382771571,25.364748994023866,875.6541818799794,0.9513975259496432,11.460494221340971,14.15393276356711
2012-09-01,383.404574623785,9.958790393932238,6.966588666520101,25.36317984482898,871.1217299483311,0.9666204218132197,11.624341309253817,13.82656712488462
2012-09-02,385.4754656419108,9.99102339241397,6.987737248694303,25.38420615755212,865.5406921311587,0.987616959891086,11.826946225447937,13.460541049013015
2012-09-03,387.1603584941991,10.027784427717085,7.004491740383564,25.430763610201176,858.6252239800727,1.0114358080744301,12.06018551940391,13.106345803579833
2012-09-04,388.39788081589074,10.064566841860783,7.0168459070017795,25.496236041652626,851.0014971971833,1.0351892077530152,12.287303204339455,12.812447682557664
2012-09-05,389.1392938568088,10.094970615286504,7.025081124554503,25.57579094727271,842.950894825078,1.0583871452819202,12.509346952138221,12.585476150477236
2012-09-06,389.35428598160826,10.12081219886338,7.029059260593089,25.669176846800998,834.9953263243113,1.0788549033395693,12.696936833373114,12.430308034470196
2012-09-07,389.0365646255735,10.141704619063786,7.028380405053143,25.772578520460467,827.9740528495915,1.0979411016903935,12.840319352097234,12.338304568846192
2012-09-08,388.20495547273543,10.160962200047265,7.024787659488749,25.886635995896192,822.3252445869874,1.1162235676706416,12.936307948605162,12.301840686161997
2012-09-09,386.9007400834127,10.178024461462542,7.022017153074013,26.010923898895218,818.1519270680609,1.1321099957150067,12.971471219374132,12.297407563270289
