Date,O2,CAR_dic,Si,N_Nit,PO4,N_Amm,Chl,SST,delT,U,AirT,CC,Prec,swr,inflow,outflow,MLD,W,doy,month,Ice_d,days_from_iceoff,MM
2000-07-31,256.25,3245.833333333333,38.92857142857143,1.6428571428571428,0.0,0.0,18.6,23.908645221691497,16.43733586569611,2.861402278,21.991674042916667,,1.4091999583333334,221.15741582945836,6.42403,8.97256,14.995214880184715,0.0,213,7,78.0,120,7
2000-08-28,246.875,3364.1666666666665,47.142857142857146,0.0,0.0,0.5161290322580645,23.8,23.96926009926446,16.45513877769947,4.524546503875,21.244179025833333,,0.0607999999999999,232.6829158425,3.947518,5.852322,15.056936524262962,0.0,241,8,78.0,148,8
2000-09-25,206.25,3568.333333333333,38.21428571428572,0.7857142857142857,1.8064516129032255,7.258064516129032,3.1,17.57153569584738,9.818894243605063,2.84458401425,8.9637631735,,0.0,199.09541527291665,4.542219,6.342434,15.174282304362238,0.0,269,9,78.0,176,9
2000-10-24,243.75,3816.6666666666665,5.535714285714286,4.5,3.645161290322581,15.225806451612904,1.5,13.022576392509947,4.963682369414409,1.9105726169166668,17.420428213333334,,0.1932,90.66625006875,3.493051,3.315316,18.557198461580757,0.0,298,10,78.0,205,10
2000-11-28,350.0,3842.5,26.285714285714285,14.785714285714286,3.967741935483871,19.41935483870968,0.6,4.807325203391479,0.0038368834456985,2.947172215125,-0.6904052734166667,,1.5546,80.26366423916667,3.5141910000000003,3.083753,25.0,0.0,333,11,78.0,240,11
2001-04-23,415.625,3966.6666666666665,11.607142857142858,57.285714285714285,1.7096774193548387,1.6129032258064515,5.4,6.4858527335578335,0.0,9.601847440083333,15.198756154041668,,0.588,222.67341344291668,12.710215,12.196359,25.0,0.0,113,4,120.95833333333331,4,4
2001-05-07,318.75,3883.3333333333335,14.107142857142858,55.71428571428572,2.290322580645161,3.6774193548387095,0.4,10.664819286077035,0.2759253200341529,4.108867579083333,15.64166793625,,10.688000333333331,173.9387503525,8.896968000000001,11.283926,25.0,0.0,127,5,120.95833333333331,18,5
2001-07-02,337.5,3756.6666666666665,42.5,12.571428571428571,0.0967741935483871,0.0,30.7,23.403654042845,11.908607306930996,3.206568459916667,14.3841682435,,0.2024,303.32187692083335,12.724259,15.546048,12.60019856308169,9.847452372358916,183,7,120.95833333333331,74,7
2001-07-30,293.75,3147.5,60.35714285714285,0.8571428571428571,0.0967741935483871,0.4193548387096774,12.2,26.450293216622143,14.951468022559762,3.731833935583333,26.1579261775,,0.0584,297.5692466058333,4.202594,4.3126,7.350998499600938,5.622017911876887,211,7,120.95833333333331,102,7
2001-08-27,240.625,3076.6666666666665,57.85714285714285,0.8571428571428571,0.0,0.0,12.9,24.053563211357517,12.395975807186694,3.72201083625,23.019588724166667,,2.6362000416666667,220.46966648166665,6.79316,9.537602,13.787424999483571,6.896130016913374,239,8,120.95833333333331,130,8
2001-09-26,221.875,3634.1666666666665,54.285714285714285,1.5,1.5806451612903225,5.806451612903226,12.8,16.568851925420216,4.517444736790532,4.300548341708334,9.835000609625,,0.0,171.21812423041666,14.012689,15.307127,12.71418523222249,4.783862759749796,269,9,120.95833333333331,160,9
2001-10-22,225.0,3885.8333333333335,42.5,2.642857142857143,4.032258064516129,19.41935483870968,1.5,12.544591006812992,0.2104983450407616,3.25141702825,10.537086740458331,,45.015800041666665,89.87733421816667,9.284631,10.236589,25.0,0.0,295,10,120.95833333333331,186,10
2001-11-26,309.375,3939.1666666666665,30.75,13.214285714285714,3.806451612903226,21.548387096774192,1.4,7.761844693149823,1.080027877076798,5.180087350125,4.770426686666666,,3.3236000416666664,59.17016720541667,7.449851000000001,7.709926,21.86499051154449,0.0,330,11,120.95833333333331,221,11
2002-03-28,537.5,3925.0,2.6785714285714284,67.21428571428571,2.193548387096774,0.0,6.9,1.4558709290202323,-1.2335942528396542,5.755503002375,3.915010071,,2.561399958333333,155.72458410441666,8.581097,9.276281,0.65,0.0,87,3,33.958333333333336,-11,3
2005-04-15,428.125,3705.8333333333335,128.21428571428572,65.85714285714286,3.161290322580645,1.8387096774193548,8.0,5.365976278018077,1.066357462693527,2.982440411458333,9.662508901083331,,0.0,262.96837965291667,7.216705,6.855132,12.490968619291232,0.1857273432238172,105,4,109.95833333333331,0,4
2005-05-09,362.5,3765.0,97.14285714285714,61.07142857142857,3.096774193548387,4.193548387096774,0.7,9.135588813127104,1.1175387179008585,6.1117204757916666,19.446254984583334,,4.334199875,221.165707705375,4.853923999999999,4.328287,23.15,0.3854424140720068,129,5,109.95833333333331,24,5
2005-06-06,359.375,3674.1666666666665,47.85714285714285,47.785714285714285,1.7096774193548387,2.161290322580645,1.6,17.24507615282941,6.031744252345563,4.969650235583333,22.80500564625,,0.0,316.53600009875,6.008201000000001,4.988951,11.254033242246193,14.010081930519428,157,6,109.95833333333331,52,6
2005-07-05,353.125,3586.6666666666665,76.07142857142857,6.785714285714286,0.0,0.0,13.6,24.64006196410305,13.310797502690694,3.322283688833333,20.41500116958333,,1.4983999583333334,268.49892186958334,1.251487,1.887658,11.151545390945408,18.72858742357989,186,7,109.95833333333331,81,7
2005-08-01,287.5,3257.5,86.42857142857143,0.0,0.0,0.0,2.4,25.653311343905205,14.233676927978932,3.5816300242916665,25.384174600416667,,0.0,276.324624655,1.729941,0.736893,10.986149480788228,10.208255783222985,213,8,109.95833333333331,108,8
2005-08-29,281.25,3218.333333333333,91.78571428571428,0.0,0.0,0.0,5.5,23.034225577021544,11.563508599549916,2.1107632949583333,22.224173480833333,,0.0,238.96866941166667,0.654058,0.3103,10.741515031641764,34.57769125977771,241,8,109.95833333333331,136,8
2005-09-26,240.625,3490.0,102.14285714285714,0.0,0.064516129032258,1.064516129032258,1.8,20.366361784272726,8.809588756460348,4.729565216041666,16.642924245,,0.0264,191.7190450795833,0.813974,0.111502,9.776399852581225,23.53694059906056,269,9,109.95833333333331,164,9
2006-03-06,440.625,4017.5,135.0,18.214285714285715,4.354838709677419,17.0,1.9,0.478154561326993,-1.8285402508281032,2.882766311666667,-1.2724937439166666,,1.1396,118.67533484375,3.3615850000000003,2.771899,0.65,0.0,65,3,48.958333333333336,-32,3
2006-04-17,418.75,3320.833333333333,120.35714285714286,24.857142857142858,3.612903225806452,13.096774193548388,1.9,6.822240115729993,0.0946521545147502,4.79163941825,9.610833739958334,,0.0,268.25741688166664,12.166713,10.487871,25.0,0.0,107,4,48.958333333333336,10,4
2006-05-15,328.125,3827.5,105.35714285714286,26.214285714285715,3.3870967741935485,11.096774193548388,0.6,11.610118047403864,0.102815568610346,5.224457473916667,12.571668243875,,2.7954000416666664,220.34858059666664,10.549318,10.00506,25.0,0.0,135,5,48.958333333333336,38,5
2006-06-12,315.625,3045.0,60.71428571428572,22.071428571428573,1.5806451612903225,3.032258064516129,5.9,19.39333200657356,6.819810839918899,2.0495552545,15.342090860708334,,0.0,261.116002875,7.37274,8.046443,12.70691868064434,33.774728512910215,163,6,48.958333333333336,66,6
2006-07-10,303.125,3150.0,87.5,2.357142857142857,0.0967741935483871,0.7096774193548387,4.6,24.404258328220337,11.826145956275838,3.929462718208333,21.122085826666662,,0.0048,296.2302527454167,4.347912,3.523531,9.943570845980924,10.977210279268832,191,7,48.958333333333336,94,7
2006-08-07,256.25,2884.1666666666665,93.21428571428572,0.0,0.0,0.0,4.3,26.469867124100265,13.861856857097273,3.1197358371666666,22.032092030833333,,0.0,204.96325063083333,2.626231,3.772382,9.711155960926511,14.88275444692633,219,8,48.958333333333336,122,8
2006-09-06,278.125,3005.833333333333,92.85714285714286,0.0,0.1290322580645161,0.0,5.5,22.613727888656022,9.903114485844895,2.629305589625,20.33500823958333,,0.0246,232.94629280375,4.239217,4.751337,10.04397007045974,20.658546316449463,249,9,48.958333333333336,152,9
2006-10-02,265.625,3295.833333333333,103.21428571428572,0.0,1.7096774193548387,2.903225806451613,6.2,15.622128355805849,2.45740608015525,4.988914651458333,23.848757680416668,,0.9916,174.87425056320834,6.293713,6.46236,17.68181259116534,2.827359940983627,275,10,48.958333333333336,178,10
2006-10-30,309.375,4192.5,122.5,4.071428571428571,3.806451612903226,10.709677419354838,1.8,9.261818474802547,0.0285728726298994,5.502266048041666,10.170838927958334,,0.0,127.29471015416668,3.215609,6.718247,25.0,0.0,303,10,48.958333333333336,206,10
2006-11-27,353.125,3705.0,115.71428571428572,7.928571428571429,3.6774193548387095,10.96774193548387,1.6,5.237405815155352,0.4417552022415192,2.321922001875,12.526673889166666,,11.816199791666667,77.69291671083333,5.562586,5.210315,25.0,0.0,331,11,48.958333333333336,234,11
2007-04-16,431.25,3831.6666666666665,82.14285714285714,35.357142857142854,2.677419354838709,5.935483870967742,9.5,5.309408342609121,0.2941692913511442,2.89656477025,8.842507934833334,,0.0,265.9304572779167,18.377889,19.703641,25.0,0.0,106,4,86.95833333333333,3,4
2007-05-14,312.5,3660.0,14.964285714285714,36.07142857142857,1.935483870967742,4.870967741935484,0.3,12.904738956890498,1.8954271367506568,7.698515305624999,20.065838114166667,,0.028,297.02191675791664,8.531248999999999,10.392887,23.15,1.1929614174534728,134,5,86.95833333333333,31,5
2007-06-11,287.5,3607.5,26.5,31.214285714285715,1.4838709677419355,2.3870967741935485,6.7,19.393448883802883,3.460921427623207,3.5676549320833333,21.3887547825,,0.0,321.71688254541664,6.208318,6.468666,21.37857583552335,16.285958619285147,162,6,86.95833333333333,59,6
2007-07-09,309.375,3068.333333333333,43.21428571428572,0.0,0.0,0.0,7.2,25.66507804918008,9.533681623796395,2.559962106375,25.648751830416668,,2.1659999583333334,264.9877897958333,1.672632,2.01509,9.882351518898307,18.73114877188383,190,7,86.95833333333333,87,7
2007-08-06,246.875,2661.6666666666665,55.0,0.0,0.0,0.0,7.9,25.62442857694424,9.350687091722648,2.451905854583333,27.263336436666663,,10.51439975,254.816251844125,2.421759,0.628578,11.23617501202378,93.53016036149889,218,8,86.95833333333333,115,8
2007-09-04,300.0,2742.5,76.78571428571429,0.0,0.0,0.0,4.6,23.465955705881974,5.105408176698177,3.68624449675,22.941676076666667,,0.0,236.4803309425,18.376869000000003,25.224468,11.362640138902488,34.11034092249708,247,9,86.95833333333333,144,9
2007-10-01,250.0,3235.0,83.57142857142857,0.0,0.8064516129032258,1.4516129032258065,11.9,18.959314140990056,0.6698529618909568,2.85272757225,18.744584655416663,,13.122000291666666,130.733707767125,8.837430999999999,11.21057,25.0,0.0,274,10,86.95833333333333,171,10
2007-10-29,234.375,3496.6666666666665,107.5,4.142857142857143,3.838709677419355,14.483870967741936,1.4,14.047070889632264,0.8627630829787378,5.54943746275,7.870004272333333,,0.0,134.38150151333332,7.733478000000001,9.080607,25.0,0.0,302,10,86.95833333333333,199,10
2007-11-26,343.75,3770.0,120.71428571428572,11.428571428571429,4.064516129032258,17.903225806451612,0.9,5.954679179696061,0.0005511902484194309,4.418114630041667,-2.392497762,,0.0,77.86262496083333,1.2794020000000002,4.641641,25.0,0.0,330,11,86.95833333333333,227,11
2008-04-14,481.25,3477.5,57.5,68.07142857142857,0.7741935483870968,0.0,25.3,1.2894974744776178,-2.968272154168352,2.384524733375,4.26458892825,,0.0,267.17712577083336,31.159609,35.461879,0.65,0.0034628669475092,105,4,118.95833333333331,-4,4
2008-07-07,371.875,3257.5,59.642857142857146,33.214285714285715,1.096774193548387,0.6451612903225806,15.3,23.898682050962467,11.992916270603596,4.348508652625,26.086263275,,27.909999375,273.4002445516667,18.243288,25.313037,13.856904036434177,0.0,189,7,118.95833333333331,80,7
2008-08-04,256.25,2673.333333333333,81.07142857142857,2.7142857142857144,0.0967741935483871,0.0,12.1,25.750795103710168,13.561696901708046,2.8180975951666665,24.199592845,,26.58100033333333,176.50870942408335,10.004663,12.750787,14.521769005064105,0.0,217,8,118.95833333333331,108,8
2008-09-29,253.125,3056.6666666666665,82.14285714285714,0.0,0.0,0.0,7.7,19.309383727333728,6.797208904331704,2.547261916666667,13.295002238916666,,0.6448000416666667,107.08833199925,1.235805,2.472558,12.472797266597624,0.0,273,9,118.95833333333331,164,9
2008-10-29,293.75,3444.1666666666665,122.14285714285714,7.5,4.032258064516129,19.0,1.3,11.609649355384803,0.0079660269051888,3.063004866125,2.998338317875,,0.0,136.7791659025,1.924721,2.656038,25.0,0.0,303,10,118.95833333333331,194,10
2009-04-15,396.875,407.5,190.7142857142857,124.28571428571428,4.290322580645161,3.612903225806452,6.6,0.8190515803918397,-3.4397842239988483,3.5628765405833334,7.500838216666667,,0.0,249.93945932416668,10.769028,16.612198,0.65,0.0013399720418884,105,4,122.95833333333331,-7,4
2009-05-11,400.0,3200.833333333333,115.35714285714286,109.28571428571428,2.419354838709677,3.3548387096774195,3.4,10.83376888069012,2.5838277303549795,2.5365970581666666,10.402089691041668,,0.0,241.22487374054165,22.503063,22.054328,17.54151391466216,7.227627910642544,131,5,122.95833333333331,19,5
2009-07-06,459.375,3679.1666666666665,127.14285714285714,61.642857142857146,1.2258064516129032,0.0,4.9,21.89787763267292,8.730852948602186,3.2397566244166667,20.314588165416662,,0.0,310.13270871375,8.954099000000001,10.669465,7.28400491440112,5.449545384939781,187,7,122.95833333333331,75,7
2009-08-05,325.0,2938.333333333333,85.71428571428571,0.0,0.0,0.0,16.3,21.7095136895054,8.472644828727148,3.2271302916666667,19.12959187875,,0.0,274.09087618070834,2.998429,3.720028,9.957737847358258,54.0816936192599,217,8,122.95833333333331,105,8
2009-09-02,296.875,2859.1666666666665,71.78571428571428,0.0,0.064516129032258,0.0,14.5,20.68442872646421,7.255396731752224,2.273864336625,15.47125015275,,0.0,231.22008307,2.320727,3.123631,11.217780799121396,95.63457626176282,245,9,122.95833333333331,133,9
2009-09-30,190.625,3253.333333333333,101.42857142857144,1.9285714285714288,1.096774193548387,6.225806451612903,4.1,17.71658223046131,3.881125987313105,2.8837637559583333,8.594589487708333,,0.0,191.730709508,4.799804,2.651248,13.393359731813256,35.10706428839596,273,9,122.95833333333331,161,9
2009-10-28,253.125,3549.1666666666665,154.28571428571428,6.428571428571429,4.483870967741935,21.29032258064516,3.3,11.299075589540552,0.3957984847629987,2.719049759958333,10.056673939958332,,0.104,108.20925172083334,8.780504,7.305327,25.0,0.0,301,10,122.95833333333331,189,10
2010-04-13,440.625,3664.1666666666665,16.571428571428573,58.5,0.5806451612903226,0.8387096774193549,38.0,5.497895206482205,0.0,6.093596917541666,12.84750391625,,0.0,247.13166587166668,13.659959,12.614779,25.0,0.0,103,4,88.95833333333333,6,4
2010-05-10,318.75,3516.6666666666665,4.357142857142857,45.642857142857146,0.967741935483871,4.354838709677419,3.2,10.9530424097009,0.2201224083237782,5.564277394708333,9.735835011291666,,0.2654,264.03366416804164,9.950657,10.08583,25.0,0.0,130,5,88.95833333333333,33,5
2010-06-07,343.75,3345.833333333333,27.892857142857142,30.285714285714285,0.0,1.064516129032258,7.8,21.017832593511976,8.922728528608134,1.5419350724166667,18.797088878333334,,0.1802,295.0403321658333,12.09611,11.76361,8.620551359526043,193.8111905408427,158,6,88.95833333333333,61,6
2010-07-05,293.75,2995.833333333333,37.5,5.0,0.0,0.0,24.1,24.680165954187892,12.175076816223692,4.463569926083333,24.666670735416663,,6.880599875,211.6002117775,18.142541,18.577355,8.668778477809397,6.550559755573838,186,7,88.95833333333333,89,7
2010-08-03,237.5,2631.6666666666665,31.857142857142858,0.0,0.0,0.0,8.5,27.022772429479677,13.791979084703472,1.8042963157083332,26.78375523875,,0.521,264.1662921525,24.889862,26.721396,8.203719140436375,279.7493818810423,215,8,88.95833333333333,118,8
2010-08-30,234.375,2916.6666666666665,51.42857142857143,0.0,0.0,0.0,12.2,23.24486759977532,8.87591811732055,5.514494401708333,24.80542144875,,0.0,228.23195727125,12.89834,16.668225,9.86547417564601,13.986323237895204,242,8,88.95833333333333,145,8
2010-10-05,212.5,3360.833333333333,25.357142857142858,2.2857142857142856,0.8387096774193549,7.064516129032258,9.9,16.75187851977828,0.1640191178642069,2.288657494625,11.22708409525,,0.0,182.43599828458332,3.245963,7.909238,25.0,0.0,278,10,88.95833333333333,181,10
2010-11-09,334.375,3530.0,1.6428571428571428,8.857142857142858,2.0,15.483870967741936,13.3,9.318296972821424,0.3794711810580313,3.5793374478333333,9.984595235291666,,0.0,104.31050054583334,3.526631,5.482965,25.0,0.0,313,11,88.95833333333333,216,11
2011-04-18,425.0,3485.0,0.0,65.35714285714286,0.2258064516129032,0.935483870967742,23.0,5.538809892489993,0.0407113144237367,3.6823635826666665,3.707922872041667,,0.8229,213.22049832541663,12.971386,14.828253,25.0,0.0,108,4,81.95833333333333,8,4
2011-05-17,318.75,3730.0,5.5,60.71428571428572,1.0,3.3225806451612905,3.1,11.11058639439348,1.062767904329398,4.099551022291667,7.828753407416666,,0.0,311.8745807083333,11.412496,13.42279,23.15,1.7253595752679995,137,5,81.95833333333333,37,5
2011-06-13,321.875,3322.5,24.214285714285715,54.71428571428572,1.3225806451612905,5.387096774193548,1.5,20.44654677941663,5.097303577271848,2.698771677208333,16.9758341475,,0.0,325.8526242554167,8.292643,8.295945,9.898969943764598,43.67731158123528,164,6,81.95833333333333,64,6
2012-05-14,312.5,4294.166666666667,36.42857142857143,43.07142857142857,1.1612903225806452,7.419354838709677,2.1,13.779896534833432,2.810158342277884,3.655930230208333,16.828759766291668,,0.0,306.41845496625,4.562221,6.860426,23.15,12.337903685338732,135,5,58.958333333333336,55,5
2012-06-11,334.375,3949.1666666666665,47.5,34.142857142857146,0.2580645161290322,1.967741935483871,9.1,20.0180119520589,8.466352874382924,5.7969281969583335,23.79876098625,,6.378000083333333,304.42500273375,1.525729,2.713483,17.871470880892396,11.578388738916496,163,6,58.958333333333336,83,6
2012-07-10,275.0,3170.833333333333,78.92857142857143,0.0,0.0,0.0,5.8,26.79979501822953,15.165679784068676,3.0618191477083334,25.0516716,,0.0,321.68670924416665,0.305786,0.108516,12.592098774000544,124.25397204211126,192,7,58.958333333333336,112,7
2012-08-06,243.75,3115.0,102.85714285714286,0.0,0.0,0.0,7.2,25.660082011694268,13.892748809242976,2.9768389257916668,22.74750798625,,0.0023,277.958580246875,0.397261,0.013195,12.581912499885703,124.2710578912568,219,8,58.958333333333336,139,8
2012-09-04,246.875,3077.5,111.07142857142856,0.0,0.0,0.0,6.3,23.17698919758673,11.363595295237651,2.094976556583333,28.7391703275,,12.833399833333331,218.64441594375,0.208815,0.029113,12.765948875259326,202.88642157715543,248,9,58.958333333333336,168,9
2012-10-01,318.75,4043.3333333333335,6.142857142857143,0.0,0.0,0.0,16.7,15.481622252537054,3.58144955860284,2.064716808125,14.139587656666668,,0.0,174.04079311833334,0.136316,0.043423,23.15,63.24425462003397,275,10,58.958333333333336,195,10
2012-10-29,271.875,3385.0,6.464285714285714,3.2142857142857144,1.096774193548387,11.709677419354838,5.0,11.192661400944292,0.021146996151879,3.469934363625,2.005844370541667,,0.0,136.91304317791668,0.6374099999999999,0.035839,25.0,0.0,303,10,58.958333333333336,223,10
2012-11-29,359.375,3754.1666666666665,21.642857142857142,7.357142857142857,1.1612903225806452,14.064516129032258,17.4,4.726277857043999,0.0057630827425709,3.375199046958333,0.9604214985416668,,0.0,83.93387444791666,0.350805,0.02222,25.0,0.0,334,11,58.958333333333336,254,11
2013-04-29,509.375,3485.0,0.0,40.71428571428572,0.3225806451612903,3.225806451612903,17.0,6.282569112252085,0.0934061847063896,5.108514698,15.591672515791666,,0.446,227.58870824583332,14.752004,16.338884,25.0,0.0,119,4,82.95833333333333,12,4
2013-05-14,406.25,3786.6666666666665,6.428571428571429,36.42857142857143,0.3225806451612903,4.516129032258065,11.7,9.85683456228333,0.2826598138714544,5.205895376083333,17.7483370465,,0.4128,299.14412362875,10.299224,13.703949,25.0,0.0,134,5,82.95833333333333,27,5
2013-06-10,312.5,3501.6666666666665,16.785714285714285,37.142857142857146,0.6451612903225806,6.129032258064516,0.8,18.55337240876949,8.455545464983368,2.096061826625,20.95750707,,0.0848,283.76325416916666,11.925507,12.979213,14.050864864203756,35.07463967631752,161,6,82.95833333333333,54,6
2013-07-08,206.25,3255.833333333333,42.5,12.857142857142858,0.0,0.6451612903225806,22.9,24.6914236285032,14.474773198734358,2.431335875,25.916670735833332,,9.862000166666668,282.5997498045833,23.301872,33.939245,12.79542587292567,45.61819589996646,189,7,82.95833333333333,82,7
2013-08-05,234.375,3079.1666666666665,42.5,1.4285714285714286,0.0,4.193548387096774,9.7,21.938485811252583,11.57988793989833,3.2341363542916666,22.062918599166668,,2.0359000000000003,150.00987631320834,7.434575,10.370524,12.30894857286753,0.0,217,8,82.95833333333333,110,8
2013-09-04,234.375,1995.0,58.92857142857143,0.0,0.0,0.0,7.4,23.30782374874537,12.899293088857696,3.6097842934583335,24.25877024375,,0.0,236.98250277541663,0.5989180000000001,0.977489,12.275944937736572,0.0,247,9,82.95833333333333,140,9
2013-09-30,259.375,2245.833333333333,60.71428571428572,0.0,0.0,0.0,5.7,17.95237570384201,7.462288183425731,5.278455828708333,16.023758187791667,,0.0,186.93671132716668,1.116287,0.67996,11.334552679560636,0.0,273,9,82.95833333333333,166,9
2013-10-29,278.125,3561.6666666666665,38.57142857142857,1.4285714285714286,1.6129032258064515,11.935483870967742,10.5,10.706844458970918,0.0,3.488391847,5.6475145976666665,,0.0,58.70704078833333,1.450269,0.581029,25.0,0.0,302,10,82.95833333333333,195,10
2014-04-29,378.125,3751.6666666666665,8.571428571428571,57.142857142857146,1.2903225806451613,3.225806451612903,12.6,5.389589687178159,0.0572638103018041,4.83583375,10.059175916666666,,8.1327,146.5285,17.550397,15.15574,25.0,0.0,119,4,130.95833333333334,2,4
2014-05-14,434.375,3208.333333333333,2.5,50.71428571428572,0.6451612903225806,0.0,34.3,9.952377510905698,1.3913721321274295,4.195097125,9.912095208333334,,0.0,246.7248333333333,13.698336,13.956548,21.898934015335385,2.0372953884043947,134,5,130.95833333333334,17,5
2014-08-04,328.125,3052.5,39.285714285714285,0.0,0.0,0.6451612903225806,8.5,23.08981112865124,12.079830508132885,1.4818416125,23.40418083333333,,16.2835,176.99016666666665,4.150135,4.8737,20.72675988955797,58.9809895781312,216,8,130.95833333333334,99,8
2014-09-02,259.375,2546.6666666666665,42.142857142857146,0.0,0.0,0.0,9.1,23.278984300279923,12.084839430939509,3.652958083333333,22.27750333333333,,0.0186,229.1635833333333,3.033488,1.431817,20.666025848149005,0.0,245,9,130.95833333333334,128,9
2014-10-30,262.5,3800.0,26.071428571428573,3.571428571428572,2.2580645161290325,12.580645161290322,7.1,12.272407061388336,0.1589850061906936,2.771379375,6.800003375,,0.0,64.36804166666667,1.248406,1.256703,25.0,0.0,303,10,130.95833333333334,186,10
2015-04-24,412.5,4230.0,0.0,44.785714285714285,1.032258064516129,0.9032258064516128,21.9,5.4829229812913365,0.1099197337278354,3.0460057,5.850841479166667,,7.7586,130.07358333333335,8.869437999999999,6.749564,25.0,0.0,114,4,100.95833333333331,7,4
2015-05-13,356.25,4600.833333333333,0.0,20.857142857142858,0.0,0.5483870967741935,29.5,10.7615238505703,0.2122776879962078,3.833303833333333,8.736250833333333,,0.0,302.52745833333336,5.9446840000000005,5.615076,25.0,0.0,133,5,100.95833333333331,26,5
2015-06-08,296.875,3540.0,9.785714285714286,18.642857142857142,0.8064516129032258,2.7419354838709675,8.0,18.2420880332675,5.8562753019752325,4.5500905,21.901259166666662,,3.5904000000000003,275.2411666666667,4.38859,4.898526,8.670951640260704,9.28127589122223,159,6,100.95833333333331,52,6
2015-07-08,293.75,3240.0,26.75,0.0,0.0,0.0,18.4,24.212918431467525,11.689683014900066,2.776654166666667,17.799584166666666,,0.0,296.8248791666667,5.786495,5.258655,8.773006536078157,13.47865745275643,189,7,100.95833333333331,82,7
2015-08-03,256.25,2824.1666666666665,32.535714285714285,0.0,0.0,0.0,20.9,23.911275861157595,11.301465755136142,5.191255208333334,22.448340833333333,,1.592,281.86175,1.961373,2.186387,8.831229341901283,3.2371125522017232,215,8,100.95833333333331,108,8
2015-10-07,268.75,3262.5,60.71428571428572,0.0,0.1935483870967742,3.225806451612903,16.0,17.00089346596973,3.56749632935545,2.745705,16.660843333333332,,0.0,175.36304166666667,3.675087,5.710169,13.54116753933145,8.084389793725961,280,10,100.95833333333331,173,10
2015-11-02,281.25,3470.0,54.285714285714285,0.0,1.967741935483871,15.774193548387096,16.9,11.497028307126582,0.3799884602283878,4.589530875,13.65292475,,0.0,114.025125,3.777478,5.664494,25.0,0.0,306,11,100.95833333333331,199,11
