DateTime,O2,CAR_dic,Si,N_Nit,PO4,N_Amm,Chl,SST,delT,U,AirT,CC,Prec,swr,inflow,outflow,MLD,doy,month,W,Ice_d,days_from_iceoff
2000-05-09,315.625,3987.5,8.571428571428571,33.142857142857146,0.9032258064516129,6.193548387096774,1.9,16.8,10,4.8461039975833335,13.173338826333334,NA,10.016799958333333,95.45308270591667,NA,NA,6.482697092505173,130,5,1.4643856115282639,53,63
2000-05-09,315.625,3987.5,8.571428571428571,33.142857142857146,0.9032258064516129,6.193548387096774,2.5,16.8,10,4.8461039975833335,13.173338826333334,NA,10.016799958333333,95.45308270591667,NA,NA,6.482697092505173,130,5,1.4643856115282639,53,63
2000-06-06,293.75,3756.6666666666665,27.607142857142858,36,2.2580645161290325,7.870967741935484,2.3,15.7,5.6,2.044966007833333,15.322085316791666,NA,0.024800000000000003,328.2313714008333,NA,NA,15.826114413558354,158,6,42.26330884012856,53,91
2000-06-06,293.75,3756.6666666666665,27.607142857142858,36,2.2580645161290325,7.870967741935484,3.1,15.7,5.6,2.044966007833333,15.322085316791666,NA,0.024800000000000003,328.2313714008333,NA,NA,15.826114413558354,158,6,42.26330884012856,53,91
2000-07-03,268.75,3623.3333333333335,36.07142857142857,30.571428571428573,1.5806451612903225,0,4.1,21.3,10.3,3.0872975172083335,21.47500381375,NA,0.0204,318.0364155725,NA,NA,14.370773265258219,185,7,34.502779735945296,53,118
2000-07-03,268.75,3623.3333333333335,36.07142857142857,30.571428571428573,1.5806451612903225,0,4,21.3,10.3,3.0872975172083335,21.47500381375,NA,0.0204,318.0364155725,NA,NA,14.370773265258219,185,7,34.502779735945296,53,118
2000-07-31,256.25,3245.8333333333335,38.92857142857143,1.6428571428571428,0,0,18.6,22.7,11.399999999999999,2.861402278,21.991674042916667,NA,1.4091999583333334,221.15741582945833,NA,NA,13.827344266096453,213,7,35.589277895049946,53,146
2000-07-31,256.25,3245.8333333333335,38.92857142857143,1.6428571428571428,0,0,14.2,22.7,11.399999999999999,2.861402278,21.991674042916667,NA,1.4091999583333334,221.15741582945833,NA,NA,13.827344266096453,213,7,35.589277895049946,53,146
2000-08-28,246.875,3364.1666666666665,47.142857142857146,0,0,0.5161290322580645,23.8,22.8,11.100000000000001,4.524546503875,21.244179025833333,NA,0.06079999999999999,232.6829158425,NA,NA,13.149973792806184,241,8,8.06562482216782,53,174
2000-08-28,246.875,3364.1666666666665,47.142857142857146,0,0,0.5161290322580645,9.6,22.8,11.100000000000001,4.524546503875,21.244179025833333,NA,0.06079999999999999,232.6829158425,NA,NA,13.149973792806184,241,8,8.06562482216782,53,174
2000-09-25,206.25,3568.3333333333335,38.214285714285715,0.7857142857142857,1.8064516129032258,7.258064516129032,5.1,17.3,5.200000000000001,2.84458401425,8.9637631735,NA,0,199.09541527291665,NA,NA,17.1910869817878,269,9,27.579905907656656,53,202
2000-09-25,206.25,3568.3333333333335,38.214285714285715,0.7857142857142857,1.8064516129032258,7.258064516129032,3.1,17.3,5.200000000000001,2.84458401425,8.9637631735,NA,0,199.09541527291665,NA,NA,17.1910869817878,269,9,27.579905907656656,53,202
2000-10-24,243.75,3816.6666666666665,5.535714285714286,4.5,3.6451612903225805,15.225806451612904,1.5,14.9,1.700000000000001,1.9105726169166668,17.420428213333334,NA,0.1932,90.66625006875,NA,NA,0.6609430353292198,298,10,0.029045215613363373,53,231
2000-10-24,243.75,3816.6666666666665,5.535714285714286,4.5,3.6451612903225805,15.225806451612904,1.8,14.9,1.700000000000001,1.9105726169166668,17.420428213333334,NA,0.1932,90.66625006875,NA,NA,0.6609430353292198,298,10,0.029045215613363373,53,231
2000-11-28,350,3842.5,26.285714285714285,14.785714285714286,3.967741935483871,19.419354838709676,0.6,5.9,0.3000000000000007,2.947172215125,-0.6904052734166667,NA,1.5546,80.26366423916667,NA,NA,NA,333,11,NA,53,266
2000-11-28,350,3842.5,26.285714285714285,14.785714285714286,3.967741935483871,19.419354838709676,0.5,5.9,0.3000000000000007,2.947172215125,-0.6904052734166667,NA,1.5546,80.26366423916667,NA,NA,NA,333,11,NA,53,266
2001-01-17,325,4068.3333333333335,36.42857142857143,47.142857142857146,3.870967741935484,9.225806451612904,0.9,0.8,-2.3,3.086398921833333,-7.817489369125,NA,0,81.69816605,NA,NA,1.7441272850296092,17,1,0.02538215127564047,115,-80
2001-01-17,325,4068.3333333333335,36.42857142857143,47.142857142857146,3.870967741935484,9.225806451612904,0.9,0.8,-2.3,3.086398921833333,-7.817489369125,NA,0,81.69816605,NA,NA,1.7441272850296092,17,1,0.02538215127564047,115,-80
2001-04-23,415.625,3966.6666666666665,11.607142857142858,57.285714285714285,1.7096774193548387,1.6129032258064515,5.4,7.7,1.1000000000000005,9.601847440083333,15.198756154041668,NA,0.588,222.67341344291668,NA,NA,0.5,113,4,9.555418794331189e-5,115,16
2001-04-23,415.625,3966.6666666666665,11.607142857142858,57.285714285714285,1.7096774193548387,1.6129032258064515,5.6,7.7,1.1000000000000005,9.601847440083333,15.198756154041668,NA,0.588,222.67341344291668,NA,NA,0.5,113,4,9.555418794331189e-5,115,16
2001-05-07,318.75,3883.3333333333335,14.107142857142858,55.714285714285715,2.2903225806451615,3.6774193548387095,0.4,12.5,4.300000000000001,4.108867579083333,15.64166793625,NA,10.688000333333333,173.9387503525,NA,NA,15.369226105807591,127,5,5.688012421225367,115,30
2001-05-07,318.75,3883.3333333333335,14.107142857142858,55.714285714285715,2.2903225806451615,3.6774193548387095,0.7,12.5,4.300000000000001,4.108867579083333,15.64166793625,NA,10.688000333333333,173.9387503525,NA,NA,15.369226105807591,127,5,5.688012421225367,115,30
2001-07-02,337.5,3756.6666666666665,42.5,12.571428571428571,0.0967741935483871,0,30.7,22.7,11.5,3.206568459916667,14.3841682435,NA,0.2024,303.32187692083335,NA,NA,14.136135271851327,183,7,36.428578502776304,115,86
2001-07-02,337.5,3756.6666666666665,42.5,12.571428571428571,0.0967741935483871,0,34.7,22.7,11.5,3.206568459916667,14.3841682435,NA,0.2024,303.32187692083335,NA,NA,14.136135271851327,183,7,36.428578502776304,115,86
2001-07-30,293.75,3147.5,60.357142857142854,0.8571428571428571,0.0967741935483871,0.41935483870967744,12.2,25.2,13.6,3.7318339355833334,26.1579261775,NA,0.0584,297.5692466058333,NA,NA,13.79548623240068,211,7,34.06991000912438,115,114
2001-07-30,293.75,3147.5,60.357142857142854,0.8571428571428571,0.0967741935483871,0.41935483870967744,12.7,25.2,13.6,3.7318339355833334,26.1579261775,NA,0.0584,297.5692466058333,NA,NA,13.79548623240068,211,7,34.06991000912438,115,114
2001-08-27,240.625,3076.6666666666665,57.857142857142854,0.8571428571428571,0,0,16.1,22.9,10.999999999999998,3.72201083625,23.019588724166667,NA,2.6362000416666667,220.46966648166665,NA,NA,12.17124938128703,239,8,13.389164069688858,115,142
2001-08-27,240.625,3076.6666666666665,57.857142857142854,0.8571428571428571,0,0,12.9,22.9,10.999999999999998,3.72201083625,23.019588724166667,NA,2.6362000416666667,220.46966648166665,NA,NA,12.17124938128703,239,8,13.389164069688858,115,142
2001-09-26,221.875,3634.1666666666665,54.285714285714285,1.5,1.5806451612903225,5.806451612903226,12.8,16.5,4.300000000000001,4.300548341708334,9.835000609625,NA,0,171.21812423041666,NA,NA,17.12945698491101,269,9,8.872205404030435,115,172
2001-09-26,221.875,3634.1666666666665,54.285714285714285,1.5,1.5806451612903225,5.806451612903226,7.3,16.5,4.300000000000001,4.300548341708334,9.835000609625,NA,0,171.21812423041666,NA,NA,17.12945698491101,269,9,8.872205404030435,115,172
2001-10-22,225,3885.8333333333335,42.5,2.642857142857143,4.032258064516129,19.419354838709676,1.5,13.3,0.6000000000000014,3.25141702825,10.537086740458333,NA,45.015800041666665,89.87733421816667,NA,NA,NA,295,10,NA,115,198
2001-10-22,225,3885.8333333333335,42.5,2.642857142857143,4.032258064516129,19.419354838709676,1.4,13.3,0.6000000000000014,3.25141702825,10.537086740458333,NA,45.015800041666665,89.87733421816667,NA,NA,NA,295,10,NA,115,198
2001-11-26,309.375,3939.1666666666665,30.75,13.214285714285714,3.806451612903226,21.548387096774192,1.4,9.8,0.8000000000000007,5.1800873501249995,4.770426686666666,NA,3.3236000416666664,59.17016720541667,NA,NA,NA,330,11,NA,115,233
2001-11-26,309.375,3939.1666666666665,30.75,13.214285714285714,3.806451612903226,21.548387096774192,1.5,9.8,0.8000000000000007,5.1800873501249995,4.770426686666666,NA,3.3236000416666664,59.17016720541667,NA,NA,NA,330,11,NA,115,233
2002-03-28,537.5,3925,2.6785714285714284,67.21428571428571,2.193548387096774,0,6.9,1.6,0.30000000000000004,5.755503002375,3.9150100709999998,NA,2.561399958333333,155.72458410441666,NA,NA,NA,87,3,NA,21,13
2002-03-28,537.5,3925,2.6785714285714284,67.21428571428571,2.193548387096774,0,14.2,1.6,0.30000000000000004,5.755503002375,3.9150100709999998,NA,2.561399958333333,155.72458410441666,NA,NA,NA,87,3,NA,21,13
2005-01-31,390.625,4137.5,135.35714285714286,21.428571428571427,3.129032258064516,16.806451612903224,1.2,0.4,-1.8000000000000003,1.2079281353333333,-3.3079157510833332,NA,0.0776,68.572708093875,NA,NA,0.5,31,1,0.014184439480194815,101,-64
2005-01-31,390.625,4137.5,135.35714285714286,21.428571428571427,3.129032258064516,16.806451612903224,1,0.4,-1.8000000000000003,1.2079281353333333,-3.3079157510833332,NA,0.0776,68.572708093875,NA,NA,0.5,31,1,0.014184439480194815,101,-64
2005-04-15,428.125,3705.8333333333335,128.21428571428572,65.85714285714286,3.161290322580645,1.8387096774193548,7.2,7.6,1.3999999999999995,2.982440411458333,9.662508901083333,NA,0,262.96837965291667,NA,NA,2.731800107886831,105,4,0.053540916807397844,101,10
2005-04-15,428.125,3705.8333333333335,128.21428571428572,65.85714285714286,3.161290322580645,1.8387096774193548,8,7.6,1.3999999999999995,2.982440411458333,9.662508901083333,NA,0,262.96837965291667,NA,NA,2.731800107886831,105,4,0.053540916807397844,101,10
2005-05-09,362.5,3765,97.14285714285714,61.07142857142857,3.096774193548387,4.193548387096774,0.7,10.2,2.5999999999999996,6.1117204757916666,19.446254984583334,NA,4.3341998749999995,221.165707705375,NA,NA,9.381390626630846,129,5,0.29686104138874075,101,34
2005-05-09,362.5,3765,97.14285714285714,61.07142857142857,3.096774193548387,4.193548387096774,0.8,10.2,2.5999999999999996,6.1117204757916666,19.446254984583334,NA,4.3341998749999995,221.165707705375,NA,NA,9.381390626630846,129,5,0.29686104138874075,101,34
2005-06-06,359.375,3674.1666666666665,47.857142857142854,47.785714285714285,1.7096774193548387,2.161290322580645,1.6,18.9,8.799999999999999,4.969650235583333,22.80500564625,NA,0,316.53600009875,NA,NA,9.353332012061564,157,6,3.2042487433046984,101,62
2005-06-06,359.375,3674.1666666666665,47.857142857142854,47.785714285714285,1.7096774193548387,2.161290322580645,1.9,18.9,8.799999999999999,4.969650235583333,22.80500564625,NA,0,316.53600009875,NA,NA,9.353332012061564,157,6,3.2042487433046984,101,62
2005-07-05,353.125,3586.6666666666665,76.07142857142857,6.785714285714286,0,0,13.6,23.5,13.1,3.322283688833333,20.415001169583334,NA,1.4983999583333334,268.49892186958334,NA,NA,11.55832184008236,186,7,12.213317348058315,101,91
2005-07-05,353.125,3586.6666666666665,76.07142857142857,6.785714285714286,0,0,16.1,23.5,13.1,3.322283688833333,20.415001169583334,NA,1.4983999583333334,268.49892186958334,NA,NA,11.55832184008236,186,7,12.213317348058315,101,91
2005-08-01,287.5,3257.5,86.42857142857143,0,0,0,2.4,25.5,14.9,3.5816300242916665,25.384174600416667,NA,0,276.324624655,NA,NA,8.322235011616668,213,8,8.283864831120148,101,118
2005-08-01,287.5,3257.5,86.42857142857143,0,0,0,8.9,25.5,14.9,3.5816300242916665,25.384174600416667,NA,0,276.324624655,NA,NA,8.322235011616668,213,8,8.283864831120148,101,118
2005-08-29,281.25,3218.3333333333335,91.78571428571429,0,0,0,5.5,24.8,14.3,2.1107632949583333,22.224173480833333,NA,0,238.96866941166667,NA,NA,11.763281169296846,241,8,57.89277300150291,101,146
2005-08-29,281.25,3218.3333333333335,91.78571428571429,0,0,0,1.9,24.8,14.3,2.1107632949583333,22.224173480833333,NA,0,238.96866941166667,NA,NA,11.763281169296846,241,8,57.89277300150291,101,146
2005-09-26,240.625,3490,102.14285714285714,0,0.06451612903225806,1.064516129032258,4.3,20.8,10.100000000000001,4.729565216041666,16.642924245,NA,0.0264,191.71904507958334,NA,NA,12.235551819407075,269,9,9.73449090444509,101,174
2005-09-26,240.625,3490,102.14285714285714,0,0.06451612903225806,1.064516129032258,1.8,20.8,10.100000000000001,4.729565216041666,16.642924245,NA,0.0264,191.71904507958334,NA,NA,12.235551819407075,269,9,9.73449090444509,101,174
2006-03-06,440.625,4017.5,135,18.214285714285715,4.354838709677419,17,1.9,0.9,-0.9,2.882766311666667,-1.2724937439166666,NA,1.1396,118.67533484375001,NA,NA,NA,65,3,NA,95,-18
2006-03-06,440.625,4017.5,135,18.214285714285715,4.354838709677419,17,2.1,0.9,-0.9,2.882766311666667,-1.2724937439166666,NA,1.1396,118.67533484375001,NA,NA,NA,65,3,NA,95,-18
2006-04-17,418.75,3320.8333333333335,120.35714285714286,24.857142857142858,3.6129032258064515,13.096774193548388,1.9,6.5,0.40000000000000036,4.79163941825,9.610833739958334,NA,0,268.25741688166664,NA,NA,NA,107,4,NA,95,24
2006-04-17,418.75,3320.8333333333335,120.35714285714286,24.857142857142858,3.6129032258064515,13.096774193548388,2.3,6.5,0.40000000000000036,4.79163941825,9.610833739958334,NA,0,268.25741688166664,NA,NA,NA,107,4,NA,95,24
2006-05-15,328.125,3827.5,105.35714285714286,26.214285714285715,3.3870967741935485,11.096774193548388,0.6,11.1,1.1999999999999993,5.224457473916667,12.571668243875001,NA,2.7954000416666664,220.34858059666666,NA,NA,17.73758749601106,135,5,0.870121623027863,95,52
2006-05-15,328.125,3827.5,105.35714285714286,26.214285714285715,3.3870967741935485,11.096774193548388,0.7,11.1,1.1999999999999993,5.224457473916667,12.571668243875001,NA,2.7954000416666664,220.34858059666666,NA,NA,17.73758749601106,135,5,0.870121623027863,95,52
2006-06-12,315.625,3045,60.714285714285715,22.071428571428573,1.5806451612903225,3.032258064516129,5.9,20.2,9.7,2.0495552545,15.342090860708334,NA,0,261.116002875,NA,NA,7.458346852937506,163,6,15.442634884431818,95,80
2006-06-12,315.625,3045,60.714285714285715,22.071428571428573,1.5806451612903225,3.032258064516129,3.1,20.2,9.7,2.0495552545,15.342090860708334,NA,0,261.116002875,NA,NA,7.458346852937506,163,6,15.442634884431818,95,80
2006-07-10,303.125,3150,87.5,2.357142857142857,0.0967741935483871,0.7096774193548387,4.6,24.4,13.799999999999999,3.9294627182083333,21.122085826666666,NA,0.0048,296.2302527454167,NA,NA,10.891245563575698,191,7,16.998522543792358,95,108
2006-07-10,303.125,3150,87.5,2.357142857142857,0.0967741935483871,0.7096774193548387,4.3,24.4,13.799999999999999,3.9294627182083333,21.122085826666666,NA,0.0048,296.2302527454167,NA,NA,10.891245563575698,191,7,16.998522543792358,95,108
2006-08-07,256.25,2884.1666666666665,93.21428571428571,0,0,0,4.3,26,15.1,3.1197358371666666,22.032092030833333,NA,0,204.96325063083333,NA,NA,11.868248286936186,219,8,21.66863478076972,95,136
2006-08-07,256.25,2884.1666666666665,93.21428571428571,0,0,0,6.1,26,15.1,3.1197358371666666,22.032092030833333,NA,0,204.96325063083333,NA,NA,11.868248286936186,219,8,21.66863478076972,95,136
2006-09-06,278.125,3005.8333333333335,92.85714285714286,0,0.12903225806451613,0,5.5,24.2,13.2,2.629305589625,20.335008239583335,NA,0.0246,232.94629280375,NA,NA,10.336756076419686,249,9,33.17971050703654,95,166
2006-09-06,278.125,3005.8333333333335,92.85714285714286,0,0.12903225806451613,0,6.2,24.2,13.2,2.629305589625,20.335008239583335,NA,0.0246,232.94629280375,NA,NA,10.336756076419686,249,9,33.17971050703654,95,166
2006-10-02,265.625,3295.8333333333335,103.21428571428571,0,1.7096774193548387,2.903225806451613,6.1,16.1,4.800000000000001,4.988914651458333,23.848757680416668,NA,0.9916,174.87425056320834,NA,NA,15.758268303812374,275,10,6.21202878711623,95,192
2006-10-02,265.625,3295.8333333333335,103.21428571428571,0,1.7096774193548387,2.903225806451613,6.2,16.1,4.800000000000001,4.988914651458333,23.848757680416668,NA,0.9916,174.87425056320834,NA,NA,15.758268303812374,275,10,6.21202878711623,95,192
2006-10-30,309.375,4192.5,122.5,4.071428571428571,3.806451612903226,10.709677419354838,1.8,9.9,0.3000000000000007,5.502266048041666,10.170838927958334,NA,0,127.29471015416667,NA,NA,NA,303,10,NA,95,220
2006-10-30,309.375,4192.5,122.5,4.071428571428571,3.806451612903226,10.709677419354838,1.7,9.9,0.3000000000000007,5.502266048041666,10.170838927958334,NA,0,127.29471015416667,NA,NA,NA,303,10,NA,95,220
2006-11-27,353.125,3705,115.71428571428571,7.928571428571429,3.6774193548387095,10.96774193548387,1.6,7,0.7000000000000002,2.321922001875,12.526673889166666,NA,11.816199791666667,77.69291671083333,NA,NA,NA,331,11,NA,95,248
2006-11-27,353.125,3705,115.71428571428571,7.928571428571429,3.6774193548387095,10.96774193548387,2.7,7,0.7000000000000002,2.321922001875,12.526673889166666,NA,11.816199791666667,77.69291671083333,NA,NA,NA,331,11,NA,95,248
2007-01-03,437.5,3687.5,113.92857142857143,18.5,3.7096774193548385,12,0.7,2.2,0.10000000000000009,7.450220096791667,1.1758438110416667,NA,0,90.52191718083333,NA,NA,NA,3,1,NA,66,-83
2007-01-03,437.5,3687.5,113.92857142857143,18.5,3.7096774193548385,12,0.8,2.2,0.10000000000000009,7.450220096791667,1.1758438110416667,NA,0,90.52191718083333,NA,NA,NA,3,1,NA,66,-83
2007-02-19,446.875,4026.6666666666665,116.07142857142857,21.571428571428573,3.6129032258064515,10.612903225806452,5,0.3,-1.9000000000000001,6.137829651125,-4.7695767722083335,NA,0,136.472667255,NA,NA,0.5,50,2,3.8397551798722326e-4,66,-36
2007-02-19,446.875,4026.6666666666665,116.07142857142857,21.571428571428573,3.6129032258064515,10.612903225806452,4.4,0.3,-1.9000000000000001,6.137829651125,-4.7695767722083335,NA,0,136.472667255,NA,NA,0.5,50,2,3.8397551798722326e-4,66,-36
2007-04-16,431.25,3831.6666666666665,82.14285714285714,35.357142857142854,2.6774193548387095,5.935483870967742,9.5,4.2,0.10000000000000053,2.89656477025,8.842507934833334,NA,0,265.9304572779167,NA,NA,NA,106,4,NA,66,20
2007-04-16,431.25,3831.6666666666665,82.14285714285714,35.357142857142854,2.6774193548387095,5.935483870967742,17,4.2,0.10000000000000053,2.89656477025,8.842507934833334,NA,0,265.9304572779167,NA,NA,NA,106,4,NA,66,20
2007-05-14,312.5,3660,14.964285714285714,36.07142857142857,1.935483870967742,4.870967741935484,0.3,14.2,6,7.6985153056249995,20.065838114166667,NA,0.028,297.02191675791664,NA,NA,13.018994180289955,134,5,1.0861263240608081,66,48
2007-05-14,312.5,3660,14.964285714285714,36.07142857142857,1.935483870967742,4.870967741935484,0.3,14.2,6,7.6985153056249995,20.065838114166667,NA,0.028,297.02191675791664,NA,NA,13.018994180289955,134,5,1.0861263240608081,66,48
2007-06-11,287.5,3607.5,26.5,31.214285714285715,1.4838709677419355,2.3870967741935485,6.7,20.4,10.999999999999998,3.5676549320833333,21.3887547825,NA,0,321.71688254541664,NA,NA,13.733464003635897,162,6,21.85639475239541,66,76
2007-06-11,287.5,3607.5,26.5,31.214285714285715,1.4838709677419355,2.3870967741935485,7.8,20.4,10.999999999999998,3.5676549320833333,21.3887547825,NA,0,321.71688254541664,NA,NA,13.733464003635897,162,6,21.85639475239541,66,76
2007-07-09,309.375,3068.3333333333335,43.214285714285715,0,0,0,7.2,26,16.2,2.559962106375,25.648751830416668,NA,2.1659999583333334,264.98778979583335,NA,NA,13.759794430315997,190,7,57.695249945268095,66,104
2007-07-09,309.375,3068.3333333333335,43.214285714285715,0,0,0,2.6,26,16.2,2.559962106375,25.648751830416668,NA,2.1659999583333334,264.98778979583335,NA,NA,13.759794430315997,190,7,57.695249945268095,66,104
2007-08-06,246.875,2661.6666666666665,55,0,0,0,7.9,25.2,14.799999999999999,2.4519058545833334,27.263336436666666,NA,10.51439975,254.816251844125,NA,NA,10.122280556772877,218,8,27.893390235723352,66,132
2007-08-06,246.875,2661.6666666666665,55,0,0,0,6.6,25.2,14.799999999999999,2.4519058545833334,27.263336436666666,NA,10.51439975,254.816251844125,NA,NA,10.122280556772877,218,8,27.893390235723352,66,132
2007-09-04,300,2742.5,76.78571428571429,0,0,0,4.6,24,13.5,3.68624449675,22.941676076666667,NA,0,236.4803309425,NA,NA,14.408496067512502,247,9,10.637207400369972,66,161
2007-09-04,300,2742.5,76.78571428571429,0,0,0,5.9,24,13.5,3.68624449675,22.941676076666667,NA,0,236.4803309425,NA,NA,14.408496067512502,247,9,10.637207400369972,66,161
2007-10-01,250,3235,83.57142857142857,0,0.8064516129032258,1.4516129032258065,11.9,19.4,7.799999999999999,2.85272757225,18.744584655416666,NA,13.122000291666666,130.733707767125,NA,NA,17.40654165936666,274,10,41.89223423410286,66,188
2007-10-01,250,3235,83.57142857142857,0,0.8064516129032258,1.4516129032258065,9.8,19.4,7.799999999999999,2.85272757225,18.744584655416666,NA,13.122000291666666,130.733707767125,NA,NA,17.40654165936666,274,10,41.89223423410286,66,188
2007-10-29,234.375,3496.6666666666665,107.5,4.142857142857143,3.838709677419355,14.483870967741936,2,14.3,2.5,5.54943746275,7.870004272333333,NA,0,134.38150151333332,NA,NA,23.5,302,10,3.405019580233861,66,216
2007-10-29,234.375,3496.6666666666665,107.5,4.142857142857143,3.838709677419355,14.483870967741936,1.4,14.3,2.5,5.54943746275,7.870004272333333,NA,0,134.38150151333332,NA,NA,23.5,302,10,3.405019580233861,66,216
2007-11-26,343.75,3770,120.71428571428571,11.428571428571429,4.064516129032258,17.903225806451612,0.9,7.1,0.1999999999999993,4.418114630041667,-2.392497762,NA,0,77.86262496083333,NA,NA,NA,330,11,NA,66,244
2007-11-26,343.75,3770,120.71428571428571,11.428571428571429,4.064516129032258,17.903225806451612,0.8,7.1,0.1999999999999993,4.418114630041667,-2.392497762,NA,0,77.86262496083333,NA,NA,NA,330,11,NA,66,244
2008-02-13,406.25,3825.8333333333335,135,30.214285714285715,3.935483870967742,14.709677419354838,1.6,0.1,-2.8,3.439491351125,-11.675412877916667,NA,0,88.64137363791666,NA,NA,0.5,44,2,0.002517370238767245,106,-57
2008-02-13,406.25,3825.8333333333335,135,30.214285714285715,3.935483870967742,14.709677419354838,1.5,0.1,-2.8,3.439491351125,-11.675412877916667,NA,0,88.64137363791666,NA,NA,0.5,44,2,0.002517370238767245,106,-57
2008-04-14,481.25,3477.5,57.5,68.07142857142857,0.7741935483870968,0,25.3,3.2,0.20000000000000018,2.384524733375,4.26458892825,NA,0,267.17712577083336,NA,NA,NA,105,4,NA,106,4
2008-04-14,481.25,3477.5,57.5,68.07142857142857,0.7741935483870968,0,12.1,3.2,0.20000000000000018,2.384524733375,4.26458892825,NA,0,267.17712577083336,NA,NA,NA,105,4,NA,106,4
2008-07-07,371.875,3257.5,59.642857142857146,33.214285714285715,1.096774193548387,0.6451612903225806,15.3,23.7,11.1,4.348508652625,26.086263275,NA,27.909999375,273.4002445516667,NA,NA,12.557690997903585,189,7,9.50250350933921,106,88
2008-07-07,371.875,3257.5,59.642857142857146,33.214285714285715,1.096774193548387,0.6451612903225806,11.9,23.7,11.1,4.348508652625,26.086263275,NA,27.909999375,273.4002445516667,NA,NA,12.557690997903585,189,7,9.50250350933921,106,88
2008-08-04,256.25,2673.3333333333335,81.07142857142857,2.7142857142857144,0.0967741935483871,0,12.1,25.3,12.5,2.8180975951666665,24.199592845,NA,26.581000333333332,176.50870942408335,NA,NA,12.369289286803731,217,8,27.606948644664925,106,116
2008-08-04,256.25,2673.3333333333335,81.07142857142857,2.7142857142857144,0.0967741935483871,0,5.3,25.3,12.5,2.8180975951666665,24.199592845,NA,26.581000333333332,176.50870942408335,NA,NA,12.369289286803731,217,8,27.606948644664925,106,116
2008-09-29,253.125,3056.6666666666665,82.14285714285714,0,0,0,7.7,20.3,7.700000000000001,2.547261916666667,13.295002238916666,NA,0.6448000416666667,107.08833199925,NA,NA,13.777168320203256,273,9,33.252144089230015,106,172
2008-09-29,253.125,3056.6666666666665,82.14285714285714,0,0,0,6.1,20.3,7.700000000000001,2.547261916666667,13.295002238916666,NA,0.6448000416666667,107.08833199925,NA,NA,13.777168320203256,273,9,33.252144089230015,106,172
2008-10-29,293.75,3444.1666666666665,122.14285714285714,7.5,4.032258064516129,19,1.3,12.4,0.5,3.063004866125,2.998338317875,NA,0,136.7791659025,NA,NA,NA,303,10,NA,106,202
2008-10-29,293.75,3444.1666666666665,122.14285714285714,7.5,4.032258064516129,19,1.6,12.4,0.5,3.063004866125,2.998338317875,NA,0,136.7791659025,NA,NA,NA,303,10,NA,106,202
2009-01-21,509.375,4099.166666666667,153.92857142857142,41.142857142857146,4.096774193548387,17.774193548387096,0.8,0.1,-3.3,3.4429253020833332,-11.828326925375,NA,0,112.097583775,NA,NA,0.5,21,1,0.0026586374785921222,97,-61
