Date,month,U,SST,AirT,delT,Humidity,CC,swr(w/m2),Prec(mm/d),inflow(m3/s),Ice_d,days from iceoff,MLD,thermD,W,NOX(mmole/m3),O2(mmole/m3),NH4(mmole/m3),PO4(mmole/m3),TotP(mmole/m3),Si(mmole/m3),Chl(mg/m3)
2017-04-12,4,2.719583333333333,4.495,2.880416666666666,0.1310000000000002,76.57083333333334,1.0,372.0,0.0,0.576,86,11.0,-21.0,-15.0,0.0,3.4013101838448314,439.05852754404026,0.6035706724936458,0.39858756244328764,1.2015654608381412,51.7055009473798,9.173949523432109
2017-04-13,4,5.18725,4.388000000000001,1.105,0.0790000000000006,72.52500000000002,0.6208333333333337,235.9,0.0,0.551,86,12.0,-21.0,-15.0,0.0154283657247867,3.2552690647137763,441.4980354123126,0.6135195318647153,0.4043421678524752,1.1939617247312382,52.50315245815277,10.047361117697628
2017-04-14,4,4.4365,4.2715000000000005,-0.9749999999999998,0.0835000000000008,70.17083333333333,0.8999999999999999,369.1,0.0,0.534,86,13.0,-21.0,-15.0,0.0,3.04648505837459,441.16231128445224,0.6327688883024151,0.4387418984287245,1.1843577387425996,51.90760253533159,10.828317355859621
2017-04-15,4,2.7932916666666663,4.373166666666666,-0.7266666666666667,0.3291666666666666,67.29583333333333,0.225,605.3,1.0,0.513,86,14.0,-21.0,-15.0,0.0,3.624026673735831,439.3912212807864,0.6454078648519788,0.44480388195059034,1.1638593781423359,51.812731063223694,11.357559333158216
2017-04-16,4,4.890791666666667,4.082166666666667,-1.7062500000000005,0.0851666666666668,76.88333333333334,0.8125,370.3,0.6999999999999997,0.495,86,15.0,-21.0,-15.0,0.0051596582771712,3.6312028792438023,434.2962004821097,0.6570758868567718,0.49189803734570925,1.168687270743559,51.39121146719979,11.66696918335852
2017-04-17,4,3.991708333333334,3.986166666666667,-0.6749999999999999,0.1091666666666673,72.95416666666667,0.2666666666666666,620.2,1.7999999999999996,0.478,86,16.0,-21.0,-15.0,0.0011021904296658,4.301649578581476,429.9458225452285,0.6650218308900072,0.5239369395036716,1.1557746334499588,51.747465478316755,11.217641495625532
2017-04-18,4,3.2905833333333323,3.967166666666667,0.7970833333333335,0.1061666666666667,69.525,0.2874999999999999,594.7,0.0,0.459,86,17.0,-21.0,-15.0,0.0033295885782498,4.369055830696543,428.58476698230754,0.6650723748358459,0.5360129429692434,1.1467804102933494,51.86713826517086,10.501048902299354
2017-04-19,4,2.259083333333333,4.1738333333333335,2.8783333333333334,0.3378333333333336,65.04166666666666,0.7500000000000001,805.0,0.0,0.443,86,18.0,-21.0,-15.0,0.0039861635036533,3.9559942298193875,429.96050738746584,0.6673007026315699,0.4976412269304265,1.1493977200338539,51.350061911756065,10.329819088935494
2017-04-20,4,6.202333333333335,4.2651666666666666,4.829999999999999,0.0961666666666669,75.075,0.975,503.0,0.8999999999999998,0.426,86,19.0,-21.0,-15.0,0.0,4.160567727538549,431.50508906406145,0.6638069291829459,0.502126205111236,1.1789871262690237,50.55548064620623,9.566066298466163
2017-04-21,4,6.439625,4.496333333333333,6.479583333333333,0.1083333333333333,73.79999999999998,0.5541666666666667,623.3,0.0,0.408,86,20.0,-21.0,-15.0,0.0013530561095263,3.6049475070434447,436.54500962158585,0.6514102810173432,0.4528655841402956,1.1921847364747862,50.39296708572571,9.576745630570114
2017-04-22,4,7.723333333333334,4.425999999999999,4.496666666666665,0.0679999999999996,56.36250000000001,0.7958333333333334,359.4,0.2,0.391,86,21.0,-21.0,-15.0,0.0006735660500039,3.2404712391578445,437.95355148219016,0.6439622384121966,0.4281981911577487,1.1922820108992465,49.09749100456376,9.85138970961502
2017-04-23,4,4.244583333333333,4.511166666666667,3.353750000000001,0.1251666666666668,61.55833333333333,0.4541666666666668,704.6,0.8999999999999998,0.375,86,22.0,-21.0,-15.0,0.0004650513818792,3.824124265464346,435.35689633200593,0.6347763100200463,0.35231685123754136,1.1696990980721584,48.93315508282095,10.031945638296213
2017-04-24,4,3.820875000000001,4.683,2.8404166666666666,0.1859999999999999,76.39166666666667,0.5333333333333333,652.1,5.700000000000002,0.361,86,23.0,-21.0,-15.0,0.0,3.9472465030514976,432.645077077199,0.6293448454976385,0.2998478842052111,1.1599597145130736,48.89314076780088,10.257624784391822
2017-04-25,4,3.5206666666666666,4.7145,2.36875,0.0994999999999999,96.52500000000002,0.9083333333333332,462.0,6.5,0.355,86,24.0,-21.0,-15.0,0.0086309439199625,3.703755465061532,431.97203758682946,0.6340392112433323,0.2998249382544461,1.144537354837653,49.34364645541498,10.468910163274005
2017-04-26,4,4.7363333333333335,4.783166666666666,2.325416666666667,0.1421666666666663,91.75833333333333,0.6250000000000001,638.2,1.3000000000000005,0.357,86,25.0,-21.0,-15.0,0.0096685222114804,3.7283651608637323,432.45458357809457,0.6330823069634847,0.3303438227407006,1.120971610637261,49.0330832465522,10.343197242399237
2017-04-27,4,2.2715,4.964833333333334,3.1975,0.2678333333333338,81.82499999999999,0.2333333333333333,596.7,0.5999999999999998,0.44,86,26.0,-21.0,-15.0,0.0012646639009929,3.6792198977633275,424.423264605631,0.6342256565550505,0.3203150898678596,1.0676441828975143,49.85261657825237,10.476399390603644
2017-04-28,4,3.933583333333333,5.027333333333334,3.2183333333333337,0.2003333333333339,88.2041666666667,0.4958333333333333,722.9,0.0,0.532,86,27.0,-21.0,-15.0,0.0871841202606927,3.4994339705764985,411.14066910461594,0.6331282565894994,0.3099233239725366,1.0276159799097955,49.54549658006073,9.60659049293659
2017-04-29,4,5.963833333333333,5.120500000000001,4.36375,0.1035000000000003,73.79166666666667,0.8583333333333333,696.9,0.0,0.605,86,28.0,-21.0,-15.0,0.0098125664342816,3.1275576131616845,402.6849883016428,0.6321922556830321,0.2892472873184628,1.0007196854472027,49.40146837558978,8.605590109750386
2017-04-30,4,5.619166666666665,5.237,5.499999999999999,0.1420000000000003,60.32083333333332,0.2333333333333331,684.7,0.0,0.637,86,29.0,-21.0,-15.0,0.0014803027085321,2.635473001300364,397.3169498368188,0.6337586392560214,0.2798692192480046,0.9753004127294138,48.67129572483366,7.763238557407069
2017-05-01,5,2.239875,6.038666666666667,8.706666666666667,0.9046666666666664,50.020833333333336,0.0375,743.7,0.0,0.635,86,30.0,-21.0,-1.5,0.0008890299628557,2.567741803869836,390.9099348269403,0.6457189208925908,0.25169788587186465,0.9266895780737633,47.94252979247473,7.310805447096226
2017-05-02,5,3.228,6.4585,8.242916666666668,1.1935000000000002,54.025000000000006,0.0708333333333333,759.4,0.0,0.619,86,31.0,-21.0,-1.5,0.3803432480206301,2.553017738234464,382.25523834969846,0.655322905228141,0.1898185406305213,0.8686528056179409,46.318911847493816,6.867114764644474
2017-05-03,5,3.336625,6.536833333333333,6.97,1.161833333333333,61.89166666666667,0.0583333333333333,759.5,0.0,0.592,86,32.0,-7.188520778136207,-1.5,0.1658376549616498,2.241396643886915,372.53959842593605,0.6759961122684269,0.1471896986734082,0.8076234153630282,45.441596347285,6.390102089582293
2017-05-04,5,4.900416666666668,6.277166666666667,5.635000000000002,0.3961666666666668,62.35833333333334,0.0499999999999999,776.0,0.0,0.56,86,33.0,-21.0,-15.0,0.7587504700148606,1.8094456299728587,370.65478013835457,0.6745005072366522,0.10359179291862963,0.7642548470537501,44.217668230785684,6.036635026078459
2017-05-05,5,1.7387083333333333,6.988499999999999,9.000416666666666,1.0334999999999992,61.12083333333333,0.3291666666666666,747.1,0.0,0.527,86,34.0,-21.0,-1.5,0.3901928559861963,1.6664110944980632,370.9884471878754,0.7013447556974127,0.09582296171576135,0.7359872171665447,44.29632747847869,5.93081479285259
2017-05-06,5,5.165458333333333,7.153333333333332,8.955833333333333,0.8763333333333323,67.8125,0.3041666666666666,622.9,0.0,0.493,86,35.0,-18.78506188606656,-1.5,2.9096296606636667,1.4815103449770584,368.84817606857916,0.7335394657656362,0.09676723075406395,0.6949377224568798,44.94717014150923,5.847147184616696
2017-05-07,5,5.251916666666666,7.073833333333334,4.6725,0.2888333333333337,62.73750000000001,0.1541666666666666,697.6,1.8999999999999992,0.459,86,36.0,-20.20180561552618,-15.0,0.2325761981144178,1.1239519516667293,367.5467587649803,0.7413826721043292,0.11085018165769676,0.6595638104975825,45.35971501129018,5.774411659506225
2017-05-08,5,8.111833333333335,7.1273333333333335,2.3312499999999994,0.131333333333333,71.1125,0.725,560.2,1.5,0.43,86,37.0,-21.0,-15.0,0.1068812559792065,0.5272857123578517,366.82982984515394,0.7360023613628898,0.12101243264286418,0.6683866075526353,45.91103355666862,5.736325635188879
2017-05-09,5,4.5357916666666656,6.915666666666667,1.1754166666666668,0.1166666666666662,67.62083333333334,0.3625,572.9,0.0,0.408,86,38.0,-21.0,-15.0,0.0012109505187666,0.9295880346586264,368.73048707792003,0.7272602723456779,0.14963375822161468,0.6915946754226833,46.79383417775682,5.7032591714784076
2017-05-10,5,3.122958333333333,6.939666666666667,1.4904166666666665,0.1766666666666667,69.21666666666667,0.4208333333333331,597.7,0.1,0.387,86,39.0,-21.0,-15.0,0.0026973771507274,1.2785204217829644,369.080721769794,0.7144549610093309,0.18763718246677483,0.7096919511284855,47.19594871685122,5.684943611180169
2017-05-11,5,1.713041666666666,7.0905,2.728333333333333,0.3984999999999994,67.32499999999997,0.2166666666666666,852.0,0.0,0.369,86,40.0,-21.0,-15.0,0.0044321722894154,1.4831441236167546,368.9083526686428,0.7224048776503589,0.20790052597748016,0.7345548808088856,47.02994619563696,5.779809987513485
2017-05-12,5,2.442,7.266666666666667,4.912916666666666,0.6096666666666666,60.10833333333334,0.1375,867.0,0.0,0.354,86,41.0,-21.0,-1.5,0.6689568144602202,1.4664601165729134,367.482643998867,0.7181149339843067,0.21547504838863168,0.7250779100748248,46.473817103312506,5.908669564316967
2017-05-13,5,2.143541666666667,7.628166666666666,5.615000000000001,0.9131666666666662,62.8375,0.2416666666666666,803.0,0.1,0.3389999999999999,86,42.0,-10.78949397401102,-1.5,0.4580052241153748,1.4655285246091982,366.92248740161483,0.7065066281688822,0.20755596826764178,0.7325445542667227,46.05563720911349,5.969340677719489
2017-05-14,5,1.8071666666666664,7.942,8.124166666666666,1.253,69.92916666666666,0.9041666666666665,222.6,0.1,0.325,86,43.0,-8.839896057593968,-8.6324,0.7796246766433848,1.453272509521005,364.3933403696655,0.733359231948376,0.21211352308729145,0.7214013549070659,46.05265235776834,5.977637321770042
2017-05-15,5,4.659999999999999,7.848666666666666,5.227916666666666,0.8316666666666661,85.1875,0.9499999999999998,543.4,0.0,0.313,86,44.0,-5.786732018734939,-8.7683,0.6847511768711094,1.3002110073012652,362.44219307181356,0.7586081976852945,0.2217111343170873,0.69314107530404,45.36855207748283,5.893134732559469
2017-05-16,5,3.224541666666666,7.820833333333334,6.15375,0.4858333333333338,75.09166666666667,0.4125000000000001,779.8,0.0,0.301,86,45.0,-16.44024423015863,-1.5,0.3566488209330429,0.7581436192028024,358.3585643437262,0.7813729842305469,0.2066962786359333,0.6652320063050112,44.62185032498753,5.880047959464467
2017-05-17,5,2.870833333333333,8.173666666666668,9.016249999999998,0.8756666666666675,89.27916666666668,0.9541666666666664,235.5,0.5999999999999998,0.29,86,46.0,-16.56475116371753,-13.1663,1.4022158825747473,0.4452905081833669,351.52556877163585,0.8154171529065274,0.17827784553368037,0.6330585388692771,43.53298990125196,5.646971733114233
2017-05-18,5,3.592333333333334,8.625166666666665,13.757916666666668,1.2931666666666652,87.47916666666667,0.8625000000000003,652.8,0.0,0.282,86,47.0,-8.60531450662465,-1.5,0.6778244671107057,0.23961944599441054,345.63525507030556,0.9145912469153744,0.15287332418224234,0.5928850527451096,43.69953304070664,5.275309810826981
2017-05-19,5,2.724375,9.812,17.115,2.534,63.58750000000001,0.375,767.0,0.2999999999999999,0.272,86,48.0,-2.707658055229755,-1.5,0.0536868271512754,0.24672037273371164,342.3165283740564,1.0021048728839523,0.13348510048783296,0.5844395400190884,44.16009882532909,4.969597304482231
2017-05-20,5,3.712833333333334,9.599333333333334,10.819166666666666,2.0453333333333337,86.65833333333335,0.8833333333333332,212.7,0.1,0.264,86,49.0,-2.704986461222746,-8.3953,0.2644643100246364,0.26954420265240125,341.8227886416947,1.0214861340181014,0.12101258993566552,0.5671259947269214,43.801631210384635,4.689556830408227
2017-05-21,5,3.008833333333334,11.107,12.64,3.470000000000001,67.59583333333333,0.7666666666666667,757.2,0.0,0.255,86,50.0,-4.183108456733262,-1.5,0.3453036537533635,0.2698626708028633,337.76106313561957,1.0158275134276342,0.09749763963348454,0.5565272455354429,43.46301140527198,4.4288267847958585
2017-05-22,5,4.789541666666666,11.524,13.23375,3.820000000000001,69.44583333333334,0.6791666666666667,508.8,0.0,0.247,86,51.0,-4.236390915485273,-12.5615,0.5130154018760706,0.27278815819954183,332.4784079127308,1.004942728236655,0.06954275954029408,0.5513539886511688,43.51562775990069,4.236048805702693
2017-05-23,5,3.1651249999999997,11.801333333333332,11.175000000000002,4.222333333333332,67.82499999999999,0.7125000000000002,676.4,0.0,0.239,86,52.0,-6.111055863635901,-12.2083,0.3419301645300431,0.2948422112676773,329.21256319799556,0.9965335058652061,0.059458849198113096,0.545213783480237,43.73178896444039,3.9646581460686074
2017-05-24,5,2.603166666666666,11.753166666666669,12.837083333333334,4.247166666666667,59.74999999999999,0.2083333333333333,804.0,0.0,0.231,86,53.0,-5.44951445986105,-10.4867,1.0795982317281303,0.27786582914574476,327.2489815744481,0.9688611629188085,0.05211095624917266,0.5517098001545377,44.40299886693822,3.914790013629763
2017-05-25,5,3.166583333333333,12.072166666666666,12.1925,4.270166666666666,70.70416666666665,0.7875000000000001,767.1,0.0,0.223,86,54.0,-5.173314810868861,-5.5161,1.851356610335664,0.25706485314376976,326.47898833384454,0.8998506561581909,0.05175314624272049,0.5595741505291072,44.12076972371597,3.8981385890917344
2017-05-26,5,3.649,12.332833333333332,12.557916666666666,4.365833333333334,67.02916666666667,0.2666666666666666,767.7,5.599999999999998,0.217,86,55.0,-5.284438837709614,-7.8046,1.4599345448902488,0.24251368567056045,324.63883361239596,0.9025664350465231,0.046120990143336434,0.5632087704748839,43.715654712888146,3.837516339833001
2017-05-27,5,2.407166666666668,13.171166666666664,15.585833333333332,5.433166666666664,74.28333333333332,0.3041666666666667,774.2,0.0,0.211,86,56.0,-5.728209247741076,-1.5,0.9333804299792116,0.21174452263283366,318.90852983752336,0.8863444328632031,0.045754992252360446,0.573432384223941,44.207616940014866,3.898746812615554
2017-05-28,5,5.994125,14.327999999999998,19.159583333333337,5.678999999999999,65.98333333333333,0.5458333333333334,780.1,0.0,0.205,86,57.0,-5.082688457090601,-9.4778,3.241777205268787,0.21695874179979718,316.8481232788435,0.8947025809832724,0.0466880874515156,0.5937388242177398,45.60422534895649,4.044422279235371
2017-05-29,5,5.816791666666667,14.22183333333333,11.710833333333332,5.444833333333332,69.94583333333334,0.4624999999999999,825.0,0.2,0.199,86,58.0,-6.767158799355576,-10.7361,0.611713905716537,0.23148685314608541,316.674289779085,0.9120007077838769,0.047958570260560655,0.5897944335410568,45.060629915779934,4.145431862997795
2017-05-30,5,2.822833333333333,13.830666666666668,8.44375,5.058666666666667,93.49166666666667,0.9166666666666666,117.9,17.0,0.194,86,59.0,-8.11571666632328,-8.3669,1.07181004254416,0.21976350776601056,315.8069400223778,0.9438057967832921,0.05594193776732359,0.5742135529588192,44.413804801338735,4.456261194641868
2017-05-31,5,4.462375,13.609166666666663,10.731249999999998,4.420166666666665,77.825,0.8624999999999999,757.7,0.0,0.215,86,60.0,-8.315387580307597,-8.0731,5.754875588529745,0.21008855469253843,313.2480393466575,0.95678733880778,0.06014892986483845,0.5775678037951907,44.26588809349549,4.4905050067906185
2017-06-01,6,7.876166666666665,13.261833333333334,9.471666666666666,3.026833333333334,62.258333333333326,0.7000000000000001,736.8,0.0,0.213,86,61.0,-8.859355295608196,-14.5,1.8363966390911344,0.19720344784589677,312.20285122197987,0.9403697510706941,0.06435765590137384,0.5744713809947154,44.40160539059843,4.550183615229963
2017-06-02,6,5.7647916666666665,13.03,8.499166666666666,1.8110000000000015,63.55833333333334,0.1875,842.0,0.0,0.209,86,62.0,-12.19188461056156,-14.5,0.8730441812644129,0.20782825389646414,312.67660628461493,0.8372951129161297,0.07115240691035174,0.5793519544109461,43.6461449252799,4.611559918699991
2017-06-03,6,2.6822916666666674,13.163000000000002,12.036250000000004,1.5460000000000012,64.6125,0.6958333333333333,613.7,0.6999999999999997,0.2319999999999999,86,63.0,-13.69395963964801,-14.5,2.097928012074966,0.22455485381074794,310.81975400476983,0.836558640868228,0.07946869327972293,0.5811783903658145,43.18025875788031,4.583489196468567
2017-06-04,6,2.794958333333333,13.413000000000002,11.52,2.9840000000000018,89.02499999999998,0.8874999999999998,454.3,5.900000000000002,0.244,86,64.0,-13.53496756495641,-13.3102,15.100833264701656,0.2534495590843011,307.5307937612787,0.8236638555685643,0.0858540518500032,0.5684203286019522,41.56006103733814,4.497702376813293
2017-06-05,6,4.59075,13.504166666666668,12.53875,2.6281666666666688,86.63749999999997,0.7833333333333335,691.0,0.2999999999999999,0.249,86,65.0,-4.194824471223917,-13.6912,1.4052888816966322,0.2721921547980763,304.9803855686917,0.8062254188877672,0.0893997264093996,0.5632816737597068,42.041723517827556,4.404885120868891
2017-06-06,6,3.677041666666667,13.883333333333336,15.68458333333333,2.9253333333333345,66.30833333333332,0.3916666666666666,842.0,0.0,0.243,86,66.0,-10.17517202532019,-13.5969,1.991213901482352,0.2798075145046977,298.1941418750092,0.7968354300709232,0.08124770608683829,0.5834161324953985,42.69507189890908,4.143889683295349
2017-06-07,6,4.896791666666667,13.508666666666668,12.925416666666663,2.7986666666666675,83.33333333333333,0.8166666666666668,574.4,4.400000000000001,0.236,86,67.0,-8.48258346707626,-10.3698,4.135368205476611,0.2913575406612096,294.87374281424155,0.8140537995580351,0.0741531770169095,0.5814487879186208,42.69168049504325,4.14578940549296
2017-06-08,6,3.936625,13.236,12.467083333333331,1.834,88.66250000000001,0.5750000000000001,605.3,0.0,0.237,86,68.0,-8.275816141005118,-13.6819,1.4939336367705218,0.3198682757699497,290.8556134951421,0.8443274503694292,0.08463073714834843,0.5848790544914336,42.73496644621598,4.115877176589003
2017-06-09,6,2.86375,13.825499999999998,13.89625,2.053499999999998,81.875,0.6,620.6,0.0,0.235,86,69.0,-8.62947178861545,-13.6559,2.6201143581088164,0.3181900418267536,285.808965269214,0.8860715214155441,0.08947544377212788,0.5802108159594271,43.74901708110599,4.103893149400525
2017-06-10,6,3.1532499999999994,14.478166666666668,14.515,3.176166666666667,79.99583333333332,0.8541666666666666,604.3,4.099999999999999,0.231,86,70.0,-7.972494794685653,-13.2558,6.806935309968321,0.30497602084201997,282.5807168387353,0.9124197853603834,0.0863677973360084,0.5843989568876545,43.60460388944858,4.082596976260162
2017-06-11,6,3.989458333333333,14.900166666666667,16.189583333333335,2.96916666666667,79.94583333333334,0.8833333333333334,799.3,2.100000000000001,0.2319999999999999,86,71.0,-4.530402393235543,-11.4719,2.1028731011935724,0.29547922376524255,281.9922719365166,0.947986878994806,0.08239741737603712,0.5936816343965942,44.62082076369172,4.093214366188954
2017-06-12,6,3.936083333333334,15.244000000000002,14.915,3.383000000000001,91.49583333333334,0.7500000000000001,612.1,1.8999999999999992,0.228,86,72.0,-5.246391222795199,-11.5143,1.2820453664675122,0.31711685747239715,281.18346482139606,0.9912462678177627,0.08946626727296073,0.5984455058091189,44.40320915095221,4.123518907426814
2017-06-13,6,5.631374999999999,15.265,12.182083333333336,3.448999999999998,89.24583333333334,0.7041666666666669,337.2,0.5999999999999998,0.223,86,73.0,-6.2953411109758,-11.5528,1.9754907585902672,0.3223921523780012,284.748029280024,0.9997227126413886,0.0976514243329578,0.5937372880701365,43.87678655553824,4.116435753637681
2017-06-14,6,2.0543750000000003,15.442166666666663,15.603750000000003,3.776166666666665,63.00833333333333,0.1375,806.0,0.0,0.221,86,74.0,-8.561845741638678,-12.1354,1.690063382673864,0.32168630455952446,287.52134903051694,1.0175448556697126,0.10011064820518513,0.6022692810705296,44.5491353700546,4.128643700552688
2017-06-15,6,1.5142083333333336,15.930333333333335,16.184999999999995,4.121333333333336,82.2625,0.2791666666666667,844.0,3.5,0.225,86,75.0,-8.71998522266574,-9.4096,22.61488471955578,0.3253626663092041,287.9486315175183,1.0298077966063481,0.07906739341676927,0.6042707797709621,44.79603926296006,4.155371742447812
2017-06-16,6,2.6480833333333336,16.11216666666667,16.52208333333333,4.018166666666671,75.0125,0.9,634.2,0.0,0.236,86,76.0,-1.698874809689733,-8.6096,1.5785335893120642,0.3396871843325835,292.710182259994,1.0387907637220317,0.07688922608865864,0.6141754521849697,45.09378077784025,4.134078110541273
2017-06-17,6,1.5159166666666666,16.881666666666668,17.57416666666667,4.751666666666667,71.10833333333332,0.5375,724.4,0.0,0.2329999999999999,86,77.0,-2.47019234150713,-3.1573,1.3483451035907497,0.35956310501034167,297.230187055574,1.0368443268024712,0.07585678887012721,0.6150910182357565,45.82672375603696,4.1421687693922005
2017-06-18,6,4.4225,17.5745,18.867916666666662,5.3505,70.3,0.6958333333333333,683.8,0.5,0.228,86,78.0,-2.627563360927416,-10.3682,4.369310518225767,0.33678795291368935,299.23743337284816,1.0337021573410785,0.07664351379109577,0.6210933403145132,46.46240000259034,4.133809043180397
2017-06-19,6,3.962208333333334,17.597166666666663,16.705416666666668,5.632166666666663,62.25000000000001,0.4000000000000001,823.0,2.0,0.223,86,79.0,-4.645049447171321,-6.6341,1.2156592519700808,0.3032049463202563,298.9813527358268,1.0212784820139422,0.06860413995779818,0.6415318306553603,47.17694289893651,4.150385844971281
2017-06-20,6,5.673541666666668,17.586499999999997,14.180416666666668,4.5494999999999965,78.61666666666666,0.5,643.0,0.8000000000000003,0.215,86,80.0,-5.151353636752401,-8.2973,1.7348136574947073,0.28125170428103824,296.83147720931845,1.0172573350937617,0.05957206072790318,0.650775275433117,47.34075082804071,4.164444635575014
2017-06-21,6,5.446833333333334,16.987333333333332,13.485416666666667,4.029333333333332,63.17499999999999,0.5708333333333334,749.2,0.6999999999999997,0.209,86,81.0,-7.2522715824458,-12.4999,1.4756921604639168,0.25561263648770016,296.6742137604107,0.9960069654695847,0.05577434531262075,0.6442504833398267,46.72970736614713,4.18578347477474
2017-06-22,6,3.509416666666666,16.893666666666665,13.369999999999996,4.231666666666664,64.48333333333333,0.3208333333333332,891.0,0.0,0.203,86,82.0,-9.203701667292629,-10.4055,2.532930378686267,0.22959784174280456,295.344755110009,0.980046642724126,0.05981926268537335,0.6585088899932082,45.662366027271766,4.232654534194425
2017-06-23,6,3.4530833333333337,16.902833333333334,13.339166666666667,3.913833333333333,74.12499999999999,0.5499999999999999,815.0,5.900000000000002,0.195,86,83.0,-8.930022601236272,-7.7866,7.993375941784169,0.20821872628018978,291.1960678953361,0.9673763348505586,0.05517342580816042,0.6620232298656649,44.51799802221741,4.631521586090658
2017-06-24,6,4.386208333333333,16.956333333333333,14.65,3.7363333333333326,88.56666666666666,0.7958333333333334,509.3,0.5,0.192,86,84.0,-8.990271467538086,-13.6219,8.220939955675728,0.21094963385522217,284.52563498984586,0.9497385463056413,0.0579642931255331,0.6519152259700298,44.157952959386705,4.713251800471971
2017-06-25,6,5.8120416666666666,16.839,14.6025,2.9129999999999985,74.64583333333333,0.4375,723.8,4.599999999999998,0.187,86,85.0,-9.153261715652054,-14.5,3.653970397051716,0.18290494795996146,283.34352672111146,0.9392398169426655,0.0564785840515735,0.6497129103330674,42.732717342779985,4.822761423850236
2017-06-26,6,5.371333333333332,16.7465,13.392083333333332,3.9125000000000014,81.51250000000002,0.6291666666666665,779.9,1.6000000000000003,0.183,86,86.0,-10.40275980355242,-13.0079,2.692079936291802,0.16851546187231287,282.242697802648,0.9171795706181386,0.061596639022917184,0.6395847755564551,42.15110133125069,4.9700179413680035
2017-06-27,6,5.082125000000001,16.5975,13.504166666666668,3.6295,67.85833333333333,0.5499999999999999,606.6,0.0,0.18,86,87.0,-11.11281507381419,-13.5615,3.3271993589180746,0.16394062672541346,282.2093126083814,0.8925032964559422,0.06620988233328609,0.6401658631735245,42.169699630769266,5.110082696665365
