Date	SST	delT	U	AirT	Prec	swr	MLD	W	Ice_d	days_from_iceoff	inflow	outflow	O2	N_Nit	PO4	N_Amm	Si	CAR_dic	Chl
1979-04-03	0.8262240720488956	-3.3620896034169467	1.8231759459166663	1.6479253133333334	0.0	225.4132933633333	0.65	0.02635191264791	93.0	-13	30.511888	33.653296999999995	470.7002868652344	54.70951461791992	2.2591047286987305	8.906203269958496	79.80042266845703	3719.711669921875	7.106327056884766
1979-04-04	0.641223535246732	-3.5499965287006034	2.3589671390833336	3.4541717529583336	0.4274	150.14170750083338	0.65	0.0076045552894146	93.0	-12	29.253488	33.568603	478.3392333984375	52.893898010253906	2.03193998336792	9.5353422164917	71.28195190429688	3781.609375	7.104326248168945
1979-04-05	0.6472796559485188	-3.54647548354392	7.569129762375	2.528337097125	1.8651	172.3478753625	0.65	0.0004898483920741	93.0	-11	28.078187	33.411022	467.3516540527344	55.69464111328125	2.000159502029419	9.560812950134277	80.89271545410156	3708.170654296875	7.102160930633545
1979-04-06	1.7776373917208224	-2.4192234223465787	6.8869492167083335	-5.279992167208333	0.0549	255.59404611291663	0.65	0.0001845890913802	93.0	-10	26.635957	32.958681	458.3770446777344	60.68323516845703	2.3456969261169434	8.698159217834473	95.80644989013672	3563.714599609375	7.104154109954834
1979-04-07	1.8826617995978177	-2.317602011703314	4.798957674833333	-0.8474868773750001	0.0	121.66191522333334	0.65	0.0005290685388055	93.0	-9	25.107059	32.422913	452.49029541015625	60.99207305908203	2.5229194164276123	7.775269985198975	94.7022705078125	3405.649658203125	7.102447509765625
1979-04-08	1.4038191224134813	-2.7987840492353566	4.519670652333334	1.6300076802916668	0.1472	133.44483550083334	0.65	0.0010550634294922	93.0	-8	23.664851	31.79575	450.4123229980469	60.25135040283203	2.329413890838623	7.590757369995117	87.83087158203125	3349.428466796875	7.100788116455078
1979-04-09	1.1876646196759442	-3.017169148675201	4.848670407749999	-0.4283253986249999	0.0	126.46654264458331	0.65	0.0010795321185446	93.0	-7	22.261501000000003	31.09038	445.8271484375	58.0639762878418	2.1205434799194336	8.284812927246094	76.6200942993164	3422.89599609375	7.099635601043701
1979-04-10	1.518582301745825	-2.6895816383475246	3.5619172406666677	0.37125803625	0.0	246.99999745916668	0.65	0.00168300865105	93.0	-6	26.891819	30.193658000000003	434.3923034667969	66.87007904052734	2.3554294109344482	7.41917085647583	93.8546142578125	3248.782470703125	7.108490467071533
1979-04-11	1.4001900842425108	-2.811999847445806	7.340348156583333	1.331258392375	4.1165	109.06062387666668	0.65	0.0002734311848086	93.0	-5	25.97317	29.666379	446.733642578125	58.95345687866211	2.11584734916687	7.895811557769775	76.76414489746094	3375.529541015625	7.107074737548828
1979-04-12	1.0937863268549677	-3.1218368677354684	6.824036923666668	11.2883405055	1.1591000416666666	247.8499561858333	0.65	0.0004675196851623	93.0	-4	25.234507	28.836521	451.9068298339844	57.21880340576172	2.270334005355835	7.257907867431641	93.07850646972656	3425.415283203125	7.1075568199157715
1979-04-13	0.8943535374770812	-3.325827736974018	4.934986728958333	8.465006765166669	0.0	193.22770912958333	0.65	0.0030225336357272	93.0	-3	23.818345	27.841507	450.56549072265625	57.577476501464844	2.3842098712921143	7.052513122558594	104.23799133300781	3477.094482421875	7.104951858520508
1979-04-14	0.9307878877830996	-3.2917335207567824	5.414417569416667	6.204171753	0.0	179.13091548458337	0.65	0.0001492524614442	93.0	-2	22.62212	26.906972	467.2523193359375	55.464576721191406	2.0656092166900635	7.756726264953613	94.84268951416016	3556.0703125	7.102524757385254
1979-04-15	0.6503395279830569	-3.574518495247548	5.318380547916667	6.743342335541668	0.0	199.2858338329167	0.65	0.0002132440521286	93.0	-1	21.549408	25.984156	459.8387756347656	61.680240631103516	2.02497935295105	7.551693916320801	109.26590728759766	3450.368896484375	7.100705146789551
1979-04-16	0.9578233263253384	-3.2705705081601963	2.9675684947083334	6.982506052791668	0.0	263.6213345445833	0.65	0.0003594876806154	93.0	0	20.50089	24.994511	452.71044921875	64.3881607055664	2.4472055435180664	6.491416931152344	125.82947540283203	3370.953125	7.099372386932373
1979-04-17	4.9879870219041225	0.3297865183597306	2.1417196509166665	7.202512359708334	0.0	263.51087617625	25.0	0.0	93.0	1	19.437216	24.02135	440.7279357910156	66.45343780517578	3.1477973461151123	5.456941604614258	138.37451171875	3236.199951171875	7.098325729370117
1979-04-18	5.09846604234821	0.2467851783260144	3.3850232945	7.177915190958331	0.0	266.85949373125	25.0	0.0	93.0	2	18.437254	23.069303	448.38726806640625	54.149017333984375	2.920173406600952	5.845315456390381	138.25003051757812	3328.9736328125	7.097780704498291
1979-04-19	5.153281379794995	0.1027453875219821	3.9813384815	8.399168904166666	1.1546	182.7558751895833	25.0	0.0	93.0	3	17.491467999999998	22.276608	433.7924499511719	69.29889678955078	3.2573955059051514	5.57034158706665	129.8376922607422	2882.51904296875	7.097566604614258
1979-04-20	5.45082098125967	0.0454113627081786	5.2507905670833335	14.489583587541668	1.8751	172.42954134958333	25.0	0.0	93.0	4	16.780136	21.578819	435.5746154785156	61.89651107788086	2.64272403717041	4.926268577575684	105.58541107177734	2906.255126953125	7.097477436065674
1979-04-21	5.848495459535742	0.0713512770893203	3.466775453083333	13.331667836666664	0.0172	181.50058476791668	25.0	0.0	93.0	5	16.083667000000002	20.779964	433.6316833496094	63.95620346069336	2.070622682571411	4.358421802520752	80.16534423828125	3103.247802734375	7.097486972808838
1979-04-22	6.416810070277525	0.6372304555145663	2.7997724841666667	13.119175210916667	0.0	271.6532924883333	25.0	0.0	93.0	6	15.352671	19.835865	430.58282470703125	75.2057113647461	2.5023109912872314	3.9079391956329346	86.797607421875	3155.777099609375	7.372415065765381
1979-04-23	6.786817016583233	1.0048659165825056	3.5325821550833334	15.070423380458331	0.0	268.9323347429167	12.51200839088057	0.0334828648067676	93.0	7	14.515755	18.943507	426.85333251953125	86.86125183105469	2.7007553577423096	3.8706278800964355	96.81193542480469	3219.312255859375	7.347492694854736
1979-04-24	6.925693859187764	1.1417979671609009	3.8444878774583335	14.63792190375	1.4992	108.08075015208334	16.310583529999708	0.4764980426426262	93.0	8	13.899049	18.465063	420.9687805175781	77.87816619873047	1.866943597793579	3.2636327743530273	66.96369171142578	3367.9130859375	7.283341407775879
1979-04-25	7.259965627164777	1.4720991795556089	4.189225898791666	16.665419515416666	9.641899875	176.28300030708337	16.70011798330827	0.7168827029208923	93.0	9	14.400388	18.434224	424.3838195800781	70.16427612304688	1.0932533740997314	2.8558335304260254	47.82532501220703	3508.908935546875	7.224973201751709
1979-04-26	7.380306544430872	1.0870631786403973	5.726094433375	8.028756713791669	10.838299916666667	166.9260431925	23.15	0.2504586937530889	93.0	10	15.739558	18.80445	429.2445983886719	66.04423522949219	0.45810648798942566	2.4096970558166504	27.6939640045166	3667.943359375	7.182765483856201
1979-04-27	7.500913339888661	0.0416834450271323	3.434538218833333	6.440011596625	5.3499	110.051251575	25.0	0.0	93.0	11	15.731157	18.7785	422.9184265136719	67.00418853759766	0.257796972990036	2.368391275405884	11.335484504699707	3780.453125	7.150004863739014
1979-04-28	7.543950268518428	0.0684368375596333	3.2795426575	5.738339996375	0.9331000416666666	215.0767490025	25.0	0.0	93.0	12	15.93292	18.498062	423.4767150878906	69.26032257080078	0.41253891587257385	2.4798107147216797	19.120342254638672	3766.552734375	8.910655975341797
1979-04-29	7.667242311048224	0.1915820471385219	3.628830249	6.47875493375	8.558799916666667	154.0346663825	25.0	0.0	93.0	13	16.816485999999998	18.754562	423.5795593261719	70.40717315673828	0.4794325530529022	2.8169238567352295	9.523826599121094	3879.9990234375	8.699451446533203
1979-04-30	7.693497215500535	0.2169485056816427	3.1325940955	5.8654266357083324	1.3989000416666666	131.9006255844167	25.0	0.0	93.0	14	16.77478	18.677082	430.7440185546875	67.09502410888672	-0.03287574648857117	2.054290533065796	-5.366470813751221	3934.036865234375	8.583779335021973
1979-05-01	7.818621007740686	0.2648048349665481	4.562173222208333	7.371252950041669	0.3441	221.2794160055	25.0	0.0	93.0	15	16.520995000000003	18.275534	453.0877685546875	63.79490280151367	-0.24778836965560913	1.057519793510437	-8.938464164733887	3842.14404296875	10.003962516784668
1979-05-02	7.927175545218608	0.0318760556542496	4.206587700166667	10.062919870541666	8.716900083333332	87.27474860745832	25.0	0.0	93.0	16	17.431591	18.598921	434.9290771484375	65.32595825195312	-0.3386490046977997	1.1419233083724976	-11.605180740356445	3849.927001953125	9.424861907958984
1979-05-03	8.125709109719914	0.0	6.258636591041666	9.310417429541667	1.8026	275.786335106375	25.0	0.0	93.0	17	17.965817	18.666969	445.61199951171875	61.37784194946289	-0.030484089627861977	1.0518685579299927	11.638314247131348	3748.646728515625	10.563965797424316
1979-05-04	8.339497927463265	0.1195115849188788	3.7686281473333327	7.288757578791666	0.0	278.01650110208334	25.0	0.0	93.0	18	17.542907	18.36036	441.6268310546875	56.036373138427734	0.5962516069412231	1.5905157327651978	42.881500244140625	3685.30859375	11.6618013381958
1979-05-05	8.462468736819012	0.1806862993646358	5.771956880541668	9.865832265333331	0.0	191.09737857875	25.0	0.0	93.0	19	17.159119	18.097659	423.4543151855469	55.01656723022461	1.0683554410934448	2.31545090675354	53.999515533447266	3704.818115234375	10.563756942749023
1979-05-06	8.854684864222742	0.2216021189957632	5.07338846525	14.525003051583331	0.0	279.1499145865	25.0	0.0	93.0	20	16.742931000000002	17.694436	435.4248352050781	49.99758529663086	1.2178906202316284	2.5329179763793945	71.33209991455078	3683.910400390625	11.12960433959961
1979-05-07	9.166120159022492	0.0934730154440792	6.728162759458335	17.674590045833334	0.0	284.1286647350001	25.0	0.0	93.0	21	16.120756	17.246154	417.75384521484375	47.42652130126953	1.970804214477539	3.470776081085205	95.88180541992188	3716.60888671875	10.089995384216309
1979-05-08	9.700924098300533	0.2821732995970034	6.330610683166666	22.00125783375	0.0	277.96491695041664	25.0	0.0	93.0	22	14.054938	16.731652	395.46478271484375	53.81718826293945	2.49336314201355	4.434196472167969	105.48394775390625	3783.135498046875	9.093155860900879
1979-05-09	10.594107501457382	0.486596622251831	3.160748706666667	22.53833541791667	0.0707	279.9272077967084	25.0	0.0	93.0	23	14.880607	16.210411999999998	391.4148254394531	56.81491470336914	2.6863210201263428	4.710875034332275	101.45221710205078	3789.66650390625	8.316593170166016
1979-05-10	10.937705049710226	0.8297839582063169	4.622044063041667	22.96792119375	0.5539999999999999	269.0040446515417	25.0	0.0	93.0	24	14.256943	15.745887	352.4324645996094	66.7606201171875	3.037682294845581	5.85575008392334	88.95597839355469	3753.0810546875	7.814752578735352
1979-05-11	11.443570080484106	1.3349231488072617	4.6749505017083335	14.77584228504167	1.9051	248.4937899523333	14.873799385995571	0.9854667352387444	93.0	25	12.478398	15.466199	347.75830078125	67.61317443847656	2.96999454498291	5.633352279663086	79.84884643554688	3664.2099609375	7.454335689544678
1979-05-12	11.447106890494435	1.338233423695517	3.225220440666668	8.67500966425	0.4243	247.87850109612495	17.907496215336803	3.4227739567758566	93.0	26	13.302788	15.117491	345.5426330566406	67.34011840820312	2.882345676422119	5.368119239807129	72.34729766845703	3577.39599609375	7.251224994659424
1979-05-13	11.533406707667805	1.4242507287881914	3.983199494333333	11.237092590833331	0.501	240.2803329301667	18.084071799722047	2.3812238334767355	93.0	27	12.825914	14.740514	335.8309326171875	53.153873443603516	2.4015238285064697	5.526832103729248	45.243228912353516	3518.348388671875	8.07524585723877
1979-05-14	11.89821513702333	1.7884726210000412	2.9234287975	13.163753763375	0.0798	195.1777073570833	18.108144442620443	5.270275025684744	93.0	28	11.05666	14.327395999999998	335.2901306152344	52.097259521484375	2.1037938594818115	5.511309623718262	42.373863220214844	3488.1845703125	7.920273303985596
1979-05-15	11.880601503470904	1.7701668763566474	3.672957692625	11.265838877958336	0.0	310.66549869125	18.076666896911117	3.5288709667943783	93.0	29	8.887945	13.809520999999998	336.28265380859375	55.433746337890625	1.8925617933273315	5.185171127319336	24.688995361328125	3578.23974609375	9.520673751831055
1979-05-16	12.270529228029464	2.1597259977638217	3.6951005708333335	12.311256662625	0.0	306.809958025	18.0751445007111	3.8902259560420536	93.0	30	11.361689	13.287003	335.9458312988281	58.072200775146484	1.8541640043258667	4.886361122131348	13.238703727722168	3641.63525390625	10.998445510864258
1979-05-17	12.148545529069535	2.0368036737002964	8.160379272916666	16.451264953499997	2.0734	276.1251257583333	17.89201377870045	0.5461745246232941	93.0	31	10.981914	12.893676	334.67572021484375	57.995845794677734	1.7965097427368164	4.68165397644043	8.7018404006958	3657.839111328125	12.089142799377441
1979-05-18	12.55236051367842	2.3687764291556643	5.311513085833333	20.01375350958333	9.2509	234.69683305125	21.108506985696632	1.4176472074681925	93.0	32	11.832463	13.039707	333.8581848144531	55.31620407104492	1.9490567445755005	4.725632667541504	20.565710067749023	3685.10693359375	12.705235481262207
1979-05-19	13.046116953291044	2.8356198182070087	3.109433574125	16.637506103333333	13.061099958333331	226.09100000041667	21.177283005734733	8.040613277100952	93.0	33	8.725853	13.657219	335.70599365234375	52.83247375488281	2.0519015789031982	4.880496025085449	32.069786071777344	3688.956298828125	11.29580020904541
1979-05-20	13.46009019084002	3.2353501982398107	4.707322582583333	14.891673024458331	0.0	304.17608324708334	21.273317904979987	4.090486187529757	93.0	34	9.819527	13.309272	333.66741943359375	53.75643539428711	2.0430965423583984	4.718957901000977	22.24043083190918	3704.563720703125	11.783072471618652
1979-05-21	13.510228963886096	3.2629784956699464	2.906128749833333	8.58959223425	0.1763999999999999	265.06658522541665	21.413630390929328	2.45149240360692	93.0	35	12.268646	13.057647	331.2608337402344	53.61714172363281	1.9494215250015259	4.4643235206604	18.764774322509766	3684.89697265625	12.39670467376709
1979-05-22	13.570912844849202	3.3210279389438373	3.6888577001666665	10.665423330333333	0.3634	171.80712342791668	21.425366683041755	1.5868883933560514	93.0	36	11.994901	12.885681	326.6164855957031	41.21738052368164	1.6365007162094116	4.703159332275391	20.007638931274414	3596.24560546875	11.10758113861084
1979-05-23	13.597261521865445	3.3288473830686325	5.254788896	11.656672414125	0.0974	258.4471270279167	12.35671409601903	0.5622659858024803	93.0	37	10.515685	12.632761	328.8656005859375	44.84855651855469	1.6161636114120483	4.995131492614746	20.89946746826172	3627.277099609375	11.60816764831543
1979-05-24	13.510976710053733	3.2117405562913413	4.972358269583333	9.875421143	0.0	286.33712720541666	13.841756361204714	1.2926797131459389	93.0	38	10.103921	12.298615	328.81201171875	48.382991790771484	1.617645025253296	4.868525981903076	15.529840469360352	3676.8681640625	12.257068634033203
1979-05-25	13.492829398787856	3.1754930009995843	4.479513244375	9.908336893666666	0.0	322.76904440416666	14.059890666578204	1.6015434561264432	93.0	39	10.798074	11.878926	327.5204162597656	53.18232727050781	1.7574279308319092	4.634444713592529	10.950715065002441	3750.34423828125	12.791031837463379
1979-05-26	14.00976711152908	3.684274568245924	2.1638248152916666	12.555422718916669	0.0	300.2805438045833	14.015305401677535	7.288471306495903	93.0	40	7.533883	11.446959	326.0240783691406	54.54397964477539	1.8178547620773315	4.289582252502441	9.794551849365234	3742.091064453125	13.184876441955566
1979-05-27	14.075070295693864	3.7514874360943375	2.9434432392083334	13.819594318958336	0.0	289.55066537625	14.022249462800689	0.3036919353193575	93.0	41	8.55343	11.029634	322.7742614746094	52.80812454223633	1.7013574838638306	3.7573676109313965	11.43348503112793	3702.345703125	13.469064712524414
1979-05-28	14.382718012546954	4.060511397573449	1.7801052739166667	16.080005900416666	0.0	310.9987085645833	14.031809546392562	14.712828649360011	93.0	42	9.454525	10.608618	320.79351806640625	54.54149627685547	1.851212739944458	3.6622698307037354	13.840984344482422	3719.77294921875	13.608123779296875
1979-05-29	14.697755987447126	4.375581193877799	3.32703696425	16.782507833333334	5.5440000000000005	255.1630845795833	9.952737903624454	2.228657679822212	93.0	43	9.517418	10.329689	325.4207458496094	55.082420349121094	1.9932310581207275	3.1461551189422607	26.797029495239258	3686.9072265625	13.604653358459473
1979-05-30	14.534864604748744	4.201253210479132	5.240703929708333	16.835004425416667	1.7598	246.65299844625	14.623925685413177	1.4452073029409178	93.0	44	9.711614	10.381434	319.8284606933594	38.095603942871094	1.5102338790893555	3.238412380218506	32.89763259887695	3477.2626953125	13.683905601501465
1979-05-31	15.653624127505728	5.294833046814043	2.359579223875	19.707507069166667	0.3088999999999999	220.8478354625	15.189004617298966	14.558358209262115	93.0	45	9.359745	10.152611	323.9235534667969	36.72314453125	1.3363369703292847	3.3525094985961914	44.797054290771484	3456.664306640625	11.949264526367188
1979-06-01	15.134279003205686	4.77149668149004	3.908780321	15.9500086475	0.0	325.04554367291666	15.252676582407386	5.683800859898749	93.0	46	9.122415	9.808564	322.9093017578125	38.93389892578125	1.3351880311965942	3.3315744400024414	35.74250793457031	3528.89501953125	12.155702590942383
1979-06-02	15.633055198688636	5.26817051137324	4.0503994070000005	17.121261851083332	0.0	321.4104229529167	15.248665938124011	5.723403098533296	93.0	47	8.829809	9.415883	319.5419921875	40.04659652709961	1.4311988353729248	3.261371374130249	27.22637939453125	3588.87890625	12.586268424987793
1979-06-03	15.945345092611802	5.576443575329151	4.229554753416667	18.808337149166668	1.867	313.98366244	15.24567483689594	5.639802785741062	93.0	48	8.523511000000001	9.090525	316.63153076171875	41.213504791259766	1.5168063640594482	3.4057297706604004	22.84913444519043	3592.650390625	12.971841812133789
1979-06-04	16.15693668827062	5.77924789393024	5.125715413833333	20.31251169875	1.7598	267.6083695095833	15.247382288279828	2.736962296003325	93.0	49	8.241249	8.85882	318.2735595703125	40.30876159667969	1.4830266237258911	3.287809133529663	26.856021881103516	3531.015625	13.264143943786621
1979-06-05	16.686845165519188	6.299699907510959	4.215606663958334	18.90750783375	0.845	315.53337907875	15.252222985146814	7.059512696634794	93.0	50	8.068230999999999	8.614392	314.4511413574219	39.24181365966797	1.5663546323776245	3.208061695098877	23.726417541503906	3546.1005859375	13.470076560974121
1979-06-06	16.904763483368267	6.511328880962534	4.710925300916665	19.44917195558333	0.0	287.69554059291664	15.25447571269734	6.058187788390272	93.0	51	7.786035000000001	8.290319	313.6907043457031	39.709075927734375	1.5024796724319458	2.902597665786743	26.99280548095703	3502.469970703125	13.611126899719238
1979-06-07	17.802011411501432	7.392691936673425	4.963542910416667	22.568340555	9.1169	174.35954221208337	15.260184413959228	6.228160826428968	93.0	52	8.089981	8.478095	320.8277893066406	39.17394256591797	1.4925498962402344	3.065657615661621	36.563255310058594	3431.354736328125	11.78036880493164
