Date,month,U,SST,AirT,delT,Humidity,CC,swr(w/m2),Prec(mm/d),inflow(m3/s),Ice_d,days from iceoff,MLD,thermD,W,Si(mmole/m3),TotP(mmole/m3),NH4(mmole/m3),NOX(mmole/m3),PO4(mmole/m3),O2(mmole/m3),Chl(mg/m3)
2004-04-26,4,2.149541666666667,5.79352,5.350416666666667,0.3710599999999999,63.54166666666666,0.7125,610.9,0.0,0.935,106,12.0,-8.777334434296401,-15.0,0.4727024449044628,37.538047790527344,0.7143959999084473,0.4236404597759247,0.3236396610736847,0.09433019161224365,468.5621032714844,14.167074203491211
2004-04-27,4,3.1984166666666667,5.94475,6.150833333333334,0.55783,58.04166666666666,0.3666666666666665,751.0,0.0,0.944,106,13.0,-6.711935145312278,-2.4996,0.518748377380017,19.837892532348633,0.67897629737854,0.4591384530067444,0.29747000336647034,0.06517747789621353,474.34881591796875,12.18545913696289
2004-04-28,4,2.3939583333333334,6.2655650000000005,5.590833333333333,0.7330650000000007,58.083333333333336,0.0666666666666666,759.0,0.0,0.951,106,14.0,-9.76290541084761,-2.4997,0.5585000263937395,14.772534370422363,0.6334972381591797,0.4931405186653137,0.35727161169052124,0.047470446676015854,464.39825439453125,7.8900580406188965
2004-04-29,4,2.5657499999999995,6.271375,6.937916666666666,0.4007949999999995,56.875,0.0833333333333333,753.0,0.0,0.958,106,15.0,-9.309278283022502,-15.0,1.0575943372445775,43.67288589477539,0.5139343738555908,0.5043666362762451,0.37461182475090027,0.06977912783622742,430.45404052734375,6.290287017822266
2004-04-30,4,1.6404166666666666,6.4338750000000005,8.411666666666667,0.2217550000000008,57.125,0.5125000000000001,681.5,0.0,0.961,106,16.0,-9.56788339426934,-15.0,1.2405374058855665,32.9343147277832,0.5858391523361206,0.3599877655506134,0.18979808688163757,0.04442468658089638,466.25738525390625,7.9912495613098145
2004-05-01,5,2.8123749999999994,7.259584999999999,10.850416666666668,1.0442149999999994,56.75,0.741666666666667,774.0,0.0,0.961,106,17.0,-6.18993361242017,-2.4979,1.6516976229510114,22.613479614257812,0.6018593311309814,0.40061721205711365,0.15455199778079987,0.04530172795057297,470.34466552734375,11.617331504821777
2004-05-02,5,4.026041666666666,8.254165,11.619999999999996,2.052455,56.958333333333336,0.0958333333333333,760.0,0.0,0.955,106,18.0,-2.454081454804803,-2.4979,0.1818928011163518,21.06315040588379,0.5820314288139343,0.3792276084423065,0.13661885261535645,0.04344743862748146,465.9112243652344,8.921087265014648
2004-05-03,5,3.799,8.512709999999998,10.771250000000002,2.3327099999999987,74.66666666666667,0.5625,682.9,2.399999999999999,0.944,106,19.0,-3.924097053833119,-2.4976,0.1740849727400567,24.35721206665039,0.5857363939285278,0.3712872564792633,0.1213165670633316,0.03735695406794548,460.1985778808594,7.853268146514893
2004-05-04,5,3.702791666666666,8.420645,9.183333333333332,2.1656850000000007,90.875,1.0,693.1,0.2,0.929,106,20.0,-4.901439082417117,-2.4941,0.3287553697513468,21.50105857849121,0.6168432235717773,0.324736088514328,0.11084180325269699,0.03126592934131622,453.365478515625,7.513334274291992
2004-05-05,5,3.52675,8.009375,13.505833333333332,1.4785450000000004,75.16666666666667,0.8416666666666668,692.9,0.0,0.91,106,21.0,-5.728972442475471,-2.4951,0.7575954809588289,19.87363624572754,0.618945300579071,0.32133013010025024,0.10353658348321915,0.031634196639060974,450.2891540527344,7.494324207305908
2004-05-06,5,3.927333333333332,8.187915,15.432916666666666,1.745285,60.75,0.4416666666666666,738.0,0.0,0.889,106,22.0,-4.489216408968789,-2.4968,0.6284371749859289,14.321748733520508,0.5944703817367554,0.34331974387168884,0.09930151700973511,0.03638314828276634,441.88897705078125,9.707201957702637
2004-05-07,5,3.615666666666666,8.713545,15.090833333333334,2.079585,61.0,0.6124999999999999,732.0,0.0,0.867,106,23.0,-3.184220706873858,-2.4984,0.2379353264038168,12.991963386535645,0.5666944980621338,0.38233035802841187,0.09735170751810074,0.03522850200533867,428.2734680175781,6.778885364532471
2004-05-08,5,3.0154166666666664,9.51771,15.01125,2.974500000000001,62.125,0.2291666666666666,745.0,0.0,0.844,106,24.0,-3.137815486599698,-14.5,0.53229610278655,12.830370903015137,0.5221253633499146,0.34383338689804077,0.09654616564512253,0.040019482374191284,415.5253601074219,5.365547180175781
2004-05-09,5,3.0212916666666665,10.4831,13.73125,3.80639,65.54166666666667,0.4416666666666666,720.0,0.0,0.821,106,25.0,-3.162075909412446,-14.5,0.9615609315896726,15.68522834777832,0.5062697529792786,0.3544869124889374,0.09615177661180496,0.040472306311130524,406.0626220703125,4.3313117027282715
2004-05-10,5,6.404374999999998,11.6248,6.869166666666668,4.84447,86.08333333333333,0.8041666666666667,205.2,0.0,0.797,106,26.0,-3.027342567463997,-14.5,0.9502792607296888,46.437129974365234,0.3945216238498688,1.0535156726837158,0.07378162443637848,-0.021019451320171356,410.763427734375,4.313460826873779
2004-05-11,5,5.8645,11.186,6.199166666666668,4.33029,59.04166666666666,0.4208333333333333,828.0,0.0,0.771,106,27.0,-8.079567561467018,-14.5,0.529150874294929,40.35895538330078,0.4444379508495331,0.9157631397247314,-0.019976183772087097,0.04460900276899338,363.66217041015625,4.024561882019043
2004-05-12,5,4.495041666666666,10.73375,4.892916666666667,3.97979,73.625,0.4624999999999999,618.6,0.1,0.747,106,28.0,-9.96892882091743,-14.5,0.7989679452981585,45.209590911865234,0.46960997581481934,0.5943755507469177,-0.07434049248695374,0.07420742511749268,354.8214111328125,4.164864540100098
2004-05-13,5,3.1004166666666664,10.6096,5.632083333333333,3.7720600000000006,63.66666666666666,0.2041666666666667,825.0,4.299999999999998,0.722,106,29.0,-11.04229833394806,-14.5,1.4162718369706586,33.980533599853516,0.4685785472393036,0.47256389260292053,-0.08980368822813034,0.060701049864292145,356.0954284667969,4.316901683807373
2004-05-14,5,3.774875,10.45085,8.056666666666667,3.531719999999999,79.83333333333333,0.8333333333333334,670.0,3.900000000000001,0.696,106,30.0,-11.13325304995763,-14.5,4.18421755154375,32.549068450927734,0.45395392179489136,0.4571000635623932,-0.07259715348482132,0.05186256021261215,361.4399108886719,4.111469745635986
2004-05-15,5,2.6917500000000003,10.5721,10.292083333333332,3.467599999999999,69.66666666666667,0.7583333333333332,751.0,0.1,0.667,106,31.0,-11.5868936978052,-14.5,2.260201759579513,24.717931747436523,0.4441535472869873,0.4817062318325043,-0.043927621096372604,0.0450112484395504,363.8066101074219,3.572396755218506
2004-05-16,5,2.5452500000000007,10.81375,8.349583333333335,3.5268799999999985,63.958333333333336,0.4166666666666667,772.0,0.0,0.636,106,32.0,-7.850011999095313,-14.5,3.4117844845271805,15.628684043884277,0.4416745901107788,0.5134612321853638,-0.01560427900403738,0.04412483051419258,359.5186767578125,3.0692436695098877
2004-05-17,5,3.901708333333334,10.8346,11.970833333333331,3.6106,60.875,0.8999999999999998,776.0,0.0,0.607,106,33.0,-7.073148181700215,-14.5,3.0484577856220807,12.662181854248047,0.45306360721588135,0.5382834672927856,-0.0067703924141824245,0.04270641505718231,344.7003479003906,2.5126793384552
2004-05-18,5,5.56175,11.31875,11.995,3.873490000000001,71.70833333333333,0.6,753.0,1.3999999999999997,0.574,106,34.0,-6.725424813342972,-14.5,0.907146053719312,30.105722427368164,0.4755280315876007,0.40667226910591125,0.09580976516008377,0.03672143816947937,359.60980224609375,2.7325284481048584
2004-05-19,5,6.009250000000001,11.4198,10.228750000000002,0.7697999999999983,77.70833333333333,0.8416666666666667,466.2,7.599999999999997,0.545,106,35.0,-9.973230757494235,-2.5001,1.0191572160273694,42.749935150146484,0.5026645660400391,0.45103028416633606,0.10766749083995819,0.009473215788602829,349.4132995605469,3.3883001804351807
2004-05-20,5,5.677875000000001,11.365,8.127916666666666,0.145900000000001,69.04166666666667,0.4291666666666667,761.0,1.8999999999999992,0.542,106,36.0,-11.71323318088622,-15.0,1.288253011514541,36.90693664550781,0.4714270234107971,0.48821744322776794,0.09627493470907211,0.014149853959679604,337.2875061035156,2.8951401710510254
2004-05-21,5,3.706791666666667,11.2475,7.495833333333333,0.1766000000000005,62.625,0.15,800.0,0.0,0.522,106,37.0,-13.55689553886947,-15.0,1.8104143221416635,36.930171966552734,0.4635394215583801,0.4702259302139282,0.09292593598365784,0.01672329008579254,329.8059997558594,2.5236566066741943
2004-05-22,5,3.675375,11.33855,7.106666666666666,1.913969999999999,73.5,0.7375000000000002,613.2,1.1000000000000003,0.499,106,38.0,-14.05913551958943,-14.5,4.259872660322263,42.85337829589844,0.4736301004886627,0.445930540561676,0.09356414526700974,0.030045699328184128,329.3452453613281,2.3968420028686523
2004-05-23,5,7.983541666666665,11.02125,5.292916666666667,0.4160500000000002,87.08333333333333,0.9875,219.7,21.60000000000001,0.479,106,39.0,-13.33510392103877,-15.0,3.5740179608168434,59.02035903930664,0.44036388397216797,0.9572028517723083,0.3601236343383789,0.00015149539103731513,329.7508239746094,2.3573944568634033
2004-05-24,5,4.004,10.67795,6.095833333333332,0.0192499999999995,89.25,1.0,222.9,4.200000000000002,0.503,106,40.0,-18.13767626888948,-15.0,1.2008202318622512,66.68260955810547,0.5066076517105103,1.5303711891174316,0.4606468677520752,0.1073790192604065,323.5134582519531,3.1517813205718994
2004-05-25,5,2.0279166666666666,10.60125,6.269166666666667,0.0745500000000003,90.95833333333331,0.9874999999999998,252.7,2.5,0.538,106,41.0,-18.68998291430768,-15.0,5.655158427767681,70.71228790283203,0.5064330697059631,0.9989017248153687,0.41537776589393616,0.17054276168346405,314.03070068359375,4.016880512237549
2004-05-26,5,3.446208333333334,10.77755,7.891249999999999,0.3533499999999989,79.58333333333333,0.7458333333333335,749.0,0.0,0.5680000000000001,106,42.0,-18.5989131703861,-15.0,24.23188651430751,64.7506332397461,0.38748899102211,0.9764423370361328,-0.012915181927382946,0.08791711181402206,313.82537841796875,4.864218711853027
2004-05-27,5,3.654333333333333,11.2155,9.342083333333331,0.9784999999999986,74.0,0.6083333333333333,682.9,0.0,0.584,106,43.0,-18.63837474415738,-13.3016,7.049755285364412,63.93645477294922,0.3588225841522217,0.6443703174591064,-0.27141526341438293,0.055386316031217575,323.77508544921875,4.3867082595825195
2004-05-28,5,1.8325,11.591,10.772916666666667,1.3040000000000005,81.45833333333333,0.8666666666666666,598.5,4.599999999999998,0.576,106,44.0,-17.9662092159634,-5.3907,5.384681834109347,66.67854309082031,0.3783949315547943,0.5235090255737305,-0.339465856552124,0.05258241668343544,335.2492370605469,4.785349369049072
2004-05-29,5,2.963749999999999,11.848833333333332,9.135,1.6108333333333338,72.79166666666667,0.7000000000000001,906.0,0.0,0.5609999999999999,106,45.0,-3.751571826763025,-4.6162,1.015802325143609,57.56681823730469,0.44990983605384827,0.5031133890151978,-0.25586482882499695,0.041882049292325974,341.7584533691406,5.315583229064941
2004-05-30,5,4.642708333333333,11.7025,9.249166666666666,1.5035000000000007,69.83333333333333,0.2916666666666667,567.0,0.0,0.552,106,46.0,-5.656467025084639,-5.8246,0.7942088184991065,62.01708221435547,0.5082266330718994,0.5385041832923889,-0.1171044260263443,0.0486893504858017,344.93365478515625,4.960634231567383
2004-05-31,5,2.435958333333333,11.810666666666668,11.354166666666666,1.7056666666666676,64.0,0.3791666666666666,543.4,0.0,0.536,106,47.0,-12.55776904012089,-13.2651,0.7202896646031203,59.01322555541992,0.4876095950603485,0.6007708311080933,0.006208186503499746,0.037126798182725906,335.78570556640625,5.477060317993164
2004-06-01,6,3.6422916666666656,12.206166666666666,11.708750000000002,1.6551666666666662,61.208333333333336,0.3999999999999999,862.0,0.1,0.515,106,48.0,-11.87221216637854,-5.5202,3.325833567497709,44.16588592529297,0.47521498799324036,0.5698568820953369,0.0891839861869812,0.02666499838232994,327.65240478515625,6.04327917098999
2004-06-02,6,2.692,12.594666666666669,13.21625,2.2746666666666684,62.0,0.5916666666666667,860.0,0.0,0.489,106,49.0,-9.174010486109871,-5.3614,0.670092626228652,38.95415496826172,0.4662591516971588,0.42029595375061035,0.0992913693189621,0.02093770168721676,315.3983154296875,5.215527057647705
2004-06-03,6,3.535,12.908833333333334,15.933333333333332,2.6598333333333333,57.29166666666666,0.3958333333333335,656.7,0.0,0.46,106,50.0,-7.730789030210389,-5.3158,1.759159045334201,39.26721954345703,0.46209242939949036,0.42262735962867737,0.09683778882026672,0.024059977382421494,314.73443603515625,4.116274356842041
2004-06-26,6,3.048791666666667,16.029999999999998,14.772083333333336,3.3679999999999968,81.875,0.8458333333333335,893.0,0.0,0.4,106,73.0,-8.616575648329892,-10.8179,1.529800287143626,39.694400787353516,0.46833497285842896,0.4906109869480133,0.09243828058242798,0.025532018393278122,309.9586486816406,3.393441677093506
2004-06-27,6,2.307958333333333,16.167,15.287083333333335,3.085000000000001,81.75,0.8083333333333332,643.7,0.0,0.403,106,74.0,-8.227881767424574,-11.2681,5.630917311974324,44.22150421142578,0.48623454570770264,0.6736019849777222,0.17884130775928497,0.04211467504501343,309.92254638671875,2.7677016258239746
2004-06-28,6,2.433625,16.894666666666666,15.57333333333333,2.714666666666666,78.95833333333333,0.9708333333333332,843.0,0.0,0.393,106,75.0,-5.075014076786889,-4.5981,4.516686412317784,43.00202178955078,0.48467034101486206,0.6100450754165649,0.186210036277771,0.03353196382522583,304.19525146484375,3.00287127494812
2004-06-29,6,2.380333333333334,17.477,15.69916666666667,4.204000000000001,87.25,0.4541666666666666,784.0,5.400000000000002,0.376,106,76.0,-2.749122520364277,-7.2776,1.4686529998104183,43.294708251953125,0.4770328104496002,0.6227251887321472,0.23443201184272766,0.03585902228951454,305.1017761230469,2.938459634780884
2004-06-30,6,2.6687499999999997,17.517999999999997,15.05375,4.375999999999998,85.83333333333333,0.8875000000000001,592.7,0.0,0.361,106,77.0,-3.214680012781844,-5.8834,2.3062431330831377,50.835296630859375,0.5031229853630066,0.7305585145950317,0.24073542654514313,0.042460355907678604,303.7920837402344,2.45432448387146
2004-07-01,7,4.561166666666667,17.635666666666665,17.277083333333334,3.988666666666665,75.08333333333333,0.6041666666666669,805.0,3.599999999999999,0.349,106,78.0,-4.066955907201509,-9.0659,2.714120401477056,46.903873443603516,0.5003340840339661,0.6875897645950317,0.23928236961364746,0.03807460889220238,299.6671142578125,2.572195053100586
2004-07-02,7,3.239708333333334,17.681833333333334,14.891666666666666,4.285833333333333,89.875,0.8958333333333335,493.8,27.899999999999988,0.3389999999999999,106,79.0,-5.05805020916323,-7.4135,1.0041141158158535,51.58285140991211,0.47568318247795105,0.6545446515083313,0.23614488542079926,-0.0029054954648017883,301.90478515625,2.5326766967773438
2004-07-03,7,3.175041666666667,17.572166666666664,15.559583333333334,3.607166666666664,79.95833333333333,0.6708333333333331,821.0,1.3999999999999997,0.353,106,80.0,-5.740483915257111,-9.2574,3.895187255587972,48.59584045410156,0.5167794823646545,0.9127541780471802,0.2429378628730774,0.009754694998264313,288.06329345703125,2.201826572418213
2004-07-04,7,3.3245416666666667,17.692333333333334,15.111249999999998,4.148333333333333,82.25,0.4708333333333335,782.0,2.899999999999999,0.469,106,81.0,-5.695861132405518,-7.2581,3.9841115715738633,49.47465896606445,0.5401583909988403,1.006374478340149,0.24289871752262115,0.02495880238711834,284.0173034667969,2.091769218444824
2004-07-05,7,2.085416666666667,17.709166666666665,14.467083333333331,3.790166666666664,87.25,0.4875000000000001,720.0,12.9,0.544,106,82.0,-5.977530920472782,-7.0869,4.213650603838728,45.73413848876953,0.5352191925048828,0.9005126357078552,0.23915155231952667,0.04027022421360016,284.4533996582031,2.1262052059173584
2004-07-06,7,2.6310833333333337,17.85066666666667,14.698333333333332,3.874666666666668,85.125,0.4125,815.0,6.900000000000003,0.641,106,83.0,-5.819196427912868,-7.2861,10.653538613068925,46.131534576416016,0.5551388263702393,0.9421111941337585,0.2369784563779831,0.04097418487071991,286.98583984375,2.344569206237793
2004-07-07,7,3.0008333333333344,18.174166666666668,15.716250000000002,4.440166666666668,74.83333333333333,0.5375000000000001,712.0,0.0,0.765,106,84.0,-5.670978435800624,-7.7437,5.486714345277488,50.63679885864258,0.5715700387954712,1.0058866739273071,0.2399095743894577,0.04838304966688156,289.7095642089844,2.3927464485168457
2004-07-08,7,2.138708333333333,18.16933333333333,16.255,4.738333333333335,74.79166666666667,0.4416666666666668,629.5,0.2,0.927,106,85.0,-5.494755935493018,-6.8208,4.910048208961235,54.688751220703125,0.5773086547851562,0.8890330791473389,0.24493500590324402,0.055024825036525726,292.5781555175781,2.5990042686462402
2004-07-09,7,3.149916666666666,18.3605,15.820833333333333,4.606499999999999,81.83333333333333,0.9541666666666666,496.2,0.1,0.947,106,86.0,-5.697601837145055,-5.2206,9.134933740055368,57.129920959472656,0.5706828832626343,0.8625684976577759,0.27730417251586914,0.024861974641680717,297.13482666015625,2.854214668273926
2004-07-10,7,4.871291666666667,17.072999999999997,16.331666666666667,3.4489999999999963,83.625,1.0,634.3,4.299999999999998,0.906,106,87.0,-5.476029489534159,-5.4774,3.776215819465991,55.70780563354492,0.5549730658531189,1.072574496269226,0.2453668713569641,0.036952171474695206,293.1347961425781,2.8203506469726562
2004-07-11,7,4.046291666666668,16.960166666666666,15.031666666666666,2.907166666666665,85.625,0.8958333333333334,654.7,0.2999999999999999,0.852,106,88.0,-7.034034332885421,-10.8627,1.954476285645648,57.06463623046875,0.5858541131019592,1.1484755277633667,0.23198972642421722,0.046978212893009186,289.88275146484375,3.2400853633880615
2004-07-12,7,3.850083333333334,16.659333333333336,14.895833333333334,2.6203333333333365,87.33333333333333,0.9124999999999998,501.4,0.0,0.792,106,89.0,-7.392561512975576,-10.2709,2.778955044542887,58.63359451293945,0.5996036529541016,1.0816197395324707,0.27055978775024414,0.045820292085409164,289.4261474609375,4.1144585609436035
2004-07-13,7,2.9650416666666666,16.1735,14.922083333333331,2.242500000000001,87.45833333333333,0.8833333333333333,533.2,4.099999999999999,0.73,106,90.0,-8.025290070428333,-10.2267,3.4514498527089987,58.68528747558594,0.6053338050842285,1.2111893892288208,0.2699740529060364,0.048810094594955444,286.7339172363281,3.811131715774536
2004-08-02,8,3.962666666666666,19.5615,17.951250000000005,5.216499999999998,87.875,0.9958333333333332,454.3,0.1,0.353,106,110.0,-9.59026509343582,-7.7811,5.165296039055487,59.82208251953125,0.6348859667778015,1.0768523216247559,0.3245847523212433,0.026743708178400993,285.3055419921875,4.512948036193848
2004-08-03,8,4.295791666666667,19.42933333333333,18.550416666666667,4.703333333333331,91.375,0.7666666666666667,195.6,0.0,0.336,106,111.0,-9.438220959173016,-8.312,4.909163701754392,61.01726150512695,0.9713749289512634,1.2735795974731445,0.3147660195827484,0.05989515781402588,275.5989990234375,4.058615207672119
2004-08-04,8,2.364083333333333,19.602833333333333,20.675416666666667,5.113833333333332,85.66666666666667,0.6125,701.0,0.0,0.32,106,112.0,-9.644335618007236,-8.5243,4.534951084576916,62.348724365234375,0.7483478784561157,2.0401597023010254,0.360178142786026,0.03540565446019173,267.74755859375,6.945301532745361
2004-08-05,8,3.004375,20.18133333333333,21.39208333333333,5.617333333333331,77.83333333333333,0.325,719.0,0.0,0.304,106,113.0,-9.211705471406134,-8.4222,20.65532863090188,62.07300567626953,0.6753032207489014,1.4610992670059204,0.3795101046562195,0.041726574301719666,267.20208740234375,11.542882919311523
2004-08-06,8,2.5414166666666658,20.805333333333333,22.191666666666663,6.242333333333333,73.54166666666667,0.1916666666666666,734.0,0.0,0.29,106,114.0,-2.226291512432795,-9.3823,1.028104967642083,63.67335510253906,0.6297121047973633,1.2860857248306274,0.40653902292251587,0.0552331916987896,270.6245422363281,15.95106315612793
2004-08-07,8,2.0323333333333338,21.49683333333333,22.61583333333333,7.136833333333332,76.20833333333333,0.6041666666666666,643.5,0.0,0.276,106,115.0,-2.643261258276313,-9.3774,2.096133050734342,65.5796127319336,0.6441563367843628,1.1950898170471191,0.40374088287353516,0.0662757158279419,275.2538757324219,14.531220436096191
